raw_gene	gene_input	gene_recovered_from_excel_date	human_gene_id	mapping_method	current_human_symbol	include_row
GTF2IP12	GTF2IP12	False	101926918	official_exact	GTF2IP12	True
GTF2IP13	GTF2IP13	False	101929008	official_exact	GTF2IP13	True
GTF2IP14	GTF2IP14	False	106481735	official_exact	GTF2IP14	True
GTF2IP20	GTF2IP20	False	441124	official_exact	GTF2IP20	True
GTF2IP23	GTF2IP23	False	101929580	official_exact	GTF2IP23	True
GTF2IP4	GTF2IP4	False	100093631	official_exact	GTF2IP4	True
GTF2IP5	GTF2IP5	False	100420546	official_exact	GTF2IP5	True
GTF2IP7	GTF2IP7	False	101927126	official_exact	GTF2IP7	True
GTF2IP9	GTF2IP9	False	106481734	official_exact	GTF2IP9	True
GTF2IRD1	GTF2IRD1	False	9569	official_exact	GTF2IRD1	True
GTF2IRD1P1	GTF2IRD1P1	False	729156	official_exact	GTF2IRD1P1	True
GTF2IRD2	GTF2IRD2	False	84163	official_exact	GTF2IRD2	True
GTF2IRD2B	GTF2IRD2B	False	389524	official_exact	GTF2IRD2B	True
GTF2IRD2P1	GTF2IRD2P1	False	401375	official_exact	GTF2IRD2P1	True
GTF3A	GTF3A	False	2971	official_exact	GTF3A	True
GTF3AP2	GTF3AP2	False	106480682	official_exact	GTF3AP2	True
GTF3C1	GTF3C1	False	2975	official_exact	GTF3C1	True
GTF3C2	GTF3C2	False	2976	official_exact	GTF3C2	True
GTF3C2-AS1	GTF3C2-AS1	False	100505624	official_exact	GTF3C2-AS1	True
GTF3C3	GTF3C3	False	9330	official_exact	GTF3C3	True
GTF3C4	GTF3C4	False	9329	official_exact	GTF3C4	True
GTF3C5	GTF3C5	False	9328	official_exact	GTF3C5	True
GTF3C6	GTF3C6	False	112495	official_exact	GTF3C6	True
GTPBP1	GTPBP1	False	9567	official_exact	GTPBP1	True
GTPBP10	GTPBP10	False	85865	official_exact	GTPBP10	True
GTPBP2	GTPBP2	False	54676	official_exact	GTPBP2	True
GTPBP3	GTPBP3	False	84705	official_exact	GTPBP3	True
GTPBP4	GTPBP4	False	23560	official_exact	GTPBP4	True
GTPBP8	GTPBP8	False	29083	official_exact	GTPBP8	True
GTSE1	GTSE1	False	51512	official_exact	GTSE1	True
GTSE1-AS1	GTSE1-AS1	False	150384	unique_synonym	GTSE1-DT	True
GTSF1	GTSF1	False	121355	official_exact	GTSF1	True
GTSF1L	GTSF1L	False	149699	official_exact	GTSF1L	True
GUCA1A	GUCA1A	False	2978	official_exact	GUCA1A	True
GUCA1B	GUCA1B	False	2979	official_exact	GUCA1B	True
GUCA1C	GUCA1C	False	9626	official_exact	GUCA1C	True
GUCD1	GUCD1	False	83606	official_exact	GUCD1	True
GUCY1A2	GUCY1A2	False	2977	official_exact	GUCY1A2	True
GUCY1A3	GUCY1A3	False	2982	unique_synonym	GUCY1A1	True
GUCY1B2	GUCY1B2	False	2974	official_exact	GUCY1B2	True
GUCY1B3	GUCY1B3	False	2983	unique_synonym	GUCY1B1	True
GUCY2C	GUCY2C	False	2984	official_exact	GUCY2C	True
GUCY2D	GUCY2D	False	3000	official_exact	GUCY2D	True
GUCY2EP	GUCY2EP	False	390226	official_exact	GUCY2EP	True
GUCY2F	GUCY2F	False	2986	official_exact	GUCY2F	True
GUCY2GP	GUCY2GP	False	390003	official_exact	GUCY2GP	True
GUF1	GUF1	False	60558	official_exact	GUF1	True
GUK1	GUK1	False	2987	official_exact	GUK1	True
GULOP	GULOP	False	2989	official_exact	GULOP	True
GULP1	GULP1	False	51454	official_exact	GULP1	True
GUSB	GUSB	False	2990	official_exact	GUSB	True
GUSBP1	GUSBP1	False	728411	official_exact	GUSBP1	True
GUSBP11	GUSBP11	False	91316	official_exact	GUSBP11	True
GUSBP12	GUSBP12	False	642007	official_exact	GUSBP12	True
GUSBP2	GUSBP2	False	387036	official_exact	GUSBP2	True
GUSBP3	GUSBP3	False	653188	official_exact	GUSBP3	True
GUSBP4	GUSBP4	False	375513	official_exact	GUSBP4	True
GUSBP5	GUSBP5	False	441046	official_exact	GUSBP5	True
GUSBP6	GUSBP6	False	653435	official_exact	GUSBP6	True
GUSBP9	GUSBP9	False	118126072	official_exact	GUSBP9	True
GVINP1	GVINP1	False	387751	official_exact	GVINP1	True
GVQW2	GVQW2	False	100507462	unique_synonym	CCDC28A-AS1	True
GXYLT1	GXYLT1	False	283464	official_exact	GXYLT1	True
GXYLT1P3	GXYLT1P3	False	100132541	official_exact	GXYLT1P3	True
GXYLT1P4	GXYLT1P4	False	100132441	official_exact	GXYLT1P4	True
GXYLT1P5	GXYLT1P5	False	100131760	official_exact	GXYLT1P5	True
GXYLT1P6	GXYLT1P6	False	100132672	official_exact	GXYLT1P6	True
GXYLT2	GXYLT2	False	727936	official_exact	GXYLT2	True
GYG1	GYG1	False	2992	official_exact	GYG1	True
GYG1P1	GYG1P1	False	100132965	official_exact	GYG1P1	True
GYG1P3	GYG1P3	False	645506	official_exact	GYG1P3	True
GYG2	GYG2	False	8908	official_exact	GYG2	True
GYG2-AS1	GYG2-AS1	False	100873938	official_exact	GYG2-AS1	True
GYG2P1	GYG2P1	False	352887	official_exact	GYG2P1	True
GYPA	GYPA	False	2993	official_exact	GYPA	True
GYPB	GYPB	False	2994	official_exact	GYPB	True
GYPC	GYPC	False	2995	official_exact	GYPC	True
GYPE	GYPE	False	2996	official_exact	GYPE	True
GYS1	GYS1	False	2997	official_exact	GYS1	True
GYS2	GYS2	False	2998	official_exact	GYS2	True
GZF1	GZF1	False	64412	official_exact	GZF1	True
GZMA	GZMA	False	3001	official_exact	GZMA	True
GZMAP1	GZMAP1	False	106479035	unique_synonym	GZMOP	True
GZMB	GZMB	False	3002	official_exact	GZMB	True
GZMH	GZMH	False	2999	official_exact	GZMH	True
GZMK	GZMK	False	3003	official_exact	GZMK	True
GZMM	GZMM	False	3004	official_exact	GZMM	True
H19	H19	False	283120	official_exact	H19	True
H19_3	H19_3	False		unresolved_or_ambiguous		False
H1F0	H1F0	False	3005	unique_synonym	H1-0	True
H1FNT	H1FNT	False	341567	unique_synonym	H1-7	True
H1FOO	H1FOO	False	132243	unique_synonym	H1-8	True
H1FX	H1FX	False	8971	unique_synonym	H1-10	True
H1FX-AS1	H1FX-AS1	False	339942	unique_synonym	H1-10-AS1	True
H2AFB1	H2AFB1	False	474382	unique_synonym	H2AB1	True
H2AFB2	H2AFB2	False	474381	unique_synonym	H2AB2	True
H2AFJ	H2AFJ	False	55766	unique_synonym	H2AJ	True
H2AFV	H2AFV	False	94239	unique_synonym	H2AZ2	True
H2AFX	H2AFX	False	3014	unique_synonym	H2AX	True
H2AFY	H2AFY	False	9555	unique_synonym	MACROH2A1	True
H2AFY2	H2AFY2	False	55506	unique_synonym	MACROH2A2	True
H2AFZ	H2AFZ	False	3015	unique_synonym	H2AZ1	True
H2AFZP1	H2AFZP1	False	54049	unique_synonym	H2AZP1	True
H2AFZP3	H2AFZP3	False	728023	unique_synonym	H2AZP3	True
H2AFZP4	H2AFZP4	False	100462795	unique_synonym	H2AZP4	True
H2AFZP5	H2AFZP5	False	100288330	unique_synonym	H2AZP5	True
H2AFZP6	H2AFZP6	False	100462800	unique_synonym	H2AZP6	True
H2BFM	H2BFM	False	286436	unique_synonym	H2BW2	True
H2BFWT	H2BFWT	False	158983	unique_synonym	H2BW1	True
H3F3A	H3F3A	False	3020	unique_synonym	H3-3A	True
H3F3AP4	H3F3AP4	False	440926	unique_synonym	H3P6	True
H3F3AP6	H3F3AP6	False	644914	unique_synonym	H3P16	True
H3F3B	H3F3B	False	3021	unique_synonym	H3-3B	True
H3F3BP1	H3F3BP1	False	100287087	unique_synonym	H3P36	True
H3F3C	H3F3C	False	440093	unique_synonym	H3-5	True
H6PD	H6PD	False	9563	official_exact	H6PD	True
HAAO	HAAO	False	23498	official_exact	HAAO	True
HABP2	HABP2	False	3026	official_exact	HABP2	True
HABP4	HABP4	False	22927	official_exact	HABP4	True
HACD1	HACD1	False	9200	official_exact	HACD1	True
HACD2	HACD2	False	201562	official_exact	HACD2	True
HACD3	HACD3	False	51495	official_exact	HACD3	True
HACD4	HACD4	False	401494	official_exact	HACD4	True
HACE1	HACE1	False	57531	official_exact	HACE1	True
HACL1	HACL1	False	26061	official_exact	HACL1	True
HADH	HADH	False	3033	official_exact	HADH	True
HADHA	HADHA	False	3030	official_exact	HADHA	True
HADHAP1	HADHAP1	False	3031	official_exact	HADHAP1	True
HADHAP2	HADHAP2	False	399994	official_exact	HADHAP2	True
HADHB	HADHB	False	3032	official_exact	HADHB	True
HAGH	HAGH	False	3029	official_exact	HAGH	True
HAGHL	HAGHL	False	84264	official_exact	HAGHL	True
HAGLR	HAGLR	False	401022	official_exact	HAGLR	True
HAGLROS	HAGLROS	False	102800310	official_exact	HAGLROS	True
HAL	HAL	False	3034	official_exact	HAL	True
HAMP	HAMP	False	57817	official_exact	HAMP	True
HAND1	HAND1	False	9421	official_exact	HAND1	True
HAND2	HAND2	False	9464	official_exact	HAND2	True
HAND2-AS1	HAND2-AS1	False	79804	official_exact	HAND2-AS1	True
HAO1	HAO1	False	54363	official_exact	HAO1	True
HAO2	HAO2	False	51179	official_exact	HAO2	True
HAO2-IT1	HAO2-IT1	False	100874270	official_exact	HAO2-IT1	True
HAP1	HAP1	False	9001	official_exact	HAP1	True
HAPLN1	HAPLN1	False	1404	official_exact	HAPLN1	True
HAPLN2	HAPLN2	False	60484	official_exact	HAPLN2	True
HAPLN3	HAPLN3	False	145864	official_exact	HAPLN3	True
HAR1A	HAR1A	False	768096	official_exact	HAR1A	True
HAR1B	HAR1B	False	768097	official_exact	HAR1B	True
HARBI1	HARBI1	False	283254	official_exact	HARBI1	True
HARS	HARS	False	3035	unique_synonym	HARS1	True
HARS2	HARS2	False	23438	official_exact	HARS2	True
HAS1	HAS1	False	3036	official_exact	HAS1	True
HAS2	HAS2	False	3037	official_exact	HAS2	True
HAS2-AS1	HAS2-AS1	False	594842	official_exact	HAS2-AS1	True
HAS3	HAS3	False	3038	official_exact	HAS3	True
HASPIN	HASPIN	False	83903	official_exact	HASPIN	True
HAT1	HAT1	False	8520	official_exact	HAT1	True
HAUS1	HAUS1	False	115106	official_exact	HAUS1	True
HAUS1P1	HAUS1P1	False	728921	official_exact	HAUS1P1	True
HAUS1P2	HAUS1P2	False	441484	official_exact	HAUS1P2	True
HAUS1P3	HAUS1P3	False	100271703	official_exact	HAUS1P3	True
HAUS2	HAUS2	False	55142	official_exact	HAUS2	True
HAUS3	HAUS3	False	79441	official_exact	HAUS3	True
HAUS4	HAUS4	False	54930	official_exact	HAUS4	True
HAUS5	HAUS5	False	23354	official_exact	HAUS5	True
HAUS6	HAUS6	False	54801	official_exact	HAUS6	True
HAUS6P1	HAUS6P1	False	653175	official_exact	HAUS6P1	True
HAUS6P2	HAUS6P2	False	100133268	official_exact	HAUS6P2	True
HAUS6P3	HAUS6P3	False	102723574	official_exact	HAUS6P3	True
HAUS7	HAUS7	False	55559	official_exact	HAUS7	True
HAUS8	HAUS8	False	93323	official_exact	HAUS8	True
HAVCR1	HAVCR1	False	26762	official_exact	HAVCR1	True
HAVCR2	HAVCR2	False	84868	official_exact	HAVCR2	True
HAX1	HAX1	False	10456	official_exact	HAX1	True
HBA1	HBA1	False	3039	official_exact	HBA1	True
HBA2	HBA2	False	3040	official_exact	HBA2	True
HBB	HBB	False	3043	official_exact	HBB	True
HBBP1	HBBP1	False	3044	official_exact	HBBP1	True
HBD	HBD	False		unresolved_or_ambiguous		False
HBE1	HBE1	False	3046	official_exact	HBE1	True
HBEGF	HBEGF	False	1839	official_exact	HBEGF	True
HBG1	HBG1	False	3047	official_exact	HBG1	True
HBG2	HBG2	False	3048	official_exact	HBG2	True
HBP1	HBP1	False	26959	official_exact	HBP1	True
HBQ1	HBQ1	False	3049	official_exact	HBQ1	True
HBS1L	HBS1L	False	10767	official_exact	HBS1L	True
HBZ	HBZ	False	3050	official_exact	HBZ	True
HBZP1	HBZP1	False	3051	official_exact	HBZP1	True
HCAR1	HCAR1	False	27198	official_exact	HCAR1	True
HCAR2	HCAR2	False	338442	official_exact	HCAR2	True
HCAR3	HCAR3	False	8843	official_exact	HCAR3	True
HCCAT5	HCCAT5	False	283902	official_exact	HCCAT5	True
HCCS	HCCS	False	3052	official_exact	HCCS	True
HCFC1	HCFC1	False	3054	official_exact	HCFC1	True
HCFC1-AS1	HCFC1-AS1	False	100873990	official_exact	HCFC1-AS1	True
HCFC1R1	HCFC1R1	False	54985	official_exact	HCFC1R1	True
HCFC2	HCFC2	False	29915	official_exact	HCFC2	True
HCG11	HCG11	False	493812	official_exact	HCG11	True
HCG14	HCG14	False	414760	official_exact	HCG14	True
HCG15	HCG15	False	414761	official_exact	HCG15	True
HCG17	HCG17	False	414778	official_exact	HCG17	True
HCG18	HCG18	False	414777	official_exact	HCG18	True
HCG20	HCG20	False	105375013	official_exact	HCG20	True
HCG2040054	HCG2040054	False	644093	unique_synonym	MSH2-OT1	True
HCG21	HCG21	False	102723346	official_exact	HCG21	True
HCG22	HCG22	False	285834	official_exact	HCG22	True
HCG23	HCG23	False	414764	official_exact	HCG23	True
HCG24	HCG24	False	414768	official_exact	HCG24	True
HCG25	HCG25	False	414765	official_exact	HCG25	True
HCG27	HCG27	False	253018	official_exact	HCG27	True
HCG4	HCG4	False	54435	official_exact	HCG4	True
HCG4B	HCG4B	False	80868	official_exact	HCG4B	True
HCG4P8	HCG4P8	False	353005	official_exact	HCG4P8	True
HCG9	HCG9	False	10255	official_exact	HCG9	True
HCK	HCK	False	3055	official_exact	HCK	True
HCLS1	HCLS1	False	3059	official_exact	HCLS1	True
HCN1	HCN1	False	348980	official_exact	HCN1	True
HCN2	HCN2	False	610	official_exact	HCN2	True
HCN3	HCN3	False	57657	official_exact	HCN3	True
HCN4	HCN4	False	10021	official_exact	HCN4	True
HCP5	HCP5	False	10866	official_exact	HCP5	True
HCP5B	HCP5B	False	352990	official_exact	HCP5B	True
HCRT	HCRT	False	3060	official_exact	HCRT	True
HCRTR1	HCRTR1	False	3061	official_exact	HCRTR1	True
HCRTR2	HCRTR2	False	3062	official_exact	HCRTR2	True
HCST	HCST	False	10870	official_exact	HCST	True
HDAC1	HDAC1	False	3065	official_exact	HDAC1	True
HDAC10	HDAC10	False	83933	official_exact	HDAC10	True
HDAC11	HDAC11	False	79885	official_exact	HDAC11	True
HDAC11-AS1	HDAC11-AS1	False	100874101	official_exact	HDAC11-AS1	True
HDAC1P1	HDAC1P1	False	100419595	official_exact	HDAC1P1	True
HDAC1P2	HDAC1P2	False	100419489	official_exact	HDAC1P2	True
HDAC2	HDAC2	False	3066	official_exact	HDAC2	True
HDAC2-AS2	HDAC2-AS2	False	101927768	official_exact	HDAC2-AS2	True
HDAC3	HDAC3	False	8841	official_exact	HDAC3	True
HDAC4	HDAC4	False	9759	official_exact	HDAC4	True
HDAC5	HDAC5	False	10014	official_exact	HDAC5	True
HDAC6	HDAC6	False	10013	official_exact	HDAC6	True
HDAC7	HDAC7	False	51564	official_exact	HDAC7	True
HDAC8	HDAC8	False	55869	official_exact	HDAC8	True
HDAC9	HDAC9	False	9734	official_exact	HDAC9	True
HDC	HDC	False	3067	official_exact	HDC	True
HDDC2	HDDC2	False	51020	official_exact	HDDC2	True
HDDC3	HDDC3	False	374659	official_exact	HDDC3	True
HDGF	HDGF	False	3068	official_exact	HDGF	True
HDGFL1	HDGFL1	False	154150	official_exact	HDGFL1	True
HDGFL2	HDGFL2	False	84717	official_exact	HDGFL2	True
HDGFL3	HDGFL3	False	50810	official_exact	HDGFL3	True
HDGFP1	HDGFP1	False	474167	official_exact	HDGFP1	True
HDHD2	HDHD2	False	84064	official_exact	HDHD2	True
HDHD3	HDHD3	False	81932	official_exact	HDHD3	True
HDHD5	HDHD5	False	27440	official_exact	HDHD5	True
HDHD5-AS1	HDHD5-AS1	False	100130717	official_exact	HDHD5-AS1	True
HDLBP	HDLBP	False	3069	official_exact	HDLBP	True
HDX	HDX	False	139324	official_exact	HDX	True
HEATR1	HEATR1	False	55127	official_exact	HEATR1	True
HEATR3	HEATR3	False	55027	official_exact	HEATR3	True
HEATR4	HEATR4	False	399671	official_exact	HEATR4	True
HEATR5A	HEATR5A	False	25938	official_exact	HEATR5A	True
HEATR5B	HEATR5B	False	54497	official_exact	HEATR5B	True
HEATR6	HEATR6	False	63897	official_exact	HEATR6	True
HEATR9	HEATR9	False	256957	official_exact	HEATR9	True
HEBP1	HEBP1	False	50865	official_exact	HEBP1	True
HEBP2	HEBP2	False	23593	official_exact	HEBP2	True
HECA	HECA	False	51696	official_exact	HECA	True
HECTD1	HECTD1	False	25831	official_exact	HECTD1	True
HECTD2	HECTD2	False	143279	official_exact	HECTD2	True
HECTD3	HECTD3	False	79654	official_exact	HECTD3	True
HECTD4	HECTD4	False	283450	official_exact	HECTD4	True
HECW1	HECW1	False	23072	official_exact	HECW1	True
HECW1-IT1	HECW1-IT1	False	100127950	official_exact	HECW1-IT1	True
HECW2	HECW2	False	57520	official_exact	HECW2	True
HEG1	HEG1	False	57493	official_exact	HEG1	True
HEIH	HEIH	False	100859930	official_exact	HEIH	True
HELB	HELB	False	92797	official_exact	HELB	True
HELLPAR	HELLPAR	False	101101692	official_exact	HELLPAR	True
HELLS	HELLS	False	3070	official_exact	HELLS	True
HELQ	HELQ	False	113510	official_exact	HELQ	True
HELZ	HELZ	False	9931	official_exact	HELZ	True
HELZ2	HELZ2	False	85441	official_exact	HELZ2	True
HEMGN	HEMGN	False	55363	official_exact	HEMGN	True
HEMK1	HEMK1	False	51409	official_exact	HEMK1	True
HENMT1	HENMT1	False	113802	official_exact	HENMT1	True
HEPACAM	HEPACAM	False	220296	official_exact	HEPACAM	True
HEPACAM2	HEPACAM2	False	253012	official_exact	HEPACAM2	True
HEPH	HEPH	False	9843	official_exact	HEPH	True
HEPHL1	HEPHL1	False	341208	official_exact	HEPHL1	True
HERC1	HERC1	False	8925	official_exact	HERC1	True
HERC2	HERC2	False	8924	official_exact	HERC2	True
HERC2P10	HERC2P10	False	390561	official_exact	HERC2P10	True
HERC2P11	HERC2P11	False	100996738	official_exact	HERC2P11	True
HERC2P2	HERC2P2	False	400322	official_exact	HERC2P2	True
HERC2P3	HERC2P3	False	283755	official_exact	HERC2P3	True
HERC2P4	HERC2P4	False	100289574	official_exact	HERC2P4	True
HERC2P5	HERC2P5	False	388254	official_exact	HERC2P5	True
HERC2P8	HERC2P8	False	440366	official_exact	HERC2P8	True
HERC2P9	HERC2P9	False	440248	official_exact	HERC2P9	True
HERC3	HERC3	False	8916	official_exact	HERC3	True
HERC4	HERC4	False	26091	official_exact	HERC4	True
HERC5	HERC5	False	51191	official_exact	HERC5	True
HERC6	HERC6	False	55008	official_exact	HERC6	True
HERPUD1	HERPUD1	False	9709	official_exact	HERPUD1	True
HERPUD2	HERPUD2	False	64224	official_exact	HERPUD2	True
HES1	HES1	False	3280	official_exact	HES1	True
HES2	HES2	False	54626	official_exact	HES2	True
HES3	HES3	False	390992	official_exact	HES3	True
HES4	HES4	False	57801	official_exact	HES4	True
HES5	HES5	False	388585	official_exact	HES5	True
HES6	HES6	False	55502	official_exact	HES6	True
HES7	HES7	False	84667	official_exact	HES7	True
HESX1	HESX1	False	8820	official_exact	HESX1	True
HEXA	HEXA	False	3073	official_exact	HEXA	True
HEXA-AS1	HEXA-AS1	False	80072	official_exact	HEXA-AS1	True
HEXB	HEXB	False	3074	official_exact	HEXB	True
HEXDC	HEXDC	False	284004	unique_synonym	HEXD	True
HEXIM1	HEXIM1	False	10614	official_exact	HEXIM1	True
HEXIM2	HEXIM2	False	124790	official_exact	HEXIM2	True
HEY1	HEY1	False	23462	official_exact	HEY1	True
HEY2	HEY2	False	23493	official_exact	HEY2	True
HEYL	HEYL	False	26508	official_exact	HEYL	True
HFE	HFE	False	3077	official_exact	HFE	True
HFE2	HFE2	False	148738	unique_synonym	HJV	True
HFM1	HFM1	False	164045	official_exact	HFM1	True
HGD	HGD	False	3081	official_exact	HGD	True
HGF	HGF	False	3082	official_exact	HGF	True
HGFAC	HGFAC	False	3083	official_exact	HGFAC	True
HGH1	HGH1	False	51236	official_exact	HGH1	True
HGNC:18790	HGNC:18790	False		unresolved_or_ambiguous		False
HGNC:24955	HGNC:24955	False		unresolved_or_ambiguous		False
HGS	HGS	False	9146	official_exact	HGS	True
HGSNAT	HGSNAT	False	138050	official_exact	HGSNAT	True
HHAT	HHAT	False	55733	official_exact	HHAT	True
HHATL	HHATL	False	57467	official_exact	HHATL	True
HHATL-AS1	HHATL-AS1	False	100874044	official_exact	HHATL-AS1	True
HHEX	HHEX	False	3087	official_exact	HHEX	True
HHIP	HHIP	False	64399	official_exact	HHIP	True
HHIP-AS1	HHIP-AS1	False	646576	official_exact	HHIP-AS1	True
HHIPL1	HHIPL1	False	84439	official_exact	HHIPL1	True
HHIPL2	HHIPL2	False	79802	official_exact	HHIPL2	True
HHLA1	HHLA1	False	10086	official_exact	HHLA1	True
HHLA2	HHLA2	False	11148	official_exact	HHLA2	True
HHLA3	HHLA3	False	11147	unique_synonym	ANKRD13C-DT	True
HIBADH	HIBADH	False	11112	official_exact	HIBADH	True
HIBCH	HIBCH	False	26275	official_exact	HIBCH	True
HIC1	HIC1	False	3090	official_exact	HIC1	True
HIC2	HIC2	False	23119	official_exact	HIC2	True
HID1	HID1	False	283987	official_exact	HID1	True
HID1-AS1	HID1-AS1	False	102723641	official_exact	HID1-AS1	True
HIF1A	HIF1A	False	3091	official_exact	HIF1A	True
HIF1A-AS1	HIF1A-AS1	False	100750246	official_exact	HIF1A-AS1	True
HIF1A-AS2	HIF1A-AS2	False	100750247	official_exact	HIF1A-AS2	True
HIF1AN	HIF1AN	False	55662	official_exact	HIF1AN	True
HIF1AP1	HIF1AP1	False	100874523	official_exact	HIF1AP1	True
HIF3A	HIF3A	False	64344	official_exact	HIF3A	True
HIGD1A	HIGD1A	False	25994	official_exact	HIGD1A	True
HIGD1AP1	HIGD1AP1	False	100129086	official_exact	HIGD1AP1	True
HIGD1AP10	HIGD1AP10	False	100287960	official_exact	HIGD1AP10	True
HIGD1AP12	HIGD1AP12	False	100130383	official_exact	HIGD1AP12	True
HIGD1AP14	HIGD1AP14	False	100874455	official_exact	HIGD1AP14	True
HIGD1AP16	HIGD1AP16	False	100874476	official_exact	HIGD1AP16	True
HIGD1AP18	HIGD1AP18	False	100874456	official_exact	HIGD1AP18	True
HIGD1AP5	HIGD1AP5	False	100289300	official_exact	HIGD1AP5	True
HIGD1AP8	HIGD1AP8	False	100874451	official_exact	HIGD1AP8	True
HIGD1AP9	HIGD1AP9	False	100874452	official_exact	HIGD1AP9	True
HIGD1B	HIGD1B	False	51751	official_exact	HIGD1B	True
HIGD1C	HIGD1C	False	613227	official_exact	HIGD1C	True
HIGD2A	HIGD2A	False	192286	official_exact	HIGD2A	True
HIGD2B	HIGD2B	False	123346	official_exact	HIGD2B	True
HIKESHI	HIKESHI	False	51501	official_exact	HIKESHI	True
HILPDA	HILPDA	False	29923	official_exact	HILPDA	True
HILS1	HILS1	False	373861	unique_synonym	H1-9P	True
HINFP	HINFP	False	25988	official_exact	HINFP	True
HINT1	HINT1	False	3094	official_exact	HINT1	True
HINT1P1	HINT1P1	False	730647	official_exact	HINT1P1	True
HINT2	HINT2	False	84681	official_exact	HINT2	True
HINT2P1	HINT2P1	False	101929471	official_exact	HINT2P1	True
HINT3	HINT3	False	135114	official_exact	HINT3	True
HIP1	HIP1	False	3092	official_exact	HIP1	True
HIP1R	HIP1R	False	9026	official_exact	HIP1R	True
HIPK1	HIPK1	False	204851	official_exact	HIPK1	True
HIPK1-AS1	HIPK1-AS1	False	101928846	official_exact	HIPK1-AS1	True
HIPK2	HIPK2	False	28996	official_exact	HIPK2	True
HIPK3	HIPK3	False	10114	official_exact	HIPK3	True
HIPK4	HIPK4	False	147746	official_exact	HIPK4	True
HIRA	HIRA	False	7290	official_exact	HIRA	True
HIRAP1	HIRAP1	False	100422545	official_exact	HIRAP1	True
HIRIP3	HIRIP3	False	8479	official_exact	HIRIP3	True
HIST1H1A	HIST1H1A	False	3024	unique_synonym	H1-1	True
HIST1H1B	HIST1H1B	False	3009	unique_synonym	H1-5	True
HIST1H1C	HIST1H1C	False	3006	unique_synonym	H1-2	True
HIST1H1D	HIST1H1D	False	3007	unique_synonym	H1-3	True
HIST1H1E	HIST1H1E	False	3008	unique_synonym	H1-4	True
HIST1H1PS1	HIST1H1PS1	False	387325	unique_synonym	H1-12P	True
HIST1H1T	HIST1H1T	False	3010	unique_synonym	H1-6	True
HIST1H2AA	HIST1H2AA	False	221613	unique_synonym	H2AC1	True
HIST1H2AB	HIST1H2AB	False	8335	unique_synonym	H2AC4	True
HIST1H2AC	HIST1H2AC	False	8334	unique_synonym	H2AC6	True
HIST1H2AD	HIST1H2AD	False	3013	unique_synonym	H2AC7	True
HIST1H2AE	HIST1H2AE	False	3012	unique_synonym	H2AC8	True
HIST1H2AG	HIST1H2AG	False	8969	unique_synonym	H2AC11	True
HIST1H2AH	HIST1H2AH	False	85235	unique_synonym	H2AC12	True
HIST1H2AI	HIST1H2AI	False	8329	unique_synonym	H2AC13	True
HIST1H2AJ	HIST1H2AJ	False	8331	unique_synonym	H2AC14	True
HIST1H2AL	HIST1H2AL	False	8332	unique_synonym	H2AC16	True
HIST1H2APS3	HIST1H2APS3	False	387323	unique_synonym	H2AC9P	True
HIST1H2APS4	HIST1H2APS4	False	8333	unique_synonym	H2AC10P	True
HIST1H2APS5	HIST1H2APS5	False	10341	unique_synonym	H2AC5P	True
HIST1H2BB	HIST1H2BB	False	3018	unique_synonym	H2BC3	True
HIST1H2BC	HIST1H2BC	False		unresolved_or_ambiguous		False
HIST1H2BD	HIST1H2BD	False	3017	unique_synonym	H2BC5	True
HIST1H2BE	HIST1H2BE	False		unresolved_or_ambiguous		False
HIST1H2BF	HIST1H2BF	False		unresolved_or_ambiguous		False
HIST1H2BG	HIST1H2BG	False		unresolved_or_ambiguous		False
HIST1H2BH	HIST1H2BH	False	8345	unique_synonym	H2BC9	True
HIST1H2BI	HIST1H2BI	False		unresolved_or_ambiguous		False
HIST1H2BJ	HIST1H2BJ	False	8970	unique_synonym	H2BC11	True
HIST1H2BK	HIST1H2BK	False	85236	unique_synonym	H2BC12	True
HIST1H2BL	HIST1H2BL	False	8340	unique_synonym	H2BC13	True
HIST1H2BM	HIST1H2BM	False	8342	unique_synonym	H2BC14	True
HIST1H2BN	HIST1H2BN	False	8341	unique_synonym	H2BC15	True
HIST1H2BO	HIST1H2BO	False	8348	unique_synonym	H2BC17	True
HIST1H2BPS1	HIST1H2BPS1	False	100288742	unique_synonym	H2BC2P	True
HIST1H2BPS2	HIST1H2BPS2	False	10340	unique_synonym	H2BC16P	True
HIST1H3A	HIST1H3A	False	8350	unique_synonym	H3C1	True
HIST1H3B	HIST1H3B	False	8358	unique_synonym	H3C2	True
HIST1H3C	HIST1H3C	False	8352	unique_synonym	H3C3	True
HIST1H3D	HIST1H3D	False	8351	unique_synonym	H3C4	True
HIST1H3E	HIST1H3E	False	8353	unique_synonym	H3C6	True
HIST1H3F	HIST1H3F	False	8968	unique_synonym	H3C7	True
HIST1H3G	HIST1H3G	False	8355	unique_synonym	H3C8	True
HIST1H3H	HIST1H3H	False	8357	unique_synonym	H3C10	True
HIST1H3I	HIST1H3I	False	8354	unique_synonym	H3C11	True
HIST1H3J	HIST1H3J	False	8356	unique_synonym	H3C12	True
HIST1H3PS1	HIST1H3PS1	False	100289545	unique_synonym	H3C9P	True
HIST1H4A	HIST1H4A	False	8359	unique_synonym	H4C1	True
HIST1H4B	HIST1H4B	False	8366	unique_synonym	H4C2	True
