raw_gene	gene_input	gene_recovered_from_excel_date	human_gene_id	mapping_method	current_human_symbol	include_row
CEP350	CEP350	False	9857	official_exact	CEP350	True
LAMC1	LAMC1	False	3915	official_exact	LAMC1	True
ARPC5	ARPC5	False	10092	official_exact	ARPC5	True
TRMT1L	TRMT1L	False	81627	official_exact	TRMT1L	True
SWT1	SWT1	False	54823	official_exact	SWT1	True
PTPRC	PTPRC	False	5788	official_exact	PTPRC	True
INAVA	INAVA	False	55765	official_exact	INAVA	True
CHI3L1	CHI3L1	False	1116	official_exact	CHI3L1	True
IRF6	IRF6	False	3664	official_exact	IRF6	True
HHAT	HHAT	False	55733	official_exact	HHAT	True
KCNH1	KCNH1	False	3756	official_exact	KCNH1	True
SLC30A1	SLC30A1	False	7779	official_exact	SLC30A1	True
SMYD2	SMYD2	False	56950	official_exact	SMYD2	True
EPRS1	EPRS1	False	2058	official_exact	EPRS1	True
CAPN8	CAPN8	False	388743	official_exact	CAPN8	True
NVL	NVL	False	4931	official_exact	NVL	True
EGLN1	EGLN1	False	54583	official_exact	EGLN1	True
MAP10	MAP10	False	54627	official_exact	MAP10	True
GGPS1	GGPS1	False	9453	official_exact	GGPS1	True
COX20	COX20	False	116228	official_exact	COX20	True
OR2T8	OR2T8	False	343172	official_exact	OR2T8	True
OR2L3	OR2L3	False	391192	official_exact	OR2L3	True
PDIA6	PDIA6	False	10130	official_exact	PDIA6	True
RDH14	RDH14	False	57665	official_exact	RDH14	True
ITSN2	ITSN2	False	50618	official_exact	ITSN2	True
PTRHD1	PTRHD1	False	391356	official_exact	PTRHD1	True
HADHA	HADHA	False	3030	official_exact	HADHA	True
KHK	KHK	False	3795	official_exact	KHK	True
PPM1G	PPM1G	False	5496	official_exact	PPM1G	True
IFT172	IFT172	False	26160	official_exact	IFT172	True
C2orf16	C2orf16	False	84226	unique_synonym	SPATA31H1	True
CCDC121	CCDC121	False	79635	official_exact	CCDC121	True
MRPL33	MRPL33	False	9553	official_exact	MRPL33	True
FOSL2	FOSL2	False	2355	official_exact	FOSL2	True
MEMO1	MEMO1	False	51072	official_exact	MEMO1	True
DPY30	DPY30	False	84661	official_exact	DPY30	True
CEBPZ	CEBPZ	False	10153	official_exact	CEBPZ	True
CDC42EP3	CDC42EP3	False	10602	official_exact	CDC42EP3	True
THADA	THADA	False	63892	official_exact	THADA	True
EPAS1	EPAS1	False	2034	official_exact	EPAS1	True
RP11-310N16.1	RP11-310N16.1	False		unresolved_or_ambiguous		False
RTN4	RTN4	False	57142	official_exact	RTN4	True
C2orf74	C2orf74	False	339804	unique_synonym	DEMA1	True
COMMD1	COMMD1	False	150684	official_exact	COMMD1	True
SNRNP27	SNRNP27	False	11017	official_exact	SNRNP27	True
ATP6V1B1	ATP6V1B1	False	525	official_exact	ATP6V1B1	True
FBXO41	FBXO41	False	150726	official_exact	FBXO41	True
SEMA4F	SEMA4F	False	10505	official_exact	SEMA4F	True
GCFC2	GCFC2	False	6936	official_exact	GCFC2	True
C2orf68	C2orf68	False	388969	official_exact	C2orf68	True
PTCD3	PTCD3	False	55037	official_exact	PTCD3	True
TMEM127	TMEM127	False	55654	official_exact	TMEM127	True
FER1L5	FER1L5	False	90342	official_exact	FER1L5	True
C2orf92	C2orf92	False	728537	official_exact	C2orf92	True
LYG1	LYG1	False	129530	official_exact	LYG1	True
EIF5B	EIF5B	False	9669	official_exact	EIF5B	True
REV1	REV1	False	51455	official_exact	REV1	True
MRPS9	MRPS9	False	64965	official_exact	MRPS9	True
NPHP1	NPHP1	False	4867	official_exact	NPHP1	True
BCL2L11	BCL2L11	False	10018	official_exact	BCL2L11	True
TMEM37	TMEM37	False	140738	official_exact	TMEM37	True
TMEM185B	TMEM185B	False	79134	official_exact	TMEM185B	True
INHBB	INHBB	False	3625	official_exact	INHBB	True
NIFK	NIFK	False	84365	official_exact	NIFK	True
AMMECR1L	AMMECR1L	False	83607	official_exact	AMMECR1L	True
DARS1	DARS1	False	1615	official_exact	DARS1	True
CYTIP	CYTIP	False	9595	official_exact	CYTIP	True
LY75	LY75	False	4065	official_exact	LY75	True
FIGN	FIGN	False	55137	official_exact	FIGN	True
CCDC173	CCDC173	False	129881	unique_synonym	CFAP210	True
SSB	SSB	False	6741	official_exact	SSB	True
TTC30B	TTC30B	False		unresolved_or_ambiguous		False
ASNSD1	ASNSD1	False	54529	official_exact	ASNSD1	True
KIAA2012	KIAA2012	False	100652824	official_exact	KIAA2012	True
SUMO1	SUMO1	False	7341	official_exact	SUMO1	True
INO80D	INO80D	False	54891	official_exact	INO80D	True
FASTKD2	FASTKD2	False	22868	official_exact	FASTKD2	True
CPS1	CPS1	False	1373	official_exact	CPS1	True
PLCD4	PLCD4	False	84812	official_exact	PLCD4	True
NHEJ1	NHEJ1	False	79840	official_exact	NHEJ1	True
TUBA4A	TUBA4A	False	7277	official_exact	TUBA4A	True
KCNE4	KCNE4	False	23704	official_exact	KCNE4	True
RHBDD1	RHBDD1	False	84236	official_exact	RHBDD1	True
SLC16A14	SLC16A14	False	151473	official_exact	SLC16A14	True
EIF4E2	EIF4E2	False	9470	official_exact	EIF4E2	True
AQP12B	AQP12B	False	653437	official_exact	AQP12B	True
THAP4	THAP4	False	51078	official_exact	THAP4	True
ING5	ING5	False	84289	official_exact	ING5	True
NEU4	NEU4	False	129807	official_exact	NEU4	True
FAM240C	FAM240C	False	285095	official_exact	FAM240C	True
ARL8B	ARL8B	False	55207	official_exact	ARL8B	True
OGG1	OGG1	False	4968	official_exact	OGG1	True
TAMM41	TAMM41	False	132001	official_exact	TAMM41	True
DPH3	DPH3	False	285381	official_exact	DPH3	True
PP2D1	PP2D1	False	151649	official_exact	PP2D1	True
RPL15	RPL15	False	6138	official_exact	RPL15	True
CNOT10	CNOT10	False	25904	official_exact	CNOT10	True
CCR4	CCR4	False	1233	official_exact	CCR4	True
CLASP2	CLASP2	False	23122	official_exact	CLASP2	True
EPM2AIP1	EPM2AIP1	False	9852	official_exact	EPM2AIP1	True
ACAA1	ACAA1	False	30	official_exact	ACAA1	True
KLHL40	KLHL40	False	131377	official_exact	KLHL40	True
ABHD5	ABHD5	False	51099	official_exact	ABHD5	True
ZNF197	ZNF197	False	10168	official_exact	ZNF197	True
ZNF502	ZNF502	False	91392	official_exact	ZNF502	True
LZTFL1	LZTFL1	False	54585	official_exact	LZTFL1	True
CCR3	CCR3	False	1232	official_exact	CCR3	True
RP11-316F12.1	RP11-316F12.1	False		unresolved_or_ambiguous		False
CCDC71	CCDC71	False	64925	official_exact	CCDC71	True
IFRD2	IFRD2	False	7866	official_exact	IFRD2	True
NPRL2	NPRL2	False	10641	official_exact	NPRL2	True
IQCF2	IQCF2	False	389123	official_exact	IQCF2	True
NT5DC2	NT5DC2	False	64943	official_exact	NT5DC2	True
ITIH1	ITIH1	False	3697	official_exact	ITIH1	True
STIMATE	STIMATE	False	375346	official_exact	STIMATE	True
PSMD6	PSMD6	False	9861	official_exact	PSMD6	True
PROK2	PROK2	False	60675	official_exact	PROK2	True
STX19	STX19	False	415117	official_exact	STX19	True
RIOX2	RIOX2	False	84864	official_exact	RIOX2	True
CLDND1	CLDND1	False	56650	official_exact	CLDND1	True
GPR15	GPR15	False	2838	official_exact	GPR15	True
TFG	TFG	False	10342	official_exact	TFG	True
SENP7	SENP7	False	57337	official_exact	SENP7	True
CBLB	CBLB	False	868	official_exact	CBLB	True
CIP2A	CIP2A	False	57650	official_exact	CIP2A	True
DZIP3	DZIP3	False	9666	official_exact	DZIP3	True
CD96	CD96	False	10225	official_exact	CD96	True
ABHD10	ABHD10	False	55347	official_exact	ABHD10	True
QTRT2	QTRT2	False	79691	official_exact	QTRT2	True
EAF2	EAF2	False	55840	official_exact	EAF2	True
HSPBAP1	HSPBAP1	False	79663	official_exact	HSPBAP1	True
ACAD9	ACAD9	False	28976	official_exact	ACAD9	True
DNAJC13	DNAJC13	False	23317	official_exact	DNAJC13	True
TOPBP1	TOPBP1	False	11073	official_exact	TOPBP1	True
A4GNT	A4GNT	False	51146	official_exact	A4GNT	True
SLC25A36	SLC25A36	False	55186	official_exact	SLC25A36	True
RNF7	RNF7	False	9616	official_exact	RNF7	True
ATP1B3	ATP1B3	False	483	official_exact	ATP1B3	True
XRN1	XRN1	False	54464	official_exact	XRN1	True
GYG1	GYG1	False	2992	official_exact	GYG1	True
HPS3	HPS3	False	84343	official_exact	HPS3	True
CLRN1	CLRN1	False	7401	official_exact	CLRN1	True
DHX36	DHX36	False	170506	official_exact	DHX36	True
GMPS	GMPS	False	8833	official_exact	GMPS	True
KCNAB1	KCNAB1	False	7881	official_exact	KCNAB1	True
IQCJ	IQCJ	False	654502	official_exact	IQCJ	True
KPNA4	KPNA4	False	3840	official_exact	KPNA4	True
BCHE	BCHE	False	590	official_exact	BCHE	True
SERPINI2	SERPINI2	False	5276	official_exact	SERPINI2	True
PDCD10	PDCD10	False	11235	official_exact	PDCD10	True
NDUFB5	NDUFB5	False	4711	official_exact	NDUFB5	True
CCDC39	CCDC39	False	339829	official_exact	CCDC39	True
ALG3	ALG3	False	10195	official_exact	ALG3	True
POLR2H	POLR2H	False	5437	official_exact	POLR2H	True
HES1	HES1	False	3280	official_exact	HES1	True
ACAP2	ACAP2	False	23527	official_exact	ACAP2	True
RNF168	RNF168	False	165918	official_exact	RNF168	True
DLG1	DLG1	False	1739	official_exact	DLG1	True
TMEM129	TMEM129	False	92305	official_exact	TMEM129	True
ADD1	ADD1	False	118	official_exact	ADD1	True
CPZ	CPZ	False	8532	official_exact	CPZ	True
WDR1	WDR1	False	9948	official_exact	WDR1	True
RAB28	RAB28	False	9364	official_exact	RAB28	True
FGFBP2	FGFBP2	False	83888	official_exact	FGFBP2	True
PI4K2B	PI4K2B	False	55300	official_exact	PI4K2B	True
NFXL1	NFXL1	False	152518	official_exact	NFXL1	True
ANKRD17	ANKRD17	False	26057	official_exact	ANKRD17	True
PPEF2	PPEF2	False	5470	official_exact	PPEF2	True
NAAA	NAAA	False	27163	official_exact	NAAA	True
SCARB2	SCARB2	False	950	official_exact	SCARB2	True
RASGEF1B	RASGEF1B	False	153020	official_exact	RASGEF1B	True
COQ2	COQ2	False	27235	official_exact	COQ2	True
DMP1	DMP1	False	1758	official_exact	DMP1	True
ABCG2	ABCG2	False	9429	official_exact	ABCG2	True
BMPR1B	BMPR1B	False	658	official_exact	BMPR1B	True
ADH5	ADH5	False	128	official_exact	ADH5	True
BANK1	BANK1	False	55024	official_exact	BANK1	True
SLC39A8	SLC39A8	False	64116	official_exact	SLC39A8	True
CISD2	CISD2	False	493856	official_exact	CISD2	True
CAMK2D	CAMK2D	False	817	official_exact	CAMK2D	True
CCNA2	CCNA2	False	890	official_exact	CCNA2	True
TRPC3	TRPC3	False	7222	official_exact	TRPC3	True
BBS12	BBS12	False	166379	official_exact	BBS12	True
RAB33B	RAB33B	False	83452	official_exact	RAB33B	True
SCOC	SCOC	False	60592	official_exact	SCOC	True
TBC1D9	TBC1D9	False	23158	official_exact	TBC1D9	True
SH3D19	SH3D19	False	152503	official_exact	SH3D19	True
ARFIP1	ARFIP1	False	27236	official_exact	ARFIP1	True
C4orf46	C4orf46	False	201725	official_exact	C4orf46	True
ETFDH	ETFDH	False	2110	official_exact	ETFDH	True
C4orf45	C4orf45	False	152940	unique_synonym	SPMIP2	True
NPY1R	NPY1R	False	4886	official_exact	NPY1R	True
TMA16	TMA16	False	55319	official_exact	TMA16	True
APELA	APELA	False	100506013	official_exact	APELA	True
HMGB2	HMGB2	False	3148	official_exact	HMGB2	True
SPATA4	SPATA4	False	132851	official_exact	SPATA4	True
LRP2BP	LRP2BP	False	55805	official_exact	LRP2BP	True
F11	F11	False	2160	official_exact	F11	True
FRG1	FRG1	False	2483	official_exact	FRG1	True
MRPL36	MRPL36	False	64979	official_exact	MRPL36	True
ADAMTS16	ADAMTS16	False	170690	official_exact	ADAMTS16	True
TENT4A	TENT4A	False	11044	official_exact	TENT4A	True
MARCHF6	MARCHF6	False	10299	official_exact	MARCHF6	True
CDH10	CDH10	False	1008	official_exact	CDH10	True
RAI14	RAI14	False	26064	official_exact	RAI14	True
DNAJC21	DNAJC21	False	134218	official_exact	DNAJC21	True
SPEF2	SPEF2	False	79925	official_exact	SPEF2	True
UGT3A2	UGT3A2	False	167127	official_exact	UGT3A2	True
EMB	EMB	False	133418	official_exact	EMB	True
GZMA	GZMA	False	3001	official_exact	GZMA	True
IL6ST	IL6ST	False	3572	official_exact	IL6ST	True
PLK2	PLK2	False	10769	official_exact	PLK2	True
ERBIN	ERBIN	False	55914	official_exact	ERBIN	True
PIK3R1	PIK3R1	False	5295	official_exact	PIK3R1	True
CDK7	CDK7	False	1022	official_exact	CDK7	True
MARVELD2	MARVELD2	False	153562	official_exact	MARVELD2	True
ARHGEF28	ARHGEF28	False	64283	official_exact	ARHGEF28	True
HMGCR	HMGCR	False	3156	official_exact	HMGCR	True
BHMT	BHMT	False	635	official_exact	BHMT	True
MTX3	MTX3	False	345778	official_exact	MTX3	True
THBS4	THBS4	False	7060	official_exact	THBS4	True
FAM151B	FAM151B	False	167555	official_exact	FAM151B	True
SLF1	SLF1	False	84250	official_exact	SLF1	True
RFESD	RFESD	False	317671	official_exact	RFESD	True
LIX1	LIX1	False	167410	official_exact	LIX1	True
CHD1	CHD1	False	1105	official_exact	CHD1	True
MAN2A1	MAN2A1	False	4124	official_exact	MAN2A1	True
CTC-441N14.4	CTC-441N14.4	False		unresolved_or_ambiguous		False
PRDM6	PRDM6	False	93166	official_exact	PRDM6	True
AFF4	AFF4	False	27125	official_exact	AFF4	True
REEP2	REEP2	False	51308	official_exact	REEP2	True
APBB3	APBB3	False	10307	official_exact	APBB3	True
HARS2	HARS2	False	23438	official_exact	HARS2	True
ZMAT2	ZMAT2	False	153527	official_exact	ZMAT2	True
PCDHA4	PCDHA4	False	56144	official_exact	PCDHA4	True
PCDHB3	PCDHB3	False	56132	official_exact	PCDHB3	True
PCDHB15	PCDHB15	False	56121	official_exact	PCDHB15	True
PCDHGB4	PCDHGB4	False	8641	official_exact	PCDHGB4	True
PCDHGA8	PCDHGA8	False	9708	official_exact	PCDHGA8	True
FCHSD1	FCHSD1	False	89848	official_exact	FCHSD1	True
KCTD16	KCTD16	False	57528	official_exact	KCTD16	True
SPINK5	SPINK5	False	11005	official_exact	SPINK5	True
SPINK7	SPINK7	False	84651	official_exact	SPINK7	True
GEMIN5	GEMIN5	False	25929	official_exact	GEMIN5	True
ADAM19	ADAM19	False	8728	official_exact	ADAM19	True
RARS1	RARS1	False	5917	official_exact	RARS1	True
INSYN2B	INSYN2B	False	100131897	official_exact	INSYN2B	True
EFCAB9	EFCAB9	False	285588	official_exact	EFCAB9	True
CPEB4	CPEB4	False	80315	official_exact	CPEB4	True
FAF2	FAF2	False	23197	official_exact	FAF2	True
UNC5A	UNC5A	False	90249	official_exact	UNC5A	True
CBY3	CBY3	False	646019	official_exact	CBY3	True
SCGB3A1	SCGB3A1	False	92304	official_exact	SCGB3A1	True
BTNL8	BTNL8	False	79908	official_exact	BTNL8	True
ECI2	ECI2	False	10455	official_exact	ECI2	True
GCNT2	GCNT2	False	2651	official_exact	GCNT2	True
TMEM170B	TMEM170B	False	100113407	official_exact	TMEM170B	True
NOL7	NOL7	False	51406	official_exact	NOL7	True
H3C7	H3C7	False	8968	official_exact	H3C7	True
BTN3A2	BTN3A2	False	11118	official_exact	BTN3A2	True
PRSS16	PRSS16	False	10279	official_exact	PRSS16	True
H2AC16	H2AC16	False	8332	official_exact	H2AC16	True
H1-5	H1-5	False	3009	official_exact	H1-5	True
RP5-874C20.8	RP5-874C20.8	False		unresolved_or_ambiguous		False
MOG	MOG	False	4340	official_exact	MOG	True
MRPS18B	MRPS18B	False	28973	official_exact	MRPS18B	True
DHX16	DHX16	False	8449	official_exact	DHX16	True
TUBB	TUBB	False	203068	official_exact	TUBB	True
VARS2	VARS2	False	57176	official_exact	VARS2	True
HLA-B	HLA-B	False	3106	official_exact	HLA-B	True
NCR3	NCR3	False	259197	official_exact	NCR3	True
MPIG6B	MPIG6B	False	80739	official_exact	MPIG6B	True
C2	C2	False	717	official_exact	C2	True
PPT2-EGFL8	PPT2-EGFL8	False	100532746	official_exact	PPT2-EGFL8	True
TSBP1	TSBP1	False	10665	official_exact	TSBP1	True
PHF1	PHF1	False	5252	official_exact	PHF1	True
RPS10	RPS10	False	6204	official_exact	RPS10	True
ZNF76	ZNF76	False	7629	official_exact	ZNF76	True
MAPK14	MAPK14	False	1432	official_exact	MAPK14	True
STK38	STK38	False	11329	official_exact	STK38	True
BTBD9	BTBD9	False	114781	official_exact	BTBD9	True
GLO1	GLO1	False	2739	official_exact	GLO1	True
OARD1	OARD1	False	221443	official_exact	OARD1	True
UBR2	UBR2	False	23304	official_exact	UBR2	True
KLHDC3	KLHDC3	False	116138	official_exact	KLHDC3	True
DNPH1	DNPH1	False	10591	official_exact	DNPH1	True
SLC25A27	SLC25A27	False	9481	official_exact	SLC25A27	True
TMEM14A	TMEM14A	False	28978	official_exact	TMEM14A	True
GCM1	GCM1	False	8521	official_exact	GCM1	True
COL21A1	COL21A1	False	81578	official_exact	COL21A1	True
ZNF451	ZNF451	False	26036	official_exact	ZNF451	True
RIMS1	RIMS1	False	22999	official_exact	RIMS1	True
CNR1	CNR1	False	1268	official_exact	CNR1	True
GTF3C6	GTF3C6	False	112495	official_exact	GTF3C6	True
CCN6	CCN6	False	8838	official_exact	CCN6	True
DCBLD1	DCBLD1	False	285761	official_exact	DCBLD1	True
TRDN	TRDN	False	10345	official_exact	TRDN	True
HDDC2	HDDC2	False	51020	official_exact	HDDC2	True
TRMT11	TRMT11	False	60487	official_exact	TRMT11	True
ARHGAP18	ARHGAP18	False	93663	official_exact	ARHGAP18	True
MOXD1	MOXD1	False	26002	official_exact	MOXD1	True
PEX7	PEX7	False	5191	official_exact	PEX7	True
NHSL1	NHSL1	False	57224	official_exact	NHSL1	True
RP3-468K18.5	RP3-468K18.5	False		unresolved_or_ambiguous		False
ZC2HC1B	ZC2HC1B	False	153918	official_exact	ZC2HC1B	True
SUMO4	SUMO4	False	387082	official_exact	SUMO4	True
RMND1	RMND1	False	55005	official_exact	RMND1	True
MTRF1L	MTRF1L	False	54516	official_exact	MTRF1L	True
GTF2H5	GTF2H5	False	404672	official_exact	GTF2H5	True
SYTL3	SYTL3	False	94120	official_exact	SYTL3	True
AGPAT4	AGPAT4	False	56895	official_exact	AGPAT4	True
PDCD2	PDCD2	False	5134	official_exact	PDCD2	True
DNAAF5	DNAAF5	False	54919	official_exact	DNAAF5	True
MRM2	MRM2	False	29960	official_exact	MRM2	True
TTYH3	TTYH3	False	80727	official_exact	TTYH3	True
OCM	OCM	False	654231	official_exact	OCM	True
AIMP2	AIMP2	False	7965	official_exact	AIMP2	True
ZDHHC4	ZDHHC4	False	55146	official_exact	ZDHHC4	True
ARL4A	ARL4A	False	10124	official_exact	ARL4A	True
AGR2	AGR2	False	10551	official_exact	AGR2	True
TWIST1	TWIST1	False	7291	official_exact	TWIST1	True
CBX3	CBX3	False	11335	official_exact	CBX3	True
LSM5	LSM5	False	23658	official_exact	LSM5	True
BLVRA	BLVRA	False	644	official_exact	BLVRA	True
OGDH	OGDH	False	4967	official_exact	OGDH	True
VWC2	VWC2	False	375567	official_exact	VWC2	True
VOPP1	VOPP1	False	81552	official_exact	VOPP1	True
SUMF2	SUMF2	False	25870	official_exact	SUMF2	True
ZNF138	ZNF138	False	7697	official_exact	ZNF138	True
SPDYE8	SPDYE8	False	728524	official_exact	SPDYE8	True
ZP3	ZP3	False	7784	official_exact	ZP3	True
DTX2	DTX2	False	113878	official_exact	DTX2	True
SGCE	SGCE	False	8910	official_exact	SGCE	True
BHLHA15	BHLHA15	False	168620	official_exact	BHLHA15	True
PDAP1	PDAP1	False	11333	official_exact	PDAP1	True
CPSF4	CPSF4	False	10898	official_exact	CPSF4	True
CYP3A43	CYP3A43	False	64816	official_exact	CYP3A43	True
OR2AE1	OR2AE1	False	81392	official_exact	OR2AE1	True
POLR2J3_1	POLR2J3_1	False		unresolved_or_ambiguous		False
FAM185A	FAM185A	False	222234	official_exact	FAM185A	True
PSMC2	PSMC2	False	5701	official_exact	PSMC2	True
EFCAB10	EFCAB10	False	100130771	official_exact	EFCAB10	True
DUS4L-BCAP29	DUS4L-BCAP29	False	115253422	official_exact	DUS4L-BCAP29	True
THAP5	THAP5	False	168451	official_exact	THAP5	True
GPR85	GPR85	False	54329	official_exact	GPR85	True
CTTNBP2	CTTNBP2	False	83992	official_exact	CTTNBP2	True
HILPDA	HILPDA	False	29923	official_exact	HILPDA	True
OPN1SW	OPN1SW	False	611	official_exact	OPN1SW	True
TMEM140	TMEM140	False	55281	official_exact	TMEM140	True
CREB3L2	CREB3L2	False	64764	official_exact	CREB3L2	True
TTC26	TTC26	False	79989	unique_synonym	IFT56	True
CLEC5A	CLEC5A	False	23601	official_exact	CLEC5A	True
EPHA1	EPHA1	False	2041	official_exact	EPHA1	True
ARHGEF5	ARHGEF5	False	7984	official_exact	ARHGEF5	True
AGAP3	AGAP3	False	116988	official_exact	AGAP3	True
SLC35G5	SLC35G5	False	83650	official_exact	SLC35G5	True
USP17L7	USP17L7	False	392197	official_exact	USP17L7	True
FAM86B2	FAM86B2	False	653333	official_exact	FAM86B2	True
CNOT7	CNOT7	False	29883	official_exact	CNOT7	True
MTMR7	MTMR7	False	9108	official_exact	MTMR7	True
LGI3	LGI3	False	203190	official_exact	LGI3	True
PHYHIP	PHYHIP	False	9796	official_exact	PHYHIP	True
PPP3CC	PPP3CC	False	5533	official_exact	PPP3CC	True
ADAMDEC1	ADAMDEC1	False	27299	official_exact	ADAMDEC1	True
SMIM18	SMIM18	False	100507341	official_exact	SMIM18	True
PURG	PURG	False	29942	official_exact	PURG	True
IDO1	IDO1	False	3620	official_exact	IDO1	True
TCIM	TCIM	False	56892	official_exact	TCIM	True
POLB	POLB	False	5423	official_exact	POLB	True
MRPL15	MRPL15	False	29088	official_exact	MRPL15	True
TGS1	TGS1	False	96764	official_exact	TGS1	True
BPNT2	BPNT2	False	54928	official_exact	BPNT2	True
LACTB2	LACTB2	False	51110	official_exact	LACTB2	True
JPH1	JPH1	False	56704	official_exact	JPH1	True
PI15	PI15	False	51050	official_exact	PI15	True
ZC2HC1A	ZC2HC1A	False	51101	official_exact	ZC2HC1A	True
IL7	IL7	False	3574	official_exact	IL7	True
CIBAR1	CIBAR1	False	137392	official_exact	CIBAR1	True
INTS8	INTS8	False	55656	official_exact	INTS8	True
MTERF3	MTERF3	False	51001	official_exact	MTERF3	True
RPL30	RPL30	False	6156	official_exact	RPL30	True
ATP6V1C1	ATP6V1C1	False	528	official_exact	ATP6V1C1	True
UTP23	UTP23	False	84294	official_exact	UTP23	True
TBC1D31	TBC1D31	False	93594	official_exact	TBC1D31	True
C8orf76	C8orf76	False	84933	official_exact	C8orf76	True
RNF139	RNF139	False	11236	official_exact	RNF139	True
ZFAT	ZFAT	False	57623	official_exact	ZFAT	True
ADGRB1	ADGRB1	False	575	official_exact	ADGRB1	True
PSCA	PSCA	False	8000	official_exact	PSCA	True
THEM6	THEM6	False	51337	official_exact	THEM6	True
ZFP41	ZFP41	False	286128	official_exact	ZFP41	True
TOP1MT	TOP1MT	False	116447	official_exact	TOP1MT	True
OPLAH	OPLAH	False	26873	official_exact	OPLAH	True
RFX3	RFX3	False	5991	official_exact	RFX3	True
PLPP6	PLPP6	False	403313	official_exact	PLPP6	True
PLGRKT	PLGRKT	False	55848	official_exact	PLGRKT	True
DMAC1	DMAC1	False	90871	official_exact	DMAC1	True
CAAP1	CAAP1	False	79886	official_exact	CAAP1	True
IFNK	IFNK	False	56832	official_exact	IFNK	True
UBAP1	UBAP1	False	51271	official_exact	UBAP1	True
NUDT2	NUDT2	False	318	official_exact	NUDT2	True
RUSC2	RUSC2	False	9853	official_exact	RUSC2	True
TESK1	TESK1	False	7016	official_exact	TESK1	True
SPAG8	SPAG8	False	26206	official_exact	SPAG8	True
TRPM6	TRPM6	False	140803	official_exact	TRPM6	True
CEP78	CEP78	False	84131	official_exact	CEP78	True
SPIN1	SPIN1	False	10927	official_exact	SPIN1	True
CENPP	CENPP	False	401541	official_exact	CENPP	True
ERCC6L2	ERCC6L2	False	375748	official_exact	ERCC6L2	True
TBC1D2	TBC1D2	False	55357	official_exact	TBC1D2	True
ALG2	ALG2	False	85365	official_exact	ALG2	True
NR4A3	NR4A3	False	8013	official_exact	NR4A3	True
INVS	INVS	False	27130	official_exact	INVS	True
ZNF189	ZNF189	False	7743	official_exact	ZNF189	True
INIP	INIP	False	58493	official_exact	INIP	True
FKBP15	FKBP15	False	23307	official_exact	FKBP15	True
RNF183	RNF183	False	138065	official_exact	RNF183	True
ALAD	ALAD	False	210	official_exact	ALAD	True
TMEM268	TMEM268	False	203197	official_exact	TMEM268	True
TNFSF8	TNFSF8	False	944	official_exact	TNFSF8	True
TNC	TNC	False	3371	official_exact	TNC	True
PAPPA	PAPPA	False	5069	official_exact	PAPPA	True
TLR4	TLR4	False	7099	official_exact	TLR4	True
PSMD5	PSMD5	False	5711	official_exact	PSMD5	True
MRRF	MRRF	False	92399	official_exact	MRRF	True
OR1L1	OR1L1	False	26737	official_exact	OR1L1	True
RPL12	RPL12	False	6136	official_exact	RPL12	True
LRSAM1	LRSAM1	False	90678	official_exact	LRSAM1	True
ST6GALNAC4	ST6GALNAC4	False	27090	official_exact	ST6GALNAC4	True
TBC1D13	TBC1D13	False	54662	official_exact	TBC1D13	True
PTPA	PTPA	False	5524	official_exact	PTPA	True
UCK1	UCK1	False	83549	official_exact	UCK1	True
ADAMTS13	ADAMTS13	False	11093	official_exact	ADAMTS13	True
LHX3	LHX3	False	8022	official_exact	LHX3	True
TRAF2	TRAF2	False	7186	official_exact	TRAF2	True
FBXW5	FBXW5	False	54461	official_exact	FBXW5	True
PAXX	PAXX	False	286257	official_exact	PAXX	True
NELFB	NELFB	False	25920	official_exact	NELFB	True
EXD3	EXD3	False	54932	official_exact	EXD3	True
CDC123	CDC123	False	8872	official_exact	CDC123	True
RSU1	RSU1	False	6251	official_exact	RSU1	True
VIM	VIM	False	7431	official_exact	VIM	True
TMEM236	TMEM236	False	653567	official_exact	TMEM236	True
SLC39A12	SLC39A12	False	221074	official_exact	SLC39A12	True
PIP4K2A	PIP4K2A	False	5305	official_exact	PIP4K2A	True
MYO3A	MYO3A	False	53904	official_exact	MYO3A	True
ARHGAP12	ARHGAP12	False	94134	official_exact	ARHGAP12	True
EPC1	EPC1	False	80314	official_exact	EPC1	True
OR13A1	OR13A1	False	79290	official_exact	OR13A1	True
PARG	PARG	False	8505	official_exact	PARG	True
ATOH7	ATOH7	False	220202	official_exact	ATOH7	True
SGPL1	SGPL1	False	8879	official_exact	SGPL1	True
OIT3	OIT3	False	170392	official_exact	OIT3	True
P4HA1	P4HA1	False	5033	official_exact	P4HA1	True
KAT6B	KAT6B	False	23522	official_exact	KAT6B	True
KCNMA1	KCNMA1	False	3778	official_exact	KCNMA1	True
RPS24	RPS24	False	6229	official_exact	RPS24	True
SFTPA1	SFTPA1	False	653509	official_exact	SFTPA1	True
GHITM	GHITM	False	27069	official_exact	GHITM	True
NUTM2D	NUTM2D	False	728130	official_exact	NUTM2D	True
STAMBPL1	STAMBPL1	False	57559	official_exact	STAMBPL1	True
SLC16A12	SLC16A12	False	387700	official_exact	SLC16A12	True
TNKS2	TNKS2	False	80351	official_exact	TNKS2	True
TCTN3	TCTN3	False	26123	official_exact	TCTN3	True
ZDHHC16	ZDHHC16	False	84287	official_exact	ZDHHC16	True
MMS19	MMS19	False	64210	official_exact	MMS19	True
PYROXD2	PYROXD2	False	84795	official_exact	PYROXD2	True
