module_id	gene_id	symbol	direction	source_contrast
original_early_allcell	57282	SLC4A10	up	early_allcell_diabetes_vs_control
original_early_allcell	57337	SENP7	up	early_allcell_diabetes_vs_control
original_early_allcell	57404	CYP20A1	up	early_allcell_diabetes_vs_control
original_early_allcell	57449	PLEKHG5	down	early_allcell_diabetes_vs_control
original_early_allcell	57535	ELAPOR1	down	early_allcell_diabetes_vs_control
original_early_allcell	57539	WDR35	up	early_allcell_diabetes_vs_control
original_early_allcell	57579	FAM135A	up	early_allcell_diabetes_vs_control
original_early_allcell	57584	ARHGAP21	up	early_allcell_diabetes_vs_control
original_early_allcell	57688	ZSWIM6	up	early_allcell_diabetes_vs_control
original_early_allcell	57716	PRX	down	early_allcell_diabetes_vs_control
original_early_allcell	57728	WDR19	up	early_allcell_diabetes_vs_control
original_early_allcell	5777	PTPN6	down	early_allcell_diabetes_vs_control
original_early_allcell	57795	BRINP2	up	early_allcell_diabetes_vs_control
original_early_allcell	5782	PTPN12	up	early_allcell_diabetes_vs_control
original_early_allcell	580	BARD1	up	early_allcell_diabetes_vs_control
original_early_allcell	583	BBS2	up	early_allcell_diabetes_vs_control
original_early_allcell	5866	RAB3IL1	down	early_allcell_diabetes_vs_control
original_early_allcell	5878	RAB5C	down	early_allcell_diabetes_vs_control
original_early_allcell	59084	ENPP5	up	early_allcell_diabetes_vs_control
original_early_allcell	5922	RASA2	up	early_allcell_diabetes_vs_control
original_early_allcell	5924	RASGRF2	up	early_allcell_diabetes_vs_control
original_early_allcell	59271	EVA1C	up	early_allcell_diabetes_vs_control
original_early_allcell	594	BCKDHB	up	early_allcell_diabetes_vs_control
original_early_allcell	5971	RELB	down	early_allcell_diabetes_vs_control
original_early_allcell	5996	RGS1	down	early_allcell_diabetes_vs_control
original_early_allcell	6018	RLF	up	early_allcell_diabetes_vs_control
original_early_allcell	6035	RNASE1	down	early_allcell_diabetes_vs_control
original_early_allcell	60370	AVPI1	up	early_allcell_diabetes_vs_control
original_early_allcell	60386	SLC25A19	down	early_allcell_diabetes_vs_control
original_early_allcell	604	BCL6	up	early_allcell_diabetes_vs_control
original_early_allcell	6047	RNF4	down	early_allcell_diabetes_vs_control
original_early_allcell	6050	RNH1	down	early_allcell_diabetes_vs_control
original_early_allcell	6236	RRAD	up	early_allcell_diabetes_vs_control
original_early_allcell	6271	S100A1	down	early_allcell_diabetes_vs_control
original_early_allcell	6275	S100A4	down	early_allcell_diabetes_vs_control
original_early_allcell	6279	S100A8	down	early_allcell_diabetes_vs_control
original_early_allcell	6358	CCL14	down	early_allcell_diabetes_vs_control
original_early_allcell	6387	CXCL12	down	early_allcell_diabetes_vs_control
original_early_allcell	63920	ZBED8	down	early_allcell_diabetes_vs_control
original_early_allcell	63929	XPNPEP3	up	early_allcell_diabetes_vs_control
original_early_allcell	63932	STEEP1	down	early_allcell_diabetes_vs_control
original_early_allcell	63940	GPSM3	down	early_allcell_diabetes_vs_control
original_early_allcell	64005	MYO1G	down	early_allcell_diabetes_vs_control
original_early_allcell	641649	TMEM91	up	early_allcell_diabetes_vs_control
original_early_allcell	64344	HIF3A	up	early_allcell_diabetes_vs_control
original_early_allcell	64398	PALS1	down	early_allcell_diabetes_vs_control
original_early_allcell	64417	TMEM267	up	early_allcell_diabetes_vs_control
original_early_allcell	64755	RUSF1	down	early_allcell_diabetes_vs_control
original_early_allcell	64757	MTARC1	down	early_allcell_diabetes_vs_control
original_early_allcell	64760	FHIP2B	down	early_allcell_diabetes_vs_control
original_early_allcell	64764	CREB3L2	down	early_allcell_diabetes_vs_control
original_early_allcell	64770	CCDC14	up	early_allcell_diabetes_vs_control
original_early_allcell	64782	AEN	down	early_allcell_diabetes_vs_control
original_early_allcell	64843	ISL2	down	early_allcell_diabetes_vs_control
original_early_allcell	64844	MARCHF7	down	early_allcell_diabetes_vs_control
original_early_allcell	64856	VWA1	down	early_allcell_diabetes_vs_control
original_early_allcell	6494	SIPA1	down	early_allcell_diabetes_vs_control
original_early_allcell	6499	SKIC2	down	early_allcell_diabetes_vs_control
original_early_allcell	6518	SLC2A5	down	early_allcell_diabetes_vs_control
original_early_allcell	65250	CPLANE1	up	early_allcell_diabetes_vs_control
original_early_allcell	652968	CASTOR1	up	early_allcell_diabetes_vs_control
original_early_allcell	6540	SLC6A13	up	early_allcell_diabetes_vs_control
original_early_allcell	6601	SMARCC2	up	early_allcell_diabetes_vs_control
original_early_allcell	6624	FSCN1	down	early_allcell_diabetes_vs_control
original_early_allcell	6650	CAPN15	down	early_allcell_diabetes_vs_control
original_early_allcell	667	DST	up	early_allcell_diabetes_vs_control
original_early_allcell	6688	SPI1	down	early_allcell_diabetes_vs_control
original_early_allcell	672	BRCA1	down	early_allcell_diabetes_vs_control
original_early_allcell	6764	DENND2B	down	early_allcell_diabetes_vs_control
original_early_allcell	6863	TAC1	up	early_allcell_diabetes_vs_control
original_early_allcell	687	KLF9	up	early_allcell_diabetes_vs_control
original_early_allcell	688	KLF5	up	early_allcell_diabetes_vs_control
original_early_allcell	6897	TARS1	down	early_allcell_diabetes_vs_control
original_early_allcell	6901	TAFAZZIN	down	early_allcell_diabetes_vs_control
original_early_allcell	6940	ZNF354A	up	early_allcell_diabetes_vs_control
original_early_allcell	6941	TCF19	down	early_allcell_diabetes_vs_control
original_early_allcell	7009	TMBIM6	down	early_allcell_diabetes_vs_control
original_early_allcell	7018	TF	up	early_allcell_diabetes_vs_control
original_early_allcell	7052	TGM2	down	early_allcell_diabetes_vs_control
original_early_allcell	7057	THBS1	up	early_allcell_diabetes_vs_control
original_early_allcell	7082	TJP1	up	early_allcell_diabetes_vs_control
original_early_allcell	7184	HSP90B1	down	early_allcell_diabetes_vs_control
original_early_allcell	7220	TRPC1	up	early_allcell_diabetes_vs_control
original_early_allcell	7226	TRPM2	down	early_allcell_diabetes_vs_control
original_early_allcell	7268	TTC4	down	early_allcell_diabetes_vs_control
original_early_allcell	727	C5	up	early_allcell_diabetes_vs_control
original_early_allcell	728215	NALF1	down	early_allcell_diabetes_vs_control
original_early_allcell	729830	FHIP1A	down	early_allcell_diabetes_vs_control
original_early_allcell	730	C7	up	early_allcell_diabetes_vs_control
original_early_allcell	7305	TYROBP	down	early_allcell_diabetes_vs_control
original_early_allcell	7306	TYRP1	down	early_allcell_diabetes_vs_control
original_early_allcell	734	OSGIN2	up	early_allcell_diabetes_vs_control
original_early_allcell	7404	UTY	up	early_allcell_diabetes_vs_control
original_early_allcell	7425	VGF	up	early_allcell_diabetes_vs_control
original_early_allcell	7450	VWF	down	early_allcell_diabetes_vs_control
original_early_allcell	7474	WNT5A	down	early_allcell_diabetes_vs_control
original_early_allcell	7514	XPO1	up	early_allcell_diabetes_vs_control
original_early_allcell	7544	ZFY	up	early_allcell_diabetes_vs_control
original_early_allcell	7691	ZNF132	up	early_allcell_diabetes_vs_control
original_early_allcell	7710	ZNF154	up	early_allcell_diabetes_vs_control
original_early_allcell	7756	ZNF207	up	early_allcell_diabetes_vs_control
original_early_allcell	7761	ZNF214	up	early_allcell_diabetes_vs_control
original_early_allcell	7805	LAPTM5	down	early_allcell_diabetes_vs_control
original_early_allcell	781	CACNA2D1	up	early_allcell_diabetes_vs_control
original_early_allcell	7873	MANF	down	early_allcell_diabetes_vs_control
original_early_allcell	79003	MIS12	up	early_allcell_diabetes_vs_control
original_early_allcell	79034	INTS15	down	early_allcell_diabetes_vs_control
original_early_allcell	79152	FA2H	down	early_allcell_diabetes_vs_control
original_early_allcell	79576	NKAP	down	early_allcell_diabetes_vs_control
original_early_allcell	79602	ADIPOR2	up	early_allcell_diabetes_vs_control
original_early_allcell	79605	PGBD5	down	early_allcell_diabetes_vs_control
original_early_allcell	79658	ARHGAP10	up	early_allcell_diabetes_vs_control
original_early_allcell	79671	NLRX1	down	early_allcell_diabetes_vs_control
original_early_allcell	79684	MSANTD2	up	early_allcell_diabetes_vs_control
original_early_allcell	79689	STEAP4	up	early_allcell_diabetes_vs_control
original_early_allcell	79690	GAL3ST4	down	early_allcell_diabetes_vs_control
original_early_allcell	79705	LRRK1	down	early_allcell_diabetes_vs_control
original_early_allcell	79745	CLIP4	up	early_allcell_diabetes_vs_control
original_early_allcell	79812	MMRN2	down	early_allcell_diabetes_vs_control
original_early_allcell	79819	DNAI4	down	early_allcell_diabetes_vs_control
original_early_allcell	79829	NAA40	down	early_allcell_diabetes_vs_control
original_early_allcell	79845	RNF122	down	early_allcell_diabetes_vs_control
original_early_allcell	79846	CFAP69	up	early_allcell_diabetes_vs_control
original_early_allcell	79862	ZNF669	up	early_allcell_diabetes_vs_control
original_early_allcell	79875	THSD4	up	early_allcell_diabetes_vs_control
original_early_allcell	79890	RIN3	down	early_allcell_diabetes_vs_control
original_early_allcell	79925	SPEF2	up	early_allcell_diabetes_vs_control
original_early_allcell	80011	PSME3IP1	down	early_allcell_diabetes_vs_control
original_early_allcell	80128	TRIM46	up	early_allcell_diabetes_vs_control
original_early_allcell	80162	PGGHG	down	early_allcell_diabetes_vs_control
original_early_allcell	80205	CHD9	up	early_allcell_diabetes_vs_control
original_early_allcell	80209	PROSER1	up	early_allcell_diabetes_vs_control
original_early_allcell	80262	PHAF1	down	early_allcell_diabetes_vs_control
original_early_allcell	80271	ITPKC	up	early_allcell_diabetes_vs_control
original_early_allcell	80309	SPHKAP	down	early_allcell_diabetes_vs_control
original_early_allcell	80351	TNKS2	up	early_allcell_diabetes_vs_control
original_early_allcell	80746	TSEN2	up	early_allcell_diabetes_vs_control
original_early_allcell	8076	MFAP5	up	early_allcell_diabetes_vs_control
original_early_allcell	80832	APOL4	up	early_allcell_diabetes_vs_control
original_early_allcell	8125	ANP32A	down	early_allcell_diabetes_vs_control
original_early_allcell	81576	YJU2B	down	early_allcell_diabetes_vs_control
original_early_allcell	81832	NETO1	up	early_allcell_diabetes_vs_control
original_early_allcell	8284	KDM5D	up	early_allcell_diabetes_vs_control
original_early_allcell	8287	USP9Y	up	early_allcell_diabetes_vs_control
original_early_allcell	8321	FZD1	up	early_allcell_diabetes_vs_control
original_early_allcell	8323	FZD6	up	early_allcell_diabetes_vs_control
original_early_allcell	83259	PCDH11Y	up	early_allcell_diabetes_vs_control
original_early_allcell	833	CARS1	down	early_allcell_diabetes_vs_control
original_early_allcell	83443	SF3B5	down	early_allcell_diabetes_vs_control
original_early_allcell	8349	H2BC21	down	early_allcell_diabetes_vs_control
original_early_allcell	8364	H4C3	down	early_allcell_diabetes_vs_control
original_early_allcell	83875	BCO2	up	early_allcell_diabetes_vs_control
original_early_allcell	83888	FGFBP2	down	early_allcell_diabetes_vs_control
original_early_allcell	84034	EMILIN2	down	early_allcell_diabetes_vs_control
original_early_allcell	84067	FHIP1B	down	early_allcell_diabetes_vs_control
original_early_allcell	84129	ACAD11	up	early_allcell_diabetes_vs_control
original_early_allcell	84162	BLTP1	down	early_allcell_diabetes_vs_control
original_early_allcell	84167	C19orf44	up	early_allcell_diabetes_vs_control
original_early_allcell	84171	LOXL4	down	early_allcell_diabetes_vs_control
original_early_allcell	84179	SLC49A3	down	early_allcell_diabetes_vs_control
original_early_allcell	84221	SPATC1L	up	early_allcell_diabetes_vs_control
original_early_allcell	84231	TRAF7	down	early_allcell_diabetes_vs_control
original_early_allcell	84251	SGIP1	up	early_allcell_diabetes_vs_control
original_early_allcell	84302	PGAP4	down	early_allcell_diabetes_vs_control
original_early_allcell	84460	ZMAT1	up	early_allcell_diabetes_vs_control
original_early_allcell	84542	SANBR	down	early_allcell_diabetes_vs_control
original_early_allcell	84631	SLITRK2	up	early_allcell_diabetes_vs_control
original_early_allcell	84668	HYCC1	down	early_allcell_diabetes_vs_control
original_early_allcell	8473	OGT	up	early_allcell_diabetes_vs_control
original_early_allcell	8476	CDC42BPA	up	early_allcell_diabetes_vs_control
original_early_allcell	8479	HIRIP3	down	early_allcell_diabetes_vs_control
original_early_allcell	84874	ZNF514	up	early_allcell_diabetes_vs_control
original_early_allcell	84876	ORAI1	down	early_allcell_diabetes_vs_control
original_early_allcell	84897	TBRG1	up	early_allcell_diabetes_vs_control
original_early_allcell	84911	ZNF382	up	early_allcell_diabetes_vs_control
original_early_allcell	8515	ITGA10	up	early_allcell_diabetes_vs_control
original_early_allcell	85443	DCLK3	down	early_allcell_diabetes_vs_control
original_early_allcell	85462	FHDC1	up	early_allcell_diabetes_vs_control
original_early_allcell	85463	ZC3H12C	up	early_allcell_diabetes_vs_control
original_early_allcell	8549	LGR5	up	early_allcell_diabetes_vs_control
original_early_allcell	8554	PIAS1	up	early_allcell_diabetes_vs_control
original_early_allcell	8612	PLPP2	down	early_allcell_diabetes_vs_control
original_early_allcell	8645	KCNK5	down	early_allcell_diabetes_vs_control
original_early_allcell	8653	DDX3Y	up	early_allcell_diabetes_vs_control
original_early_allcell	8673	VAMP8	down	early_allcell_diabetes_vs_control
original_early_allcell	8694	DGAT1	down	early_allcell_diabetes_vs_control
original_early_allcell	8708	B3GALT1	up	early_allcell_diabetes_vs_control
original_early_allcell	8740	TNFSF14	down	early_allcell_diabetes_vs_control
original_early_allcell	8748	ADAM20	up	early_allcell_diabetes_vs_control
original_early_allcell	8839	CCN5	down	early_allcell_diabetes_vs_control
original_early_allcell	8840	CCN4	up	early_allcell_diabetes_vs_control
original_early_allcell	8857	FCGBP	down	early_allcell_diabetes_vs_control
original_early_allcell	8914	TIMELESS	down	early_allcell_diabetes_vs_control
original_early_allcell	8936	WASF1	up	early_allcell_diabetes_vs_control
original_early_allcell	8971	H1-10	down	early_allcell_diabetes_vs_control
original_early_allcell	89782	LMLN	up	early_allcell_diabetes_vs_control
original_early_allcell	89876	CFAP91	down	early_allcell_diabetes_vs_control
original_early_allcell	89891	DYNC2I2	down	early_allcell_diabetes_vs_control
original_early_allcell	90523	MLIP	down	early_allcell_diabetes_vs_control
original_early_allcell	90594	ZNF439	up	early_allcell_diabetes_vs_control
original_early_allcell	90634	N4BP2L1	up	early_allcell_diabetes_vs_control
original_early_allcell	9069	CLDN12	up	early_allcell_diabetes_vs_control
original_early_allcell	9076	CLDN1	up	early_allcell_diabetes_vs_control
original_early_allcell	90806	ANGEL2	up	early_allcell_diabetes_vs_control
original_early_allcell	90853	SPOCD1	up	early_allcell_diabetes_vs_control
original_early_allcell	90952	ESAM	down	early_allcell_diabetes_vs_control
original_early_allcell	9123	SLC16A3	down	early_allcell_diabetes_vs_control
original_early_allcell	91748	MIDEAS	down	early_allcell_diabetes_vs_control
original_early_allcell	92979	MARCHF9	down	early_allcell_diabetes_vs_control
original_early_allcell	93099	DMKN	up	early_allcell_diabetes_vs_control
original_early_allcell	9321	TRIP11	up	early_allcell_diabetes_vs_control
original_early_allcell	93550	ZFAND4	up	early_allcell_diabetes_vs_control
original_early_allcell	93589	CACNA2D4	down	early_allcell_diabetes_vs_control
original_early_allcell	9401	RECQL4	down	early_allcell_diabetes_vs_control
original_early_allcell	9413	ENTREP1	down	early_allcell_diabetes_vs_control
original_early_allcell	94274	PPP1R14A	down	early_allcell_diabetes_vs_control
original_early_allcell	9450	LY86	down	early_allcell_diabetes_vs_control
original_early_allcell	9555	MACROH2A1	down	early_allcell_diabetes_vs_control
original_early_allcell	9575	CLOCK	up	early_allcell_diabetes_vs_control
original_early_allcell	9592	IER2	down	early_allcell_diabetes_vs_control
original_early_allcell	965	CD58	up	early_allcell_diabetes_vs_control
original_early_allcell	9652	SKIC3	down	early_allcell_diabetes_vs_control
original_early_allcell	9710	GARRE1	down	early_allcell_diabetes_vs_control
original_early_allcell	9717	SEC14L5	down	early_allcell_diabetes_vs_control
original_early_allcell	972	CD74	down	early_allcell_diabetes_vs_control
original_early_allcell	9744	ACAP1	down	early_allcell_diabetes_vs_control
original_early_allcell	9760	TOX	down	early_allcell_diabetes_vs_control
original_early_allcell	9849	ZNF518A	up	early_allcell_diabetes_vs_control
original_early_allcell	9863	MAGI2	up	early_allcell_diabetes_vs_control
original_early_allcell	9894	TELO2	down	early_allcell_diabetes_vs_control
original_early_allcell	990	CDC6	down	early_allcell_diabetes_vs_control
original_early_allcell	9902	MRC2	down	early_allcell_diabetes_vs_control
original_early_allcell	9997	SCO2	down	early_allcell_diabetes_vs_control
original_late_allcell	100	ADA	up	late_allcell_DPN_vs_diabetes
original_late_allcell	1000	CDH2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	100037417	DDTL	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10009	ZBTB33	down	late_allcell_DPN_vs_diabetes
original_late_allcell	100101267	POM121C	down	late_allcell_DPN_vs_diabetes
original_late_allcell	100125288	ZGLP1	up	late_allcell_DPN_vs_diabetes
original_late_allcell	100127983	C8orf88	up	late_allcell_DPN_vs_diabetes
original_late_allcell	100128327	TRAPPC3L	down	late_allcell_DPN_vs_diabetes
original_late_allcell	100128731	OST4	up	late_allcell_DPN_vs_diabetes
original_late_allcell	100128908	CIROP	down	late_allcell_DPN_vs_diabetes
original_late_allcell	100128927	ZBTB42	up	late_allcell_DPN_vs_diabetes
original_late_allcell	100129250	TZMP1	down	late_allcell_DPN_vs_diabetes
original_late_allcell	100129361	SMIM10L1	down	late_allcell_DPN_vs_diabetes
original_late_allcell	100130311	C17orf107	up	late_allcell_DPN_vs_diabetes
original_late_allcell	100130539	LINC02881	up	late_allcell_DPN_vs_diabetes
original_late_allcell	100131378	C11orf91	up	late_allcell_DPN_vs_diabetes
original_late_allcell	100133315	XNDC1N	up	late_allcell_DPN_vs_diabetes
original_late_allcell	100134444	KCNJ18	up	late_allcell_DPN_vs_diabetes
original_late_allcell	100170229	SRRM5	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10019	SH2B3	up	late_allcell_DPN_vs_diabetes
original_late_allcell	1002	CDH4	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10026	PIGK	down	late_allcell_DPN_vs_diabetes
original_late_allcell	100271849	MEF2B	up	late_allcell_DPN_vs_diabetes
original_late_allcell	100287482	SMKR1	down	late_allcell_DPN_vs_diabetes
original_late_allcell	100289255	TMEM238L	down	late_allcell_DPN_vs_diabetes
original_late_allcell	100289678	ZNF783	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10036	CHAF1A	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10038	PARP2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10039	PARP3	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10044	SH2D3C	up	late_allcell_DPN_vs_diabetes
original_late_allcell	1005	CDH7	down	late_allcell_DPN_vs_diabetes
original_late_allcell	100506127	GVQW3	up	late_allcell_DPN_vs_diabetes
original_late_allcell	100506540	MISFA	up	late_allcell_DPN_vs_diabetes
original_late_allcell	100507050	TPBGL	down	late_allcell_DPN_vs_diabetes
original_late_allcell	100507588	TGFBR3L	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10051	SMC4	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10052	GJC1	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10057	ABCC5	up	late_allcell_DPN_vs_diabetes
original_late_allcell	1006	CDH8	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10062	NR1H3	up	late_allcell_DPN_vs_diabetes
original_late_allcell	100653515	CEP295NL	up	late_allcell_DPN_vs_diabetes
original_late_allcell	1007	CDH9	up	late_allcell_DPN_vs_diabetes
original_late_allcell	1008	CDH10	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10082	GPC6	down	late_allcell_DPN_vs_diabetes
original_late_allcell	1009	CDH11	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10092	ARPC5	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10098	TSPAN5	down	late_allcell_DPN_vs_diabetes
original_late_allcell	100996693	SPEGNB	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10110	SGK2	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10116	FEM1B	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10124	ARL4A	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10140	TOB1	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10159	ATP6AP2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	1016	CDH18	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10160	FARP1	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10161	LPAR6	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10174	SORBS3	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10175	CNIH1	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10178	TENM1	down	late_allcell_DPN_vs_diabetes
original_late_allcell	1018	CDK3	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10190	TXNDC9	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10205	MPZL2	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10206	TRIM13	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10210	TOPORS	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10212	DDX39A	up	late_allcell_DPN_vs_diabetes
original_late_allcell	102157402	AK6	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10235	RASGRP2	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10242	KCNMB2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10256	CNKSR1	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10267	RAMP1	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10269	ZMPSTE24	down	late_allcell_DPN_vs_diabetes
original_late_allcell	102723859	TBC1D3E	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10284	SAP18	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10288	LILRB2	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10290	SPEG	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10293	TRAIP	up	late_allcell_DPN_vs_diabetes
original_late_allcell	1030	CDKN2B	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10302	SNAPC5	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10307	APBB3	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10313	RTN3	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10317	B3GALT5	down	late_allcell_DPN_vs_diabetes
original_late_allcell	1032	CDKN2D	down	late_allcell_DPN_vs_diabetes
original_late_allcell	1033	CDKN3	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10333	TLR6	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10335	IRAG1	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10345	TRDN	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10362	HMG20B	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10368	CACNG3	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10369	CACNG2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10370	CITED2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10383	TUBB4B	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10385	BTN2A2	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10391	CORO2B	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10392	NOD1	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10393	ANAPC10	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10395	DLC1	up	late_allcell_DPN_vs_diabetes
original_late_allcell	1040	CDS1	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10406	WFDC2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10411	RAPGEF3	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10412	NSA2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10417	SPON2	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10418	SPON1	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10427	SEC24B	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10432	RBM14	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10447	FAM3C	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10450	PPIE	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10457	GPNMB	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10462	CLEC10A	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10469	TIMM44	up	late_allcell_DPN_vs_diabetes
original_late_allcell	1047	CLGN	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10476	ATP5PD	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10477	UBE2E3	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10479	SLC9A6	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10480	EIF3M	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10485	MIR9-1HG	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10487	CAP1	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10492	SYNCRIP	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10494	STK25	up	late_allcell_DPN_vs_diabetes
original_late_allcell	1050	CEBPA	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10500	SEMA6C	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10513	APPBP2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10514	MYBBP1A	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10516	FBLN5	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10529	NEBL	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10537	UBD	down	late_allcell_DPN_vs_diabetes
original_late_allcell	105372481	ERVK3-1	down	late_allcell_DPN_vs_diabetes
original_late_allcell	105378803	LRRC53	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10541	ANP32B	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10550	ARL6IP5	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10552	ARPC1A	down	late_allcell_DPN_vs_diabetes
original_late_allcell	1056	CEL	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10560	SLC19A2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10561	IFI44	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10563	CXCL13	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10576	CCT2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10577	NPC2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10587	TXNRD2	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10588	MTHFS	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10590	SCGN	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10605	PAIP1	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10606	PAICS	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10612	TRIM3	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10627	MYL12A	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10628	TXNIP	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10630	PDPN	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10631	POSTN	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10644	IGF2BP2	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10653	SPINT2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10655	DMRT2	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10667	FARS2	up	late_allcell_DPN_vs_diabetes
original_late_allcell	10675	CSPG5	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10677	AVIL	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10678	B3GNT2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10687	PNMA2	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10690	FUT9	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10712	ENTREP3	down	late_allcell_DPN_vs_diabetes
original_late_allcell	10718	NRG3	down	late_allcell_DPN_vs_diabetes
