family	parent	gene_id	symbol	direction	bin	partner_direction	partner_status
late_allcell	original_late_allcell	5412	UBL3	down	residual	absent	absent
late_allcell	original_late_allcell	54205	CYCS	down	residual	absent	absent
late_allcell	original_late_allcell	54206	ERRFI1	up	residual	absent	absent
late_allcell	original_late_allcell	54207	KCNK10	down	residual	absent	absent
late_allcell	original_late_allcell	5424	POLD1	up	residual	absent	absent
late_allcell	original_late_allcell	5426	POLE	up	residual	absent	absent
late_allcell	original_late_allcell	54332	GDAP1	down	residual	absent	absent
late_allcell	original_late_allcell	54344	DPM3	down	residual	absent	absent
late_allcell	original_late_allcell	54345	SOX18	up	residual	absent	absent
late_allcell	original_late_allcell	5438	POLR2I	down	residual	absent	absent
late_allcell	original_late_allcell	54407	SLC38A2	down	residual	absent	absent
late_allcell	original_late_allcell	54413	NLGN3	down	core	down	eligible
late_allcell	original_late_allcell	54443	ANLN	down	residual	absent	absent
late_allcell	original_late_allcell	54462	CCSER2	down	residual	absent	absent
late_allcell	original_late_allcell	54468	MIOS	down	residual	absent	absent
late_allcell	original_late_allcell	54487	DGCR8	up	residual	absent	absent
late_allcell	original_late_allcell	54491	OTULINL	down	residual	absent	absent
late_allcell	original_late_allcell	54496	PRMT7	up	residual	absent	absent
late_allcell	original_late_allcell	54502	RBM47	up	residual	absent	absent
late_allcell	original_late_allcell	54507	ADAMTSL4	up	residual	absent	absent
late_allcell	original_late_allcell	54510	PCDH18	up	excluded_cross_source_opposed	down	eligible
late_allcell	original_late_allcell	54518	APBB1IP	down	residual	absent	absent
late_allcell	original_late_allcell	54531	MIER2	up	residual	absent	absent
late_allcell	original_late_allcell	54535	CCHCR1	up	residual	absent	absent
late_allcell	original_late_allcell	54538	ROBO4	up	residual	absent	absent
late_allcell	original_late_allcell	5454	POU3F2	down	residual	absent	absent
late_allcell	original_late_allcell	54543	TOMM7	down	residual	absent	absent
late_allcell	original_late_allcell	54551	MAGEL2	down	residual	absent	absent
late_allcell	original_late_allcell	54558	SPATA6	down	residual	absent	absent
late_allcell	original_late_allcell	54566	EPB41L4B	up	residual	absent	absent
late_allcell	original_late_allcell	54567	DLL4	up	residual	absent	absent
late_allcell	original_late_allcell	5457	POU4F1	down	residual	absent	absent
late_allcell	original_late_allcell	54575	UGT1A10	up	residual	absent	absent
late_allcell	original_late_allcell	5458	POU4F2	down	residual	absent	absent
late_allcell	original_late_allcell	5459	POU4F3	down	residual	absent	absent
late_allcell	original_late_allcell	54596	L1TD1	up	residual	absent	absent
late_allcell	original_late_allcell	54600	UGT1A9	up	residual	absent	absent
late_allcell	original_late_allcell	54620	FBXL19	up	residual	absent	absent
late_allcell	original_late_allcell	54621	VSIG10	up	residual	absent	absent
late_allcell	original_late_allcell	54625	PARP14	down	core	down	eligible
late_allcell	original_late_allcell	54629	MINDY2	up	residual	absent	absent
late_allcell	original_late_allcell	5463	POU6F1	up	residual	absent	absent
late_allcell	original_late_allcell	54658	UGT1A1	up	residual	absent	absent
late_allcell	original_late_allcell	54662	TBC1D13	up	residual	absent	absent
late_allcell	original_late_allcell	54664	TMEM106B	down	residual	absent	absent
late_allcell	original_late_allcell	54676	GTPBP2	up	core	up	eligible
late_allcell	original_late_allcell	5468	PPARG	up	residual	absent	absent
late_allcell	original_late_allcell	54682	MANSC1	down	residual	absent	absent
late_allcell	original_late_allcell	547	KIF1A	down	residual	absent	absent
late_allcell	original_late_allcell	54715	RBFOX1	down	residual	absent	absent
late_allcell	original_late_allcell	54742	LY6K	up	residual	absent	absent
late_allcell	original_late_allcell	54749	EPDR1	down	residual	absent	absent
late_allcell	original_late_allcell	54753	ZNF853	down	residual	absent	absent
late_allcell	original_late_allcell	54769	DIRAS2	down	residual	absent	absent
late_allcell	original_late_allcell	5478	PPIA	down	core	down	eligible
late_allcell	original_late_allcell	54798	DCHS2	down	residual	absent	absent
late_allcell	original_late_allcell	54810	GIPC2	up	residual	absent	absent
late_allcell	original_late_allcell	54811	ZNF562	down	residual	absent	absent
late_allcell	original_late_allcell	54829	ASPN	down	residual	absent	absent
late_allcell	original_late_allcell	54836	BSPRY	down	residual	absent	absent
late_allcell	original_late_allcell	54839	LRRC49	down	residual	absent	absent
late_allcell	original_late_allcell	54847	SIDT1	up	residual	absent	absent
late_allcell	original_late_allcell	54852	PAQR5	down	residual	absent	absent
late_allcell	original_late_allcell	54857	GDPD2	down	residual	absent	absent
late_allcell	original_late_allcell	54862	CC2D1A	up	residual	absent	absent
late_allcell	original_late_allcell	54876	DCAF16	down	residual	absent	absent
late_allcell	original_late_allcell	54886	PLPPR1	down	residual	absent	absent
late_allcell	original_late_allcell	54898	ELOVL2	down	residual	absent	absent
late_allcell	original_late_allcell	54904	NSD3	down	core	down	eligible
late_allcell	original_late_allcell	54918	CMTM6	down	residual	absent	absent
late_allcell	original_late_allcell	54922	RASIP1	up	residual	absent	absent
late_allcell	original_late_allcell	54928	BPNT2	down	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	54941	RNF125	up	residual	absent	absent
late_allcell	original_late_allcell	54951	COMMD8	down	residual	absent	absent
late_allcell	original_late_allcell	54957	TXNL4B	up	residual	absent	absent
late_allcell	original_late_allcell	54963	UCKL1	up	residual	absent	absent
late_allcell	original_late_allcell	54968	TMEM70	down	residual	absent	absent
late_allcell	original_late_allcell	54969	HPF1	down	residual	absent	absent
late_allcell	original_late_allcell	54970	TTC12	up	residual	absent	absent
late_allcell	original_late_allcell	54973	INTS11	up	residual	absent	absent
late_allcell	original_late_allcell	54976	ADISSP	down	core	down	eligible
late_allcell	original_late_allcell	55	ACP3	down	residual	absent	absent
late_allcell	original_late_allcell	550	AUP1	up	residual	absent	absent
late_allcell	original_late_allcell	55007	SIRAL2	up	residual	absent	absent
late_allcell	original_late_allcell	55010	PARPBP	down	residual	absent	absent
late_allcell	original_late_allcell	55016	MARCHF1	down	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	5502	PPP1R1A	up	residual	absent	absent
late_allcell	original_late_allcell	55026	TMEM255A	down	core	down	eligible
late_allcell	original_late_allcell	55040	EPN3	down	residual	absent	absent
late_allcell	original_late_allcell	55061	SUSD4	down	residual	absent	absent
late_allcell	original_late_allcell	55070	DET1	down	residual	absent	absent
late_allcell	original_late_allcell	55086	RADX	down	residual	absent	absent
late_allcell	original_late_allcell	5509	PPP1R3D	up	residual	absent	absent
late_allcell	original_late_allcell	55092	TMEM51	down	residual	absent	absent
late_allcell	original_late_allcell	55117	SLC6A15	down	residual	absent	absent
late_allcell	original_late_allcell	55118	CRTAC1	down	residual	absent	absent
late_allcell	original_late_allcell	55139	ANKZF1	up	residual	absent	absent
late_allcell	original_late_allcell	55144	LRRC8D	down	residual	absent	absent
late_allcell	original_late_allcell	55151	TMEM38B	down	residual	absent	absent
late_allcell	original_late_allcell	5516	PPP2CB	down	residual	absent	absent
late_allcell	original_late_allcell	55160	ARHGEF10L	up	residual	absent	absent
late_allcell	original_late_allcell	55161	TMEM33	down	residual	absent	absent
late_allcell	original_late_allcell	55175	KLHL11	down	residual	absent	absent
late_allcell	original_late_allcell	5518	PPP2R1A	down	residual	absent	absent
late_allcell	original_late_allcell	5519	PPP2R1B	up	residual	absent	absent
late_allcell	original_late_allcell	55200	PLEKHG6	up	residual	absent	absent
late_allcell	original_late_allcell	55234	SMU1	down	residual	absent	absent
late_allcell	original_late_allcell	55240	STEAP3	down	residual	absent	absent
late_allcell	original_late_allcell	55244	SLC47A1	down	residual	absent	absent
late_allcell	original_late_allcell	55252	ASXL2	down	residual	absent	absent
late_allcell	original_late_allcell	55253	TYW1	down	residual	absent	absent
late_allcell	original_late_allcell	55254	TMEM39A	down	core	down	eligible
late_allcell	original_late_allcell	55258	THNSL2	up	residual	absent	absent
late_allcell	original_late_allcell	55266	TMEM19	down	residual	absent	absent
late_allcell	original_late_allcell	55273	TMEM100	down	residual	absent	absent
late_allcell	original_late_allcell	55277	FGGY	down	residual	absent	absent
late_allcell	original_late_allcell	55283	MCOLN3	down	residual	absent	absent
late_allcell	original_late_allcell	55286	PGCKA1	down	residual	absent	absent
late_allcell	original_late_allcell	55321	TMEM74B	up	residual	absent	absent
late_allcell	original_late_allcell	55325	UFSP2	down	residual	absent	absent
late_allcell	original_late_allcell	55328	RNLS	up	residual	absent	absent
late_allcell	original_late_allcell	55329	MNS1	up	residual	absent	absent
late_allcell	original_late_allcell	55331	ACER3	down	residual	absent	absent
late_allcell	original_late_allcell	55335	NIPSNAP3B	up	residual	absent	absent
late_allcell	original_late_allcell	55336	FBXL8	up	residual	absent	absent
late_allcell	original_late_allcell	55340	GIMAP5	up	residual	absent	absent
late_allcell	original_late_allcell	55342	STRBP	down	residual	absent	absent
late_allcell	original_late_allcell	55344	PLCXD1	up	residual	absent	absent
late_allcell	original_late_allcell	55352	COPRS	down	residual	absent	absent
late_allcell	original_late_allcell	55353	LAPTM4B	down	residual	absent	absent
late_allcell	original_late_allcell	55359	STYK1	down	residual	absent	absent
late_allcell	original_late_allcell	55365	TMEM176A	down	residual	absent	absent
late_allcell	original_late_allcell	55367	PIDD1	up	residual	absent	absent
late_allcell	original_late_allcell	5538	PPT1	down	residual	absent	absent
late_allcell	original_late_allcell	55421	NCBP3	up	residual	absent	absent
late_allcell	original_late_allcell	55422	ZNF331	up	residual	absent	absent
late_allcell	original_late_allcell	554235	ASPDH	down	residual	absent	absent
late_allcell	original_late_allcell	5550	PREP	down	residual	absent	absent
late_allcell	original_late_allcell	55502	HES6	down	residual	absent	absent
late_allcell	original_late_allcell	55506	MACROH2A2	down	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	55512	SMPD3	up	residual	absent	absent
late_allcell	original_late_allcell	5552	SRGN	up	residual	absent	absent
late_allcell	original_late_allcell	55521	TRIM36	down	residual	absent	absent
late_allcell	original_late_allcell	5553	PRG2	up	residual	absent	absent
late_allcell	original_late_allcell	55530	SVOP	down	residual	absent	absent
late_allcell	original_late_allcell	55558	PLXNA3	up	excluded_cross_source_opposed	down	eligible
late_allcell	original_late_allcell	55589	BMP2K	down	residual	absent	absent
late_allcell	original_late_allcell	55601	DDX60	down	residual	absent	absent
late_allcell	original_late_allcell	55605	KIF21A	down	residual	absent	absent
late_allcell	original_late_allcell	55612	FERMT1	up	residual	absent	absent
late_allcell	original_late_allcell	55619	DOCK10	down	residual	absent	absent
late_allcell	original_late_allcell	55621	TRMT1	up	residual	absent	absent
late_allcell	original_late_allcell	55622	TTC27	up	residual	absent	absent
late_allcell	original_late_allcell	55640	FLVCR2	down	residual	absent	absent
late_allcell	original_late_allcell	55651	NHP2	down	residual	absent	absent
late_allcell	original_late_allcell	55661	DDX27	up	residual	absent	absent
late_allcell	original_late_allcell	55672	NBPF1	up	residual	absent	absent
late_allcell	original_late_allcell	55676	SLC30A6	down	residual	absent	absent
late_allcell	original_late_allcell	55677	IWS1	up	residual	absent	absent
late_allcell	original_late_allcell	55679	LIMS2	up	residual	absent	absent
late_allcell	original_late_allcell	55681	SCYL2	down	residual	absent	absent
late_allcell	original_late_allcell	55698	RADIL	up	residual	absent	absent
late_allcell	original_late_allcell	55702	YJU2	up	residual	absent	absent
late_allcell	original_late_allcell	55726	INTS13	down	residual	absent	absent
late_allcell	original_late_allcell	55745	AP5M1	down	residual	absent	absent
late_allcell	original_late_allcell	55749	CCAR1	down	residual	absent	absent
late_allcell	original_late_allcell	55751	TMEM184C	down	residual	absent	absent
late_allcell	original_late_allcell	55753	OGDHL	down	residual	absent	absent
late_allcell	original_late_allcell	55754	CDC50A	down	residual	absent	absent
late_allcell	original_late_allcell	55756	INTS9	up	residual	absent	absent
late_allcell	original_late_allcell	55757	UGGT2	down	core	down	eligible
late_allcell	original_late_allcell	55764	IFT122	up	residual	absent	absent
late_allcell	original_late_allcell	55771	PRR11	down	residual	absent	absent
late_allcell	original_late_allcell	55778	ZNF839	up	residual	absent	absent
late_allcell	original_late_allcell	55783	CMTR2	down	residual	absent	absent
late_allcell	original_late_allcell	55791	LRIF1	down	residual	absent	absent
late_allcell	original_late_allcell	55796	MBNL3	down	residual	absent	absent
late_allcell	original_late_allcell	55799	CACNA2D3	down	residual	absent	absent
late_allcell	original_late_allcell	55800	SCN3B	down	residual	absent	absent
late_allcell	original_late_allcell	55803	ADAP2	up	excluded_cross_source_opposed	down	eligible
late_allcell	original_late_allcell	55806	HR	up	residual	absent	absent
late_allcell	original_late_allcell	55815	TSNAXIP1	up	residual	absent	absent
late_allcell	original_late_allcell	55824	PAG1	down	residual	absent	absent
late_allcell	original_late_allcell	55832	CAND1	down	residual	absent	absent
late_allcell	original_late_allcell	55846	ITFG2	up	residual	absent	absent
late_allcell	original_late_allcell	5585	PKN1	up	residual	absent	absent
late_allcell	original_late_allcell	55860	ACTR10	down	residual	absent	absent
late_allcell	original_late_allcell	55876	GSDMB	up	residual	absent	absent
late_allcell	original_late_allcell	55890	GPRC5C	down	residual	absent	absent
late_allcell	original_late_allcell	55897	MESP1	up	residual	absent	absent
late_allcell	original_late_allcell	55909	BIN3	down	residual	absent	absent
late_allcell	original_late_allcell	55916	NXT2	down	residual	absent	absent
late_allcell	original_late_allcell	5592	PRKG1	up	residual	absent	absent
late_allcell	original_late_allcell	55957	LIN37	up	residual	absent	absent
late_allcell	original_late_allcell	55958	KLHL9	down	residual	absent	absent
late_allcell	original_late_allcell	5596	MAPK4	down	residual	absent	absent
late_allcell	original_late_allcell	55966	AJAP1	down	residual	absent	absent
late_allcell	original_late_allcell	55975	KLHL7	down	residual	absent	absent
late_allcell	original_late_allcell	56000	NXF3	up	residual	absent	absent
late_allcell	original_late_allcell	56006	SMG9	up	residual	absent	absent
late_allcell	original_late_allcell	5604	MAP2K1	down	residual	absent	absent
late_allcell	original_late_allcell	5606	MAP2K3	up	core	up	eligible
late_allcell	original_late_allcell	56062	KLHL4	up	residual	absent	absent
late_allcell	original_late_allcell	5612	THAP12	down	residual	absent	absent
late_allcell	original_late_allcell	56129	PCDHB7	down	residual	absent	absent
late_allcell	original_late_allcell	56139	PCDHA10	down	residual	absent	absent
late_allcell	original_late_allcell	56142	PCDHA6	down	residual	absent	absent
late_allcell	original_late_allcell	56147	PCDHA1	down	residual	absent	absent
late_allcell	original_late_allcell	5616	PRKY	up	core	up	eligible
late_allcell	original_late_allcell	5624	PROC	up	residual	absent	absent
late_allcell	original_late_allcell	56246	MRAP	up	residual	absent	absent
late_allcell	original_late_allcell	56255	TMX4	down	residual	absent	absent
late_allcell	original_late_allcell	5627	PROS1	down	core	down	eligible
late_allcell	original_late_allcell	56271	BEX4	down	residual	absent	absent
late_allcell	original_late_allcell	56301	SLC7A10	up	residual	absent	absent
late_allcell	original_late_allcell	56341	PRMT8	down	residual	absent	absent
late_allcell	original_late_allcell	5646	PRSS3	down	residual	absent	absent
late_allcell	original_late_allcell	56475	RPRM	down	residual	absent	absent
late_allcell	original_late_allcell	56479	KCNQ5	down	residual	absent	absent
late_allcell	original_late_allcell	5653	KLK6	down	residual	absent	absent
late_allcell	original_late_allcell	5654	HTRA1	down	residual	absent	absent
late_allcell	original_late_allcell	5655	KLK10	down	residual	absent	absent
late_allcell	original_late_allcell	566	AZU1	up	residual	absent	absent
late_allcell	original_late_allcell	56603	CYP26B1	up	residual	absent	absent
late_allcell	original_late_allcell	56623	INPP5E	up	residual	absent	absent
late_allcell	original_late_allcell	56674	TMEM9B	down	residual	absent	absent
late_allcell	original_late_allcell	56681	SAR1A	down	residual	absent	absent
late_allcell	original_late_allcell	56731	SLC2A4RG	up	residual	absent	absent
late_allcell	original_late_allcell	5682	PSMA1	down	residual	absent	absent
late_allcell	original_late_allcell	5683	PSMA2	down	residual	absent	absent
late_allcell	original_late_allcell	56848	SPHK2	down	residual	absent	absent
late_allcell	original_late_allcell	56850	GRIPAP1	up	residual	absent	absent
late_allcell	original_late_allcell	56851	EMC7	down	residual	absent	absent
late_allcell	original_late_allcell	56884	FSTL5	down	residual	absent	absent
late_allcell	original_late_allcell	56889	TM9SF3	down	residual	absent	absent
late_allcell	original_late_allcell	56892	TCIM	up	residual	absent	absent
late_allcell	original_late_allcell	56896	DPYSL5	down	residual	absent	absent
late_allcell	original_late_allcell	56898	BDH2	down	residual	absent	absent
late_allcell	original_late_allcell	56899	ANKS1B	down	residual	absent	absent
late_allcell	original_late_allcell	5690	PSMB2	down	residual	absent	absent
late_allcell	original_late_allcell	56904	SH3GLB2	up	residual	absent	absent
late_allcell	original_late_allcell	56906	THAP10	down	residual	absent	absent
late_allcell	original_late_allcell	5691	PSMB3	down	residual	absent	absent
late_allcell	original_late_allcell	56910	STARD7	down	residual	absent	absent
late_allcell	original_late_allcell	56918	SLC19A4P	up	residual	absent	absent
late_allcell	original_late_allcell	56920	SEMA3G	up	residual	absent	absent
late_allcell	original_late_allcell	56925	LXN	down	core	down	eligible
late_allcell	original_late_allcell	5693	PSMB5	down	residual	absent	absent
late_allcell	original_late_allcell	56934	CA10	down	residual	absent	absent
late_allcell	original_late_allcell	56936	CCDC177	down	residual	absent	absent
late_allcell	original_late_allcell	5694	PSMB6	down	residual	absent	absent
late_allcell	original_late_allcell	56942	CMC2	down	residual	absent	absent
late_allcell	original_late_allcell	56952	PRTFDC1	up	residual	absent	absent
late_allcell	original_late_allcell	56967	C14orf132	down	residual	absent	absent
late_allcell	original_late_allcell	56978	PRDM8	up	residual	absent	absent
late_allcell	original_late_allcell	56997	COQ8A	up	residual	absent	absent
late_allcell	original_late_allcell	56999	ADAMTS9	up	residual	absent	absent
late_allcell	original_late_allcell	5700	PSMC1	down	residual	absent	absent
late_allcell	original_late_allcell	57001	SDHAF3	down	residual	absent	absent
late_allcell	original_late_allcell	57003	CCDC47	down	residual	absent	absent
late_allcell	original_late_allcell	57016	AKR1B10	up	residual	absent	absent
late_allcell	original_late_allcell	57030	SLC17A7	down	residual	absent	absent
late_allcell	original_late_allcell	57084	SLC17A6	down	residual	absent	absent
late_allcell	original_late_allcell	57101	ANO2	up	residual	absent	absent
late_allcell	original_late_allcell	57103	TIGAR	down	residual	absent	absent
late_allcell	original_late_allcell	57104	PNPLA2	up	residual	absent	absent
late_allcell	original_late_allcell	57105	CYSLTR2	down	residual	absent	absent
late_allcell	original_late_allcell	57110	PLAAT1	down	residual	absent	absent
late_allcell	original_late_allcell	57124	CD248	up	residual	absent	absent
late_allcell	original_late_allcell	57125	PLXDC1	up	residual	absent	absent
late_allcell	original_late_allcell	57139	RGL3	up	residual	absent	absent
late_allcell	original_late_allcell	57144	PAK5	down	residual	absent	absent
late_allcell	original_late_allcell	57156	TMEM63C	down	residual	absent	absent
late_allcell	original_late_allcell	57158	JPH2	up	residual	absent	absent
late_allcell	original_late_allcell	57162	PELI1	down	residual	absent	absent
late_allcell	original_late_allcell	57168	ASPHD2	down	residual	absent	absent
late_allcell	original_late_allcell	57171	DOLPP1	down	residual	absent	absent
late_allcell	original_late_allcell	57176	VARS2	up	residual	absent	absent
late_allcell	original_late_allcell	57185	NIPAL3	down	residual	absent	absent
late_allcell	original_late_allcell	57186	RALGAPA2	up	core	up	eligible
late_allcell	original_late_allcell	5721	PSME2	down	residual	absent	absent
late_allcell	original_late_allcell	57214	CEMIP	down	residual	absent	absent
late_allcell	original_late_allcell	57221	ARFGEF3	down	residual	absent	absent
late_allcell	original_late_allcell	57224	NHSL1	up	residual	absent	absent
late_allcell	original_late_allcell	5728	PTEN	down	residual	absent	absent
late_allcell	original_late_allcell	57282	SLC4A10	down	residual	absent	absent
late_allcell	original_late_allcell	5732	PTGER2	down	residual	absent	absent
late_allcell	original_late_allcell	5733	PTGER3	up	residual	absent	absent
late_allcell	original_late_allcell	57332	CBX8	up	residual	absent	absent
late_allcell	original_late_allcell	57333	RCN3	up	residual	absent	absent
late_allcell	original_late_allcell	57348	TTYH1	down	residual	absent	absent
late_allcell	original_late_allcell	5737	PTGFR	up	residual	absent	absent
late_allcell	original_late_allcell	5740	PTGIS	up	residual	absent	absent
late_allcell	original_late_allcell	57405	SPC25	down	residual	absent	absent
late_allcell	original_late_allcell	57414	RHBDD2	down	residual	absent	absent
late_allcell	original_late_allcell	57415	CEP15	down	residual	absent	absent
late_allcell	original_late_allcell	57449	PLEKHG5	up	residual	absent	absent
late_allcell	original_late_allcell	5745	PTH1R	up	residual	absent	absent
late_allcell	original_late_allcell	57452	GALNT16	up	residual	absent	absent
late_allcell	original_late_allcell	57456	KIAA1143	down	residual	absent	absent
late_allcell	original_late_allcell	57462	MYORG	down	residual	absent	absent
late_allcell	original_late_allcell	57475	PLEKHH1	down	residual	absent	absent
late_allcell	original_late_allcell	57477	SHROOM4	up	residual	absent	absent
late_allcell	original_late_allcell	57480	PLEKHG1	up	residual	absent	absent
late_allcell	original_late_allcell	57489	ODF2L	up	core	up	eligible
late_allcell	original_late_allcell	57496	MRTFB	up	residual	absent	absent
late_allcell	original_late_allcell	57502	NLGN4X	down	residual	absent	absent
late_allcell	original_late_allcell	57512	GPR158	down	residual	absent	absent
late_allcell	original_late_allcell	57520	HECW2	up	residual	absent	absent
late_allcell	original_late_allcell	5753	PTK6	up	residual	absent	absent
late_allcell	original_late_allcell	57535	ELAPOR1	down	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	57538	ALPK3	up	residual	absent	absent
late_allcell	original_late_allcell	57555	NLGN2	up	residual	absent	absent
late_allcell	original_late_allcell	57572	DOCK6	up	residual	absent	absent
late_allcell	original_late_allcell	57575	PCDH10	down	core	down	eligible
late_allcell	original_late_allcell	57576	KIF17	up	residual	absent	absent
late_allcell	original_late_allcell	57578	UNC79	down	residual	absent	absent
late_allcell	original_late_allcell	57579	FAM135A	down	residual	absent	absent
late_allcell	original_late_allcell	57582	KCNT1	down	core	down	eligible
late_allcell	original_late_allcell	57584	ARHGAP21	down	residual	absent	absent
late_allcell	original_late_allcell	57597	BAHCC1	up	residual	absent	absent
late_allcell	original_late_allcell	576	ADGRB2	down	residual	absent	absent
late_allcell	original_late_allcell	57602	USP36	up	residual	absent	absent
late_allcell	original_late_allcell	57604	TRMT9B	up	residual	absent	absent
late_allcell	original_late_allcell	57619	SHROOM3	up	residual	absent	absent
late_allcell	original_late_allcell	57628	DPP10	down	residual	absent	absent
late_allcell	original_late_allcell	57633	LRRN1	down	residual	absent	absent
late_allcell	original_late_allcell	57634	EP400	up	residual	absent	absent
late_allcell	original_late_allcell	57647	DHX37	up	residual	absent	absent
late_allcell	original_late_allcell	57655	GRAMD1A	up	residual	absent	absent
late_allcell	original_late_allcell	57662	CAMSAP3	down	residual	absent	absent
late_allcell	original_late_allcell	57678	GPAM	up	residual	absent	absent
late_allcell	original_late_allcell	57685	CACHD1	up	residual	absent	absent
late_allcell	original_late_allcell	57688	ZSWIM6	down	residual	absent	absent
late_allcell	original_late_allcell	57691	KIAA1586	down	residual	absent	absent
late_allcell	original_late_allcell	57692	MAGEE1	down	residual	absent	absent
late_allcell	original_late_allcell	57693	ZNF317	up	residual	absent	absent
late_allcell	original_late_allcell	57697	FANCM	down	residual	absent	absent
late_allcell	original_late_allcell	57699	CPNE5	down	residual	absent	absent
late_allcell	original_late_allcell	577	ADGRB3	down	residual	absent	absent
late_allcell	original_late_allcell	57700	FHIP2A	up	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	57706	DENND1A	up	residual	absent	absent
late_allcell	original_late_allcell	57709	SLC7A14	down	residual	absent	absent
late_allcell	original_late_allcell	57710	KIAA1614	up	residual	absent	absent
late_allcell	original_late_allcell	57718	PPP4R4	down	residual	absent	absent
late_allcell	original_late_allcell	57795	BRINP2	down	residual	absent	absent
late_allcell	original_late_allcell	57863	CADM3	down	residual	absent	absent
late_allcell	original_late_allcell	5787	PTPRB	up	residual	absent	absent
late_allcell	original_late_allcell	5788	PTPRC	down	residual	absent	absent
late_allcell	original_late_allcell	5789	PTPRD	down	residual	absent	absent
late_allcell	original_late_allcell	5795	PTPRJ	down	residual	absent	absent
late_allcell	original_late_allcell	5796	PTPRK	up	residual	absent	absent
late_allcell	original_late_allcell	58	ACTA1	up	residual	absent	absent
late_allcell	original_late_allcell	5801	PTPRR	down	residual	absent	absent
late_allcell	original_late_allcell	5803	PTPRZ1	down	residual	absent	absent
late_allcell	original_late_allcell	5806	PTX3	up	residual	absent	absent
late_allcell	original_late_allcell	581	BAX	up	residual	absent	absent
late_allcell	original_late_allcell	5816	PVALB	down	residual	absent	absent
late_allcell	original_late_allcell	5818	NECTIN1	down	residual	absent	absent
late_allcell	original_late_allcell	582	BBS1	up	residual	absent	absent
late_allcell	original_late_allcell	5828	PEX2	down	residual	absent	absent
late_allcell	original_late_allcell	583	BBS2	down	residual	absent	absent
late_allcell	original_late_allcell	5832	ALDH18A1	down	residual	absent	absent
late_allcell	original_late_allcell	5837	PYGM	up	residual	absent	absent
late_allcell	original_late_allcell	58485	TRAPPC1	down	residual	absent	absent
late_allcell	original_late_allcell	58512	DLGAP3	down	residual	absent	absent
late_allcell	original_late_allcell	58538	MPP4	down	residual	absent	absent
late_allcell	original_late_allcell	5863	RGL2	up	residual	absent	absent
late_allcell	original_late_allcell	5866	RAB3IL1	up	residual	absent	absent
late_allcell	original_late_allcell	5878	RAB5C	up	residual	absent	absent
late_allcell	original_late_allcell	5883	RAD9A	up	residual	absent	absent
late_allcell	original_late_allcell	5892	RAD51D	up	residual	absent	absent
late_allcell	original_late_allcell	590	BCHE	down	residual	absent	absent
late_allcell	original_late_allcell	59084	ENPP5	down	residual	absent	absent
late_allcell	original_late_allcell	5909	RAP1GAP	down	residual	absent	absent
late_allcell	original_late_allcell	5910	RAP1GDS1	down	residual	absent	absent
late_allcell	original_late_allcell	5918	RARRES1	down	residual	absent	absent
late_allcell	original_late_allcell	5919	RARRES2	down	residual	absent	absent
late_allcell	original_late_allcell	59271	EVA1C	down	residual	absent	absent
late_allcell	original_late_allcell	5928	RBBP4	up	residual	absent	absent
late_allcell	original_late_allcell	59284	CACNG7	down	residual	absent	absent
late_allcell	original_late_allcell	59286	UBL5	down	residual	absent	absent
late_allcell	original_late_allcell	59341	TRPV4	up	residual	absent	absent
late_allcell	original_late_allcell	59353	TMEM35A	down	residual	absent	absent
late_allcell	original_late_allcell	5954	RCN1	down	residual	absent	absent
late_allcell	original_late_allcell	5955	RCN2	down	residual	absent	absent
late_allcell	original_late_allcell	5973	RENBP	up	residual	absent	absent
late_allcell	original_late_allcell	5979	RET	down	residual	absent	absent
late_allcell	original_late_allcell	5994	RFXAP	up	residual	absent	absent
late_allcell	original_late_allcell	6000	RGS7	down	residual	absent	absent
late_allcell	original_late_allcell	6010	RHO	up	residual	absent	absent
late_allcell	original_late_allcell	6014	RIT2	down	residual	absent	absent
late_allcell	original_late_allcell	60314	MYG1	down	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	60385	TSKS	up	residual	absent	absent
late_allcell	original_late_allcell	60401	EDA2R	up	residual	absent	absent
late_allcell	original_late_allcell	6047	RNF4	up	residual	absent	absent
late_allcell	original_late_allcell	60481	ELOVL5	down	residual	absent	absent
late_allcell	original_late_allcell	6049	RNF6	down	residual	absent	absent
late_allcell	original_late_allcell	60598	KCNK15	up	residual	absent	absent
late_allcell	original_late_allcell	60677	CELF6	up	residual	absent	absent
late_allcell	original_late_allcell	6092	ROBO2	down	residual	absent	absent
late_allcell	original_late_allcell	610	HCN2	down	residual	absent	absent
late_allcell	original_late_allcell	6103	RPGR	up	residual	absent	absent
late_allcell	original_late_allcell	6121	RPE65	down	residual	absent	absent
late_allcell	original_late_allcell	6184	RPN1	down	residual	absent	absent
late_allcell	original_late_allcell	6185	RPN2	down	residual	absent	absent
late_allcell	original_late_allcell	619279	ZNF704	up	residual	absent	absent
