feature_id	gene_id	mapping_status	finite_all	all_zero	eligible_preaggregate	exclusion_reason
ENSG00000232212		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232215	81465	unique	True	False	True	
ENSG00000232216	28426	unique	True	False	True	
ENSG00000232217	100462790	unique	True	False	True	
ENSG00000232218		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232220		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232223	646693	unique	True	False	True	
ENSG00000232225	105616982	unique	True	False	True	
ENSG00000232226	23757	unique	True	False	True	
ENSG00000232227		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232228		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232229		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232230		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232233	102724699	unique	True	False	True	
ENSG00000232234	105374910	unique	True	False	True	
ENSG00000232235		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232237	647219	unique	True	False	True	
ENSG00000232238		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232239		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232240		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232241		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232242		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232243		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232245		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232249		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232252		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232254	23772	unique	True	False	True	
ENSG00000232258	283953	unique	True	False	True	
ENSG00000232259		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232260		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232261	100422548	unique	True	True	False	all_zero
ENSG00000232263	100131902	unique	True	True	False	all_zero
ENSG00000232264	728369	unique	True	True	False	all_zero
ENSG00000232265		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232267	100129013	unique	True	False	True	
ENSG00000232268	390037	unique	True	True	False	all_zero
ENSG00000232271		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232273		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232277	100422091	unique	True	True	False	all_zero
ENSG00000232281		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232282	100856881	unique	True	False	True	
ENSG00000232283	105376162	unique	True	False	True	
ENSG00000232284	100289178	unique	True	False	True	
ENSG00000232285	100856810	unique	True	False	True	
ENSG00000232286		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232287	100874090	unique	True	True	False	all_zero
ENSG00000232290		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232292	542	unique	True	True	False	all_zero
ENSG00000232293	780816	unique	True	True	False	all_zero
ENSG00000232294		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232295		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232296		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232298		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232299		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232300		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232301	101927721	unique	True	False	True	
ENSG00000232303	100422581	unique	True	False	True	
ENSG00000232305		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232306		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232307	282706	unique	True	False	True	
ENSG00000232309		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232310	101928304	unique	True	False	True	
ENSG00000232311		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232314		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232316	105377957	unique	True	False	True	
ENSG00000232320		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232324		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232325		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232327	100419739	unique	True	True	False	all_zero
ENSG00000232328		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232332		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232333	140752	unique	True	True	False	all_zero
ENSG00000232334		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232335	139355217	unique	True	False	True	
ENSG00000232337	100131736	unique	True	False	True	
ENSG00000232341	646688	unique	True	False	True	
ENSG00000232342		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232344	100419436	unique	True	False	True	
ENSG00000232346	402057	unique	True	False	True	
ENSG00000232347		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232348		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232349		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232350		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232352		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232353		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232354		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232355		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232358		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232359		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232360	124905012	unique	True	True	False	all_zero
ENSG00000232361	100288724	unique	True	False	True	
ENSG00000232362		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232363		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232366	391106	unique	True	False	True	
ENSG00000232368		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232369		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232370		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232373	100873204	unique	True	False	True	
ENSG00000232374	27200	unique	True	True	False	all_zero
ENSG00000232375		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232377	101928386	unique	True	False	True	
ENSG00000232378		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232379	100289184	unique	True	True	False	all_zero
ENSG00000232380		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232381	81243	unique	True	False	True	
ENSG00000232382	26339	unique	True	True	False	all_zero
ENSG00000232383	442659	unique	True	True	False	all_zero
ENSG00000232385	645968	unique	True	False	True	
ENSG00000232386		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232387		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232388	388789	unique	True	False	True	
ENSG00000232389		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232390		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232391		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232392	100422628	unique	True	False	True	
ENSG00000232393	646784	unique	True	False	True	
ENSG00000232394		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232395	105377959	unique	True	False	True	
ENSG00000232396	122149303	unique	True	False	True	
ENSG00000232398	100381178	unique	True	False	True	
ENSG00000232399	100287238	unique	True	True	False	all_zero
ENSG00000232400	9207	unique	True	False	True	
ENSG00000232401	54089	unique	True	True	False	all_zero
ENSG00000232403	100270969	unique	True	False	True	
ENSG00000232406		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232407		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232408		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232409		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232411		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232412		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232413		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232415	107986809	unique	True	False	True	
ENSG00000232416	60467	unique	True	False	True	
ENSG00000232418		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232419	252952	unique	True	True	False	all_zero
ENSG00000232420	439945	unique	True	False	True	
ENSG00000232422		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232423	440561	unique	True	True	False	all_zero
ENSG00000232424	106480425	unique	True	True	False	all_zero
ENSG00000232429	388532	unique	True	False	True	
ENSG00000232430	100270984	unique	True	True	False	all_zero
ENSG00000232431		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232433		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232434	389813	unique	True	False	True	
ENSG00000232436		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232437		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232439	100133038	unique	True	True	False	all_zero
ENSG00000232442	100505771	unique	True	False	True	
ENSG00000232444		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232445		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232446		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232447	100873210	unique	True	True	False	all_zero
ENSG00000232448	105372524	unique	True	False	True	
ENSG00000232450	100270827	unique	True	False	True	
ENSG00000232451	107985792	unique	True	False	True	
ENSG00000232453	105378753	unique	True	False	True	
ENSG00000232454		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232455		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232456	440568	unique	True	False	True	
ENSG00000232457		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232458	101928744	unique	True	True	False	all_zero
ENSG00000232459	390650	unique	True	True	False	all_zero
ENSG00000232460		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232461		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232463	391140	unique	True	True	False	all_zero
ENSG00000232464		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232465		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232466	115482710	unique	True	False	True	
ENSG00000232467		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232470		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232471		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232472	644820	unique	True	False	True	
ENSG00000232474		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232475	106478934	unique	True	True	False	all_zero
ENSG00000232479	100887068	unique	True	False	True	
ENSG00000232480		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232482		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232485	100507554	unique	True	False	True	
ENSG00000232486		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232487		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232489		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232490	100874206	unique	True	False	True	
ENSG00000232491		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232492		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232493		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232494		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232496		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232497		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232498		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232499	100421402	unique	True	False	True	
ENSG00000232500		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232502		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232503		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232504		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232505		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232508		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232511	81336	unique	True	True	False	all_zero
ENSG00000232512		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232514	100270881	unique	True	True	False	all_zero
ENSG00000232515		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232517	727930	unique	True	False	True	
ENSG00000232518		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232519		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232520	151484	unique	True	False	True	
ENSG00000232522		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232524		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232525		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232526	100420568	unique	True	False	True	
ENSG00000232527	100996732	unique	True	False	True	
ENSG00000232528		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232529		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232530	110806283	unique	True	False	True	
ENSG00000232531	100421788	unique	True	False	True	
ENSG00000232533	100507507	unique	True	False	True	
ENSG00000232535		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232536		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232537		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232539	101930746	unique	True	False	True	
ENSG00000232540	100873855	unique	True	True	False	all_zero
ENSG00000232542		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232543	28495	unique	True	True	False	all_zero
ENSG00000232545		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232546		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232548	101928031	unique	True	True	False	all_zero
ENSG00000232549		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232551	107075142	unique	True	True	False	all_zero
ENSG00000232553		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232554		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232555		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232556	100421289	unique	True	True	False	all_zero
ENSG00000232557		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232558	100874295	unique	True	False	True	
ENSG00000232560	100505929	unique	True	False	True	
ENSG00000232562	100129277	unique	True	True	False	all_zero
ENSG00000232563	106480279	unique	True	True	False	all_zero
ENSG00000232564	101927257	unique	True	False	True	
ENSG00000232568		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232573	326307	unique	True	False	True	
ENSG00000232576		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232578	100533629	unique	True	False	True	
ENSG00000232579	107075168	unique	True	True	False	all_zero
ENSG00000232581	124901582	unique	True	False	True	
ENSG00000232582	100419791	unique	True	True	False	all_zero
ENSG00000232583	352896	unique	True	True	False	all_zero
ENSG00000232585		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232586	103344928	unique	True	False	True	
ENSG00000232587	100421865	unique	True	False	True	
ENSG00000232590		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232591	105376388	unique	True	False	True	
ENSG00000232593	102723508	unique	True	False	True	
ENSG00000232594		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232595		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232596	105376679	unique	True	False	True	
ENSG00000232597		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232598		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232599		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232600		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232601	117751731	unique	True	False	True	
ENSG00000232603		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232604		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232605		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232606		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232608		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232610		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232611		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232612	100271199	unique	True	True	False	all_zero
ENSG00000232613	102724233	unique	True	False	True	
ENSG00000232614		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232615		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232617		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232618		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232620	100132124	unique	True	True	False	all_zero
ENSG00000232621	724	unique	True	False	True	
ENSG00000232622		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232623	105372779	unique	True	False	True	
ENSG00000232624		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232625	100271460	unique	True	True	False	all_zero
ENSG00000232626	100420423	unique	True	False	True	
ENSG00000232627		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232628	101927143	unique	True	False	True	
ENSG00000232629	3120	unique	True	False	True	
ENSG00000232630		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232631	100873229	unique	True	True	False	all_zero
ENSG00000232633		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232634		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232636		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232638		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232640		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232642	105374328	unique	True	False	True	
ENSG00000232643	105370141	unique	True	True	False	all_zero
ENSG00000232644		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232645	100505683	unique	True	False	True	
ENSG00000232646		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232647		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232648	389247	unique	True	False	True	
ENSG00000232650	105378934	unique	True	False	True	
ENSG00000232653	643699	unique	True	False	True	
ENSG00000232654		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232655	101927526	unique	True	False	True	
ENSG00000232656	55853	unique	True	False	True	
ENSG00000232658		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232661	111082987	unique	True	True	False	all_zero
ENSG00000232662	100289475	unique	True	False	True	
ENSG00000232663		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232664		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232665		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232667	101927269	unique	True	False	True	
ENSG00000232668		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232671	100507670	unique	True	False	True	
ENSG00000232672	100131291	unique	True	False	True	
ENSG00000232675		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232676	343296	unique	True	False	True	
ENSG00000232677	100506930	unique	True	False	True	
ENSG00000232678	100874500	unique	True	False	True	
ENSG00000232679	105372950	unique	True	False	True	
ENSG00000232680		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232682		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232684	100874205	unique	True	False	True	
ENSG00000232685	348021	unique	True	False	True	
ENSG00000232687		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232688	102724321	unique	True	True	False	all_zero
ENSG00000232690		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232692		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232693		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232695	100462879	unique	True	True	False	all_zero
ENSG00000232696		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232698		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232699		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232701		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232702		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232706		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232707	23781	unique	True	True	False	all_zero
ENSG00000232709		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232710		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232712	101929591	unique	True	False	True	
ENSG00000232713		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232714	100873185	unique	True	True	False	all_zero
ENSG00000232715		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232716	100133252	unique	True	False	True	
ENSG00000232717		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232718		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232719		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232721		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232722		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232723	100271069	unique	True	True	False	all_zero
ENSG00000232724	106480328	unique	True	False	True	
ENSG00000232725		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232727		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232728		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232729	101926943	unique	True	False	True	
ENSG00000232730		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232732	101927687	unique	True	False	True	
ENSG00000232734		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232735		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232736		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232738		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232739		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232740	107985818	unique	True	False	True	
ENSG00000232742		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232743		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232744	106478927	unique	True	True	False	all_zero
ENSG00000232746	105376955	unique	True	True	False	all_zero
ENSG00000232747		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232748		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232749		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232750		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232751	730070	unique	True	False	True	
ENSG00000232752	107075162	unique	True	True	False	all_zero
ENSG00000232754		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232756		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232757		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232759	100506178	unique	True	False	True	
ENSG00000232760	100859919	unique	True	False	True	
ENSG00000232762		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232764	100420373	unique	True	True	False	all_zero
ENSG00000232765		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232766	107986034	unique	True	True	False	all_zero
ENSG00000232767	105378499	unique	True	False	True	
ENSG00000232768		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232771		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232772	100873244	unique	True	True	False	all_zero
ENSG00000232773	110806292	unique	True	True	False	all_zero
ENSG00000232774	400221	unique	True	False	True	
ENSG00000232775		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232777		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232778	728106	unique	True	True	False	all_zero
ENSG00000232780	391073	unique	True	False	True	
ENSG00000232783		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232786		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232787		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232788		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232789		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232790	104355138	unique	True	False	True	
ENSG00000232791		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232792	100462799	unique	True	True	False	all_zero
ENSG00000232793		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232794		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232795	100873886	unique	True	False	True	
ENSG00000232797		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232798		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232799		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232800	100289450	unique	True	False	True	
ENSG00000232801	100131656	unique	True	False	True	
ENSG00000232803	100127888	unique	True	False	True	
ENSG00000232805		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232806		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232807		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232808	252951	unique	True	True	False	all_zero
ENSG00000232809		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232810	7124	unique	True	False	True	
ENSG00000232811		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232812	105372893	unique	True	True	False	all_zero
ENSG00000232813		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232814	100874203	unique	True	False	True	
ENSG00000232815		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232817	101929050	unique	True	True	False	all_zero
ENSG00000232818	256355	unique	True	False	True	
ENSG00000232821		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232823		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232824		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232825	100129620	unique	True	False	True	
ENSG00000232827	387628	unique	True	False	True	
ENSG00000232828		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232829	344813	unique	True	False	True	
ENSG00000232830		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232832		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232834		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232835		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232837	101928435	unique	True	False	True	
ENSG00000232838	100303755	unique	True	False	True	
ENSG00000232841	106480688	unique	True	False	True	
ENSG00000232842	648927	unique	True	False	True	
ENSG00000232843	642952	unique	True	True	False	all_zero
ENSG00000232845		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232846	100422686	unique	True	False	True	
ENSG00000232848		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232849		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232850	389791	unique	True	False	True	
ENSG00000232851		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232852		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232853	101060111	unique	True	True	False	all_zero
ENSG00000232855		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232857		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232858	651249	unique	True	False	True	
ENSG00000232859	201229	unique	True	False	True	
ENSG00000232860	284649	unique	True	False	True	
ENSG00000232862	100128093	unique	True	False	True	
ENSG00000232864	100130466	unique	True	False	True	
ENSG00000232867	100271513	unique	True	False	True	
ENSG00000232869	28558	unique	True	False	True	
ENSG00000232871		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232872	220112	unique	True	False	True	
ENSG00000232873		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232874		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232875		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000232876	124901405	unique	True	False	True	
ENSG00000232878	100873932	unique	True	False	True	
ENSG00000232879		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232880	107075105	unique	True	False	True	
ENSG00000232881	100271351	unique	True	True	False	all_zero
ENSG00000232882		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000232883	643779	unique	True	True	False	all_zero
ENSG00000232884	105372738	unique	True	False	True	
ENSG00000232885		unmapped	True	True	False	not_unique_one_to_one_mapping
