analysis_id	source	endpoint	program	block	original_effect	deleted_effect	eligible_before	eligible_after	rank_universe_same	remaining_up	remaining_down	reason
M04	GSE250152	Morton minus control	P2	yellow	0.0111337852952969	0.0130812193868164	True	True	True	1261	1638	
M04	GSE250152	Morton minus control	P3	black	0.0046055320784919	0.0032374417736362	True	True	True	134	279	
M04	GSE250152	Morton minus control	P3	blue	0.0046055320784919	0.0015402092261133	True	True	True	127	272	
M04	GSE250152	Morton minus control	P3	brown	0.0046055320784919	-0.000629165902733	True	True	True	133	250	
M04	GSE250152	Morton minus control	P3	green	0.0046055320784919	0.0051737816292517	True	True	True	137	266	
M04	GSE250152	Morton minus control	P3	magenta	0.0046055320784919	0.004682638374999	True	True	True	137	283	
M04	GSE250152	Morton minus control	P3	pink	0.0046055320784919	0.0053438052574069	True	True	True	136	280	
M04	GSE250152	Morton minus control	P3	red	0.0046055320784919	0.0042845356055987	True	True	True	133	276	
M04	GSE250152	Morton minus control	P3	turquoise	0.0046055320784919	0.0060389487976513	True	True	True	124	255	
M04	GSE250152	Morton minus control	P3	yellow	0.0046055320784919	0.0040993856495878	True	True	True	132	268	
M04	GSE250152	Morton minus control	P4	black	0.0086309807878424	0.0103540506329218	True	True	True	321	132	
M04	GSE250152	Morton minus control	P4	blue	0.0086309807878424	0.0116309101750379	True	True	True	306	112	
M04	GSE250152	Morton minus control	P4	brown	0.0086309807878424	0.0047597215231192	True	True	True	309	118	
M04	GSE250152	Morton minus control	P4	green	0.0086309807878424	0.0074157443105984	True	True	True	310	131	
M04	GSE250152	Morton minus control	P4	magenta	0.0086309807878424	0.0083437121433777	True	True	True	318	134	
M04	GSE250152	Morton minus control	P4	pink	0.0086309807878424	0.00891897057282	True	True	True	319	133	
M04	GSE250152	Morton minus control	P4	red	0.0086309807878424	0.0089617695668091	True	True	True	317	128	
M04	GSE250152	Morton minus control	P4	turquoise	0.0086309807878424	0.0085022551132998	True	True	True	288	131	
M04	GSE250152	Morton minus control	P4	yellow	0.0086309807878424	0.0087627796242658	True	True	True	308	122	
M04	GSE250152	Morton minus control	P5	black	-0.0215980474390003	-0.0196906831897834	True	True	True	16	40	
M04	GSE250152	Morton minus control	P5	blue	-0.0215980474390003	-0.0222901725747875	True	True	True	16	38	
M04	GSE250152	Morton minus control	P5	brown	-0.0215980474390003	-0.0216984027713848	True	True	True	16	41	
M04	GSE250152	Morton minus control	P5	pink	-0.0215980474390003	-0.0214987285378413	True	True	True	16	41	
M04	GSE250152	Morton minus control	P5	red	-0.0215980474390003	-0.0204337119633483	True	True	True	16	41	
M04	GSE250152	Morton minus control	P5	turquoise	-0.0215980474390003	-0.019031244528636	True	True	True	16	39	
M04	GSE250152	Morton minus control	P5	yellow	-0.0215980474390003	-0.025415291441125	True	True	True	15	38	
M04	GSE250152	Morton minus control	P10	black	0.0101414208884751	0.0121093058180295	True	True	True	219	116	
M04	GSE250152	Morton minus control	P10	blue	0.0101414208884751	0.0137981843149579	True	True	True	208	98	
M04	GSE250152	Morton minus control	P10	brown	0.0101414208884751	0.0054115300009377	True	True	True	210	104	
M04	GSE250152	Morton minus control	P10	green	0.0101414208884751	0.0083654906823012	True	True	True	211	115	
M04	GSE250152	Morton minus control	P10	magenta	0.0101414208884751	0.00987882822141	True	True	True	217	118	
M04	GSE250152	Morton minus control	P10	pink	0.0101414208884751	0.0104860079457781	True	True	True	218	117	
M04	GSE250152	Morton minus control	P10	red	0.0101414208884751	0.0106695403163893	True	True	True	217	112	
M04	GSE250152	Morton minus control	P10	turquoise	0.0101414208884751	0.0100274614342691	True	True	True	195	115	
M04	GSE250152	Morton minus control	P10	yellow	0.0101414208884751	0.0102884089859549	True	True	True	211	107	
M05	GSE143979	AH DPN minus MNC	P8	black	0.0044446054100294	0.0046568961233046	True	True	True	1234	1564	
M05	GSE143979	AH DPN minus MNC	P8	blue	0.0044446054100294	0.003811241246056	True	True	True	1227	1494	
M05	GSE143979	AH DPN minus MNC	P8	brown	0.0044446054100294	0.0047567883104715	True	True	True	1242	1451	
M05	GSE143979	AH DPN minus MNC	P8	green	0.0044446054100294	0.0045852215026464	True	True	True	1280	1524	
M05	GSE143979	AH DPN minus MNC	P8	magenta	0.0044446054100294	0.0044655420665614	True	True	True	1280	1569	
M05	GSE143979	AH DPN minus MNC	P8	pink	0.0044446054100294	0.0043825004561862	True	True	True	1258	1566	
M05	GSE143979	AH DPN minus MNC	P8	red	0.0044446054100294	0.0048462303732182	True	True	True	1286	1509	
M05	GSE143979	AH DPN minus MNC	P8	turquoise	0.0044446054100294	0.004176582911136	True	True	True	1168	1534	
M05	GSE143979	AH DPN minus MNC	P8	yellow	0.0044446054100294	0.0020128888405055	True	True	True	1186	1521	
M05	GSE143979	AH DPN minus MNC	P7	black	-0.002821040902561	-0.0025855319191035	True	True	True	75	195	
M05	GSE143979	AH DPN minus MNC	P7	blue	-0.002821040902561	-0.0040486967085776	True	True	True	70	190	
M05	GSE143979	AH DPN minus MNC	P7	brown	-0.002821040902561	-0.0048025720893941	True	True	True	74	173	
M05	GSE143979	AH DPN minus MNC	P7	green	-0.002821040902561	-0.0022097845982025	True	True	True	75	185	
M05	GSE143979	AH DPN minus MNC	P7	magenta	-0.002821040902561	-0.0029644378862668	True	True	True	76	198	
M05	GSE143979	AH DPN minus MNC	P7	pink	-0.002821040902561	-0.0026318202204325	True	True	True	76	196	
M05	GSE143979	AH DPN minus MNC	P7	red	-0.002821040902561	-0.0030252024852883	True	True	True	73	193	
M05	GSE143979	AH DPN minus MNC	P7	turquoise	-0.002821040902561	-0.0025840004095094	True	True	True	68	176	
M05	GSE143979	AH DPN minus MNC	P7	yellow	-0.002821040902561	-0.0011442541736242	True	True	True	73	190	
M05	GSE143979	AH DPN minus MNC	P6	black	-0.0041551534177095	-0.004809531969959	True	True	True	45	76	
M05	GSE143979	AH DPN minus MNC	P6	blue	-0.0041551534177095	-0.0048872101728842	True	True	True	43	74	
M05	GSE143979	AH DPN minus MNC	P6	brown	-0.0041551534177095	0.0018652624663308	True	True	True	46	67	
M05	GSE143979	AH DPN minus MNC	P6	green	-0.0041551534177095	-0.0041468329868736	True	True	True	48	73	
M05	GSE143979	AH DPN minus MNC	P6	magenta	-0.0041551534177095	-0.0034922058866106	True	True	True	47	77	
M05	GSE143979	AH DPN minus MNC	P6	pink	-0.0041551534177095	-0.00243651831401	True	True	True	46	77	
M05	GSE143979	AH DPN minus MNC	P6	red	-0.0041551534177095	-0.0033392852752149	True	True	True	48	75	
M05	GSE143979	AH DPN minus MNC	P6	turquoise	-0.0041551534177095	-0.0047381983183995	True	True	True	42	72	
M05	GSE143979	AH DPN minus MNC	P6	yellow	-0.0041551534177095	-0.0042408119827859	True	True	True	45	75	
M05	GSE143979	AH DPN minus MNC	P1	black	0.0146267140585267	0.0138663455814218	True	True	True	300	318	
M05	GSE143979	AH DPN minus MNC	P1	blue	0.0146267140585267	0.0195299958454205	True	True	True	294	285	
M05	GSE143979	AH DPN minus MNC	P1	brown	0.0146267140585267	0.0134639068386092	True	True	True	285	298	
M05	GSE143979	AH DPN minus MNC	P1	green	0.0146267140585267	0.0161072266458337	True	True	True	277	325	
M05	GSE143979	AH DPN minus MNC	P1	magenta	0.0146267140585267	0.0141809788736825	True	True	True	300	327	
M05	GSE143979	AH DPN minus MNC	P1	pink	0.0146267140585267	0.0141482359639575	True	True	True	300	326	
M05	GSE143979	AH DPN minus MNC	P1	red	0.0146267140585267	0.0135336852962317	True	True	True	295	320	
M05	GSE143979	AH DPN minus MNC	P1	turquoise	0.0146267140585267	0.0110880663928956	True	True	True	250	307	
M05	GSE143979	AH DPN minus MNC	P1	yellow	0.0146267140585267	0.0138324744126362	True	True	True	288	312	
M05	GSE143979	AH DPN minus MNC	P2	black	0.0043016923282453	0.00448854327234	True	True	True	1316	1670	
M05	GSE143979	AH DPN minus MNC	P2	blue	0.0043016923282453	0.0035823216023933	True	True	True	1304	1598	
M05	GSE143979	AH DPN minus MNC	P2	brown	0.0043016923282453	0.0049854246231615	True	True	True	1325	1546	
M05	GSE143979	AH DPN minus MNC	P2	green	0.0043016923282453	0.0044581072936234	True	True	True	1365	1627	
M05	GSE143979	AH DPN minus MNC	P2	magenta	0.0043016923282453	0.0043439842528864	True	True	True	1364	1676	
M05	GSE143979	AH DPN minus MNC	P2	pink	0.0043016923282453	0.0042839460549279	True	True	True	1340	1673	
M05	GSE143979	AH DPN minus MNC	P2	red	0.0043016923282453	0.0047192050779148	True	True	True	1370	1612	
M05	GSE143979	AH DPN minus MNC	P2	turquoise	0.0043016923282453	0.0040354245223755	True	True	True	1244	1636	
M05	GSE143979	AH DPN minus MNC	P2	yellow	0.0043016923282453	0.0019935261865188	True	True	True	1263	1626	
M05	GSE143979	AH DPN minus MNC	P3	black	-0.0051135175825928	-0.0052690418752103	True	True	True	127	294	
M05	GSE143979	AH DPN minus MNC	P3	blue	-0.0051135175825928	-0.0060432629663938	True	True	True	120	286	
M05	GSE143979	AH DPN minus MNC	P3	brown	-0.0051135175825928	-0.0050541022809145	True	True	True	126	263	
M05	GSE143979	AH DPN minus MNC	P3	green	-0.0051135175825928	-0.0047513105574543	True	True	True	130	281	
M05	GSE143979	AH DPN minus MNC	P3	magenta	-0.0051135175825928	-0.0049925901288164	True	True	True	130	298	
M05	GSE143979	AH DPN minus MNC	P3	pink	-0.0051135175825928	-0.0043648174376252	True	True	True	129	295	
M05	GSE143979	AH DPN minus MNC	P3	red	-0.0051135175825928	-0.0051003184737712	True	True	True	126	291	
M05	GSE143979	AH DPN minus MNC	P3	turquoise	-0.0051135175825928	-0.0053911379034224	True	True	True	117	270	
M05	GSE143979	AH DPN minus MNC	P3	yellow	-0.0051135175825928	-0.0040997115729744	True	True	True	125	283	
M05	GSE143979	AH DPN minus MNC	P4	black	0.0088177672659256	0.0083436306883019	True	True	True	316	131	
M05	GSE143979	AH DPN minus MNC	P4	blue	0.0088177672659256	0.010555259639314	True	True	True	301	111	
M05	GSE143979	AH DPN minus MNC	P4	brown	0.0088177672659256	0.0069130054078917	True	True	True	304	117	
M05	GSE143979	AH DPN minus MNC	P4	green	0.0088177672659256	0.0086562614220793	True	True	True	305	130	
M05	GSE143979	AH DPN minus MNC	P4	magenta	0.0088177672659256	0.0089450759649866	True	True	True	313	133	
M05	GSE143979	AH DPN minus MNC	P4	pink	0.0088177672659256	0.0085745303373347	True	True	True	314	132	
M05	GSE143979	AH DPN minus MNC	P4	red	0.0088177672659256	0.0099374593007816	True	True	True	312	127	
M05	GSE143979	AH DPN minus MNC	P4	turquoise	0.0088177672659256	0.0067990861162224	True	True	True	283	130	
M05	GSE143979	AH DPN minus MNC	P4	yellow	0.0088177672659256	0.0105169829957496	True	True	True	303	121	
M05	GSE143979	AH DPN minus MNC	P5	black	0.037343859683253	0.0372808834265784	True	True	True	15	40	
M05	GSE143979	AH DPN minus MNC	P5	blue	0.037343859683253	0.0424886437459074	True	True	True	15	38	
M05	GSE143979	AH DPN minus MNC	P5	brown	0.037343859683253	0.0389705435286743	True	True	True	15	41	
M05	GSE143979	AH DPN minus MNC	P5	pink	0.037343859683253	0.0352457439989917	True	True	True	15	41	
M05	GSE143979	AH DPN minus MNC	P5	red	0.037343859683253	0.0361498705971977	True	True	True	15	41	
M05	GSE143979	AH DPN minus MNC	P5	turquoise	0.037343859683253	0.0385325671200454	True	True	True	15	39	
M05	GSE143979	AH DPN minus MNC	P5	yellow	0.037343859683253	0.0270814737709012	True	True	True	14	38	
M05	GSE143979	AH DPN minus MNC	P10	black	0.0156261245448968	0.0151401007222685	True	True	True	219	116	
M05	GSE143979	AH DPN minus MNC	P10	blue	0.0156261245448968	0.0184027429267682	True	True	True	208	98	
M05	GSE143979	AH DPN minus MNC	P10	brown	0.0156261245448968	0.0125813073309498	True	True	True	210	104	
M05	GSE143979	AH DPN minus MNC	P10	green	0.0156261245448968	0.0155682903577458	True	True	True	211	115	
M05	GSE143979	AH DPN minus MNC	P10	magenta	0.0156261245448968	0.0157594451070514	True	True	True	217	118	
M05	GSE143979	AH DPN minus MNC	P10	pink	0.0156261245448968	0.0155020925698421	True	True	True	218	117	
M05	GSE143979	AH DPN minus MNC	P10	red	0.0156261245448968	0.0170406534656763	True	True	True	217	112	
M05	GSE143979	AH DPN minus MNC	P10	turquoise	0.0156261245448968	0.0132296749873672	True	True	True	195	115	
M05	GSE143979	AH DPN minus MNC	P10	yellow	0.0156261245448968	0.0173543986359295	True	True	True	211	107	
M05	GSE143979	MG DPN minus MNC	P8	black	0.0086914303718945	0.0091617412529433	True	True	True	1234	1564	
M05	GSE143979	MG DPN minus MNC	P8	blue	0.0086914303718945	0.0083992996713168	True	True	True	1227	1494	
M05	GSE143979	MG DPN minus MNC	P8	brown	0.0086914303718945	0.0087950925374938	True	True	True	1242	1451	
M05	GSE143979	MG DPN minus MNC	P8	green	0.0086914303718945	0.008363433537411	True	True	True	1280	1524	
M05	GSE143979	MG DPN minus MNC	P8	magenta	0.0086914303718945	0.0086524386506377	True	True	True	1280	1569	
M05	GSE143979	MG DPN minus MNC	P8	pink	0.0086914303718945	0.0089111010149076	True	True	True	1258	1566	
M05	GSE143979	MG DPN minus MNC	P8	red	0.0086914303718945	0.0088593675960508	True	True	True	1286	1509	
M05	GSE143979	MG DPN minus MNC	P8	turquoise	0.0086914303718945	0.0088759530749674	True	True	True	1168	1534	
M05	GSE143979	MG DPN minus MNC	P8	yellow	0.0086914303718945	0.0077189545171466	True	True	True	1186	1521	
M05	GSE143979	MG DPN minus MNC	P7	black	0.0076401961670697	0.0082063328697993	True	True	True	75	195	
M05	GSE143979	MG DPN minus MNC	P7	blue	0.0076401961670697	0.0035046187115219	True	True	True	70	190	
M05	GSE143979	MG DPN minus MNC	P7	brown	0.0076401961670697	0.0061230210674034	True	True	True	74	173	
M05	GSE143979	MG DPN minus MNC	P7	green	0.0076401961670697	0.0080394325486757	True	True	True	75	185	
M05	GSE143979	MG DPN minus MNC	P7	magenta	0.0076401961670697	0.0075056226073003	True	True	True	76	198	
M05	GSE143979	MG DPN minus MNC	P7	pink	0.0076401961670697	0.007454537755305	True	True	True	76	196	
M05	GSE143979	MG DPN minus MNC	P7	red	0.0076401961670697	0.0080296187213415	True	True	True	73	193	
M05	GSE143979	MG DPN minus MNC	P7	turquoise	0.0076401961670697	0.0082295937636714	True	True	True	68	176	
M05	GSE143979	MG DPN minus MNC	P7	yellow	0.0076401961670697	0.0088524510380384	True	True	True	73	190	
M05	GSE143979	MG DPN minus MNC	P6	black	-0.0009808188285233	-0.0005722773609769	True	True	True	45	76	
M05	GSE143979	MG DPN minus MNC	P6	blue	-0.0009808188285233	-0.0041898796624006	True	True	True	43	74	
M05	GSE143979	MG DPN minus MNC	P6	brown	-0.0009808188285233	0.0029359917981243	True	True	True	46	67	
M05	GSE143979	MG DPN minus MNC	P6	green	-0.0009808188285233	0.0007352560252037	True	True	True	48	73	
M05	GSE143979	MG DPN minus MNC	P6	magenta	-0.0009808188285233	-0.0005715145161488	True	True	True	47	77	
M05	GSE143979	MG DPN minus MNC	P6	pink	-0.0009808188285233	-0.000367463778016	True	True	True	46	77	
M05	GSE143979	MG DPN minus MNC	P6	red	-0.0009808188285233	-0.0011447942554954	True	True	True	48	75	
M05	GSE143979	MG DPN minus MNC	P6	turquoise	-0.0009808188285233	-0.0012250834099342	True	True	True	42	72	
M05	GSE143979	MG DPN minus MNC	P6	yellow	-0.0009808188285233	-0.0011227998502025	True	True	True	45	75	
M05	GSE143979	MG DPN minus MNC	P1	black	-0.0112408381395919	-0.0118085698113635	True	True	True	300	318	
M05	GSE143979	MG DPN minus MNC	P1	blue	-0.0112408381395919	-0.0080154148179832	True	True	True	294	285	
M05	GSE143979	MG DPN minus MNC	P1	brown	-0.0112408381395919	-0.0142360823370217	True	True	True	285	298	
M05	GSE143979	MG DPN minus MNC	P1	green	-0.0112408381395919	-0.0097272725502197	True	True	True	277	325	
M05	GSE143979	MG DPN minus MNC	P1	magenta	-0.0112408381395919	-0.0116162935317555	True	True	True	300	327	
M05	GSE143979	MG DPN minus MNC	P1	pink	-0.0112408381395919	-0.0114987875082753	True	True	True	300	326	
M05	GSE143979	MG DPN minus MNC	P1	red	-0.0112408381395919	-0.0115369825305812	True	True	True	295	320	
M05	GSE143979	MG DPN minus MNC	P1	turquoise	-0.0112408381395919	-0.0117478161656803	True	True	True	250	307	
M05	GSE143979	MG DPN minus MNC	P1	yellow	-0.0112408381395919	-0.012145752158503	True	True	True	288	312	
M05	GSE143979	MG DPN minus MNC	P2	black	0.0084387799022533	0.008899819365943	True	True	True	1316	1670	
M05	GSE143979	MG DPN minus MNC	P2	blue	0.0084387799022533	0.0080056752154123	True	True	True	1304	1598	
M05	GSE143979	MG DPN minus MNC	P2	brown	0.0084387799022533	0.0087555076994197	True	True	True	1325	1546	
M05	GSE143979	MG DPN minus MNC	P2	green	0.0084387799022533	0.0082238688872325	True	True	True	1365	1627	
M05	GSE143979	MG DPN minus MNC	P2	magenta	0.0084387799022533	0.0084169450679397	True	True	True	1364	1676	
M05	GSE143979	MG DPN minus MNC	P2	pink	0.0084387799022533	0.0087044617061355	True	True	True	1340	1673	
M05	GSE143979	MG DPN minus MNC	P2	red	0.0084387799022533	0.0085841053792991	True	True	True	1370	1612	
M05	GSE143979	MG DPN minus MNC	P2	turquoise	0.0084387799022533	0.0086568548408721	True	True	True	1244	1636	
M05	GSE143979	MG DPN minus MNC	P2	yellow	0.0084387799022533	0.0075027672562049	True	True	True	1263	1626	
M05	GSE143979	MG DPN minus MNC	P3	black	0.003639714431527	0.0041246262246896	True	True	True	127	294	
M05	GSE143979	MG DPN minus MNC	P3	blue	0.003639714431527	0.0001648398696708	True	True	True	120	286	
M05	GSE143979	MG DPN minus MNC	P3	brown	0.003639714431527	0.0035417056513727	True	True	True	126	263	
M05	GSE143979	MG DPN minus MNC	P3	green	0.003639714431527	0.0042504811925199	True	True	True	130	281	
M05	GSE143979	MG DPN minus MNC	P3	magenta	0.003639714431527	0.0036830695541287	True	True	True	130	298	
M05	GSE143979	MG DPN minus MNC	P3	pink	0.003639714431527	0.0035392974901898	True	True	True	129	295	
M05	GSE143979	MG DPN minus MNC	P3	red	0.003639714431527	0.0040554894240479	True	True	True	126	291	
M05	GSE143979	MG DPN minus MNC	P3	turquoise	0.003639714431527	0.0037142505816968	True	True	True	117	270	
M05	GSE143979	MG DPN minus MNC	P3	yellow	0.003639714431527	0.0044431077120775	True	True	True	125	283	
M05	GSE143979	MG DPN minus MNC	P4	black	-0.0103218398373277	-0.0103424754980799	True	True	True	316	131	
M05	GSE143979	MG DPN minus MNC	P4	blue	-0.0103218398373277	-0.0106020777481634	True	True	True	301	111	
M05	GSE143979	MG DPN minus MNC	P4	brown	-0.0103218398373277	-0.0094444630758945	True	True	True	304	117	
M05	GSE143979	MG DPN minus MNC	P4	green	-0.0103218398373277	-0.0111506054513265	True	True	True	305	130	
M05	GSE143979	MG DPN minus MNC	P4	magenta	-0.0103218398373277	-0.0101793661752115	True	True	True	313	133	
M05	GSE143979	MG DPN minus MNC	P4	pink	-0.0103218398373277	-0.0105789535437855	True	True	True	314	132	
M05	GSE143979	MG DPN minus MNC	P4	red	-0.0103218398373277	-0.0102270565432314	True	True	True	312	127	
M05	GSE143979	MG DPN minus MNC	P4	turquoise	-0.0103218398373277	-0.010889728028489	True	True	True	283	130	
M05	GSE143979	MG DPN minus MNC	P4	yellow	-0.0103218398373277	-0.0101746061459564	True	True	True	303	121	
M05	GSE143979	MG DPN minus MNC	P5	black	0.0599615292956116	0.0594577006661446	True	True	True	15	40	
M05	GSE143979	MG DPN minus MNC	P5	blue	0.0599615292956116	0.0607652420978569	True	True	True	15	38	
M05	GSE143979	MG DPN minus MNC	P5	brown	0.0599615292956116	0.060472686740962	True	True	True	15	41	
M05	GSE143979	MG DPN minus MNC	P5	pink	0.0599615292956116	0.0602783818666498	True	True	True	15	41	
M05	GSE143979	MG DPN minus MNC	P5	red	0.0599615292956116	0.0604289889033095	True	True	True	15	41	
M05	GSE143979	MG DPN minus MNC	P5	turquoise	0.0599615292956116	0.0608488783087904	True	True	True	15	39	
M05	GSE143979	MG DPN minus MNC	P5	yellow	0.0599615292956116	0.063671364346931	True	True	True	14	38	
M05	GSE143979	MG DPN minus MNC	P10	black	-0.0117919865988046	-0.0118237276956977	True	True	True	219	116	
M05	GSE143979	MG DPN minus MNC	P10	blue	-0.0117919865988046	-0.012162146074303	True	True	True	208	98	
M05	GSE143979	MG DPN minus MNC	P10	brown	-0.0117919865988046	-0.0106500100419899	True	True	True	210	104	
M05	GSE143979	MG DPN minus MNC	P10	green	-0.0117919865988046	-0.0129398741338735	True	True	True	211	115	
M05	GSE143979	MG DPN minus MNC	P10	magenta	-0.0117919865988046	-0.0117004743963862	True	True	True	217	118	
M05	GSE143979	MG DPN minus MNC	P10	pink	-0.0117919865988046	-0.0120237110381003	True	True	True	218	117	
M05	GSE143979	MG DPN minus MNC	P10	red	-0.0117919865988046	-0.0117109576516318	True	True	True	217	112	
M05	GSE143979	MG DPN minus MNC	P10	turquoise	-0.0117919865988046	-0.0125538678484373	True	True	True	195	115	
M05	GSE143979	MG DPN minus MNC	P10	yellow	-0.0117919865988046	-0.0117936744611326	True	True	True	211	107	
