program	celltype	contrast	minimum_nuclei	n_case_new	n_control_new	mean_difference_new	p_new	ci_low_new	ci_high_new	status_new	reason_new	allocations_new	permutations_new	absolute_Welch_t_new	q_new	n_case_old	n_control_old	mean_difference_old	p_old	ci_low_old	ci_high_old	status_old	reason_old	allocations_old	permutations_old	absolute_Welch_t_old	q_old
original_late_allcell	Mast	CIDP_minus_CTRL	30	6	2	0.0050581118811028				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	0.0075581988538126				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_allcell	Mast	CIAP_minus_CTRL	30	7	2	0.0012774711334987				NOT_EVALUABLE	fewer_than_four_donors_per_group					7	2	0.0028219775509673				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_allcell	Mast	VN_minus_CTRL	30	0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_allcell	Mural	CIDP_minus_CTRL	30	9	4	0.0018050044605396	0.6587412587412588	-0.0049083836385232	0.0093699521357929	COMPLETED	unadjusted_observational_association	715.0	715.0	0.4311897396289372	0.866973026973027	9	4	0.0026506897791914	0.4881118881118881	-0.0033391048781376	0.0095910259502198	COMPLETED	unadjusted_observational_association	715.0	715.0	0.6919256723112065	0.7832665776591011
original_late_allcell	Mural	CIAP_minus_CTRL	30	11	4	0.003084887512266	0.4974358974358974	-0.0037536461615807	0.0107652022934858	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.7523302400175131	0.8123076923076923	11	4	0.0032365600690609	0.421978021978022	-0.0028963455424907	0.0100789433297055	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.8775799914167375	0.7494349622009197
original_late_allcell	Mural	VN_minus_CTRL	30	5	4	0.0015463711631667				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0018859911507329				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_late_allcell	Perineurial	CIDP_minus_CTRL	30	9	4	0.0073241825882409	0.2881118881118881	-0.0025042943177318	0.0178987326575606	COMPLETED	unadjusted_observational_association	715.0	715.0	1.2676536120379296	0.6227456753772542	9	4	0.0075270131143538	0.2727272727272727	-0.002283557097627	0.018374440012802	COMPLETED	unadjusted_observational_association	715.0	715.0	1.316726470700554	0.6233766233766234
original_late_allcell	Perineurial	CIAP_minus_CTRL	30	11	4	0.0035498937937885	0.545054945054945	-0.0064637440997399	0.013666271072777	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.6581685663250335	0.8343656343656344	11	4	0.0029843325197058	0.5758241758241758	-0.0063611472229516	0.0124538010704898	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.5930460475724203	0.83001683001683
original_late_allcell	Perineurial	VN_minus_CTRL	30	5	4	0.0096742846425067				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0086713012509747				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_late_allcell	Schwann	CIDP_minus_CTRL	30	9	4	0.0090855740820379	0.1916083916083916	-0.0019015336848283	0.0204641913426228	COMPLETED	unadjusted_observational_association	715.0	715.0	1.477144900414031	0.5647058823529412	9	4	0.0116426999641206	0.137062937062937	5.138881675152496e-05	0.0237717868492352	COMPLETED	unadjusted_observational_association	715.0	715.0	1.7783740691627812	0.4615384615384615
original_late_allcell	Schwann	CIAP_minus_CTRL	30	11	4	0.0138035814824924	0.0952380952380952	0.0013669292136242	0.0302931866317731	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.7828853797857458	0.5208791208791209	11	4	0.0148846630962146	0.082051282051282	0.0023132140048514	0.030923297156417	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.945249281726435	0.4444444444444444
original_late_allcell	Schwann	VN_minus_CTRL	30	5	4	0.0240446645238899				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0230190683126164				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_late_allcell	Vascular_endothelial	CIDP_minus_CTRL	30	9	4	-0.0021566616515412	0.5174825174825175	-0.0076115717715591	0.0037486641727656	COMPLETED	unadjusted_observational_association	715.0	715.0	0.6888819012383725	0.8144629563984402	9	4	-0.0016301202473981	0.5874125874125874	-0.0065460262685221	0.0038099516766792	COMPLETED	unadjusted_observational_association	715.0	715.0	0.567756689847785	0.8315331392254469
original_late_allcell	Vascular_endothelial	CIAP_minus_CTRL	30	11	4	-0.0023276569316683	0.4871794871794871	-0.0080440453804191	0.0031526234083585	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.7564704779188856	0.8123076923076923	11	4	-0.0022437149325988	0.4644688644688645	-0.0073245160910523	0.0028166164480622	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.7843544947591699	0.7697594501718213
original_late_allcell	Vascular_endothelial	VN_minus_CTRL	30	5	4	-0.0031803938510799				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.002977864431294				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_late_neuron	Adipocyte	CIDP_minus_CTRL	30	6	2	0.0172778503120492				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	0.0182067565768002				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_neuron	Adipocyte	CIAP_minus_CTRL	30	10	2	0.0152212120256883				NOT_EVALUABLE	fewer_than_four_donors_per_group					10	2	0.0129431599428858				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_neuron	Adipocyte	VN_minus_CTRL	30	2	2	0.0214696954800304				NOT_EVALUABLE	fewer_than_four_donors_per_group					2	2	0.0122239861460636				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_neuron	Endoneurial	CIDP_minus_CTRL	30	9	4	0.0060634226014822	0.3874125874125874	-0.005051601927224	0.017699648565005	COMPLETED	unadjusted_observational_association	715.0	715.0	0.9158922682398188	0.7152232383001614	9	4	0.0199551951916681	0.0167832167832167	0.0079447106367053	0.0337525076161442	COMPLETED	unadjusted_observational_association	715.0	715.0	2.6319170527596327	0.293040293040293
original_late_neuron	Endoneurial	CIAP_minus_CTRL	30	11	4	-0.0004331609356405	0.953846153846154	-0.0118046972161858	0.010925503708405	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.0673774100550542	0.9929091887133844	11	4	0.0112487513863256	0.1838827838827839	-0.0001626850701033	0.0250670109158248	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.5810567025805455	0.5416193002399899
original_late_neuron	Endoneurial	VN_minus_CTRL	30	5	4	0.0029927915514551				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0116431054793602				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_late_neuron	Epineurial	CIDP_minus_CTRL	30	9	4	0.0071069036360471	0.3020979020979021	-0.0048581538115724	0.0174273950306348	COMPLETED	unadjusted_observational_association	715.0	715.0	1.105267590702346	0.6227456753772542	9	4	0.0167244052073055	0.0881118881118881	0.0024338533469583	0.0297470573409881	COMPLETED	unadjusted_observational_association	715.0	715.0	2.117274170043389	0.4444444444444444
original_late_neuron	Epineurial	CIAP_minus_CTRL	30	11	4	-1.1086459420411863e-05	0.9992673992673992	-0.011564406707526	0.0091064497274531	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.0018641141520572	0.9992673992673992	11	4	0.0096929034826292	0.2417582417582417	-0.0048001362231602	0.0213543972607623	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.2930597893662	0.5950972104818258
original_late_neuron	Epineurial	VN_minus_CTRL	30	5	4	-0.0022447407168657				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0042488548979972				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_late_neuron	Granulocyte	CIDP_minus_CTRL	30	0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_neuron	Granulocyte	CIAP_minus_CTRL	30	2	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					2	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_neuron	Granulocyte	VN_minus_CTRL	30	0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_neuron	Lymphatic_endothelial	CIDP_minus_CTRL	30	4	2	-0.0186814553291621				NOT_EVALUABLE	fewer_than_four_donors_per_group					4	2	-0.0029541234813205				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_neuron	Lymphatic_endothelial	CIAP_minus_CTRL	30	6	2	-0.0001777379307436				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	0.0026545079998287				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_neuron	Lymphatic_endothelial	VN_minus_CTRL	30	0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_neuron	Lymphoid	CIDP_minus_CTRL	30	8	4	-0.0101542518244583	0.6545454545454545	-0.0482459952905178	0.0262235973351333	COMPLETED	unadjusted_observational_association	495.0	495.0	0.4728890568997966	0.866973026973027	8	4	-0.0021162013412225	0.8909090909090909	-0.0325858475658562	0.0278580498190806	COMPLETED	unadjusted_observational_association	495.0	495.0	0.1206164273864635	0.9727415441701156
original_late_neuron	Lymphoid	CIAP_minus_CTRL	30	11	4	-0.0041597749796797	0.8344322344322345	-0.0378886166021891	0.0302268332709517	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.2109888317874249	0.961265934065934	11	4	0.0042311813420285	0.8007326007326008	-0.0232161537112753	0.0322104187569772	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.2601552804868835	0.9632873392271888
original_late_neuron	Lymphoid	VN_minus_CTRL	30	5	4	0.0035968026615979				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0104397705024811				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_late_neuron	Macrophage	CIDP_minus_CTRL	30	9	4	-0.0181310692855183	0.2713286713286713	-0.0461699138123186	0.0111956595203621	COMPLETED	unadjusted_observational_association	715.0	715.0	1.1985688432708472	0.6227456753772542	9	4	-0.0086118134403626	0.5412587412587413	-0.0325828552727522	0.0158569863279193	COMPLETED	unadjusted_observational_association	715.0	715.0	0.6357258679634716	0.7913541004450095
original_late_neuron	Macrophage	CIAP_minus_CTRL	30	11	4	0.0037571719553513	0.7391941391941392	-0.0169601789906091	0.0221690921952644	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.3322574155518298	0.9174825174825176	11	4	0.0083953212302482	0.4747252747252747	-0.0112300996620629	0.0277634894277052	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.7447211401683009	0.7750616730208566
original_late_neuron	Macrophage	VN_minus_CTRL	30	5	4	0.0010800742598298				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0067929985274949				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_late_neuron	Mast	CIDP_minus_CTRL	30	6	2	-0.0219049596713071				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	-0.0020941985661077				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_neuron	Mast	CIAP_minus_CTRL	30	7	2	-0.0054980341921658				NOT_EVALUABLE	fewer_than_four_donors_per_group					7	2	0.0031502839758288				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_neuron	Mast	VN_minus_CTRL	30	0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_late_neuron	Mural	CIDP_minus_CTRL	30	9	4	-0.0052707184631485	0.4965034965034965	-0.017233648293497	0.0072493240313294	COMPLETED	unadjusted_observational_association	715.0	715.0	0.7098693083676539	0.8123076923076923	9	4	-0.0045409102140918	0.3804195804195804	-0.0130212414285415	0.0045417470465159	COMPLETED	unadjusted_observational_association	715.0	715.0	0.9217590262341324	0.7103594080338267
original_late_neuron	Mural	CIAP_minus_CTRL	30	11	4	-0.0095170504492701	0.2329670329670329	-0.0223114062653911	0.002885291431743	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.3066469129635898	0.5990580847723704	11	4	-0.009206200608597	0.0952380952380952	-0.0175158172878651	-0.0006794952595484	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.9313903502281573	0.4444444444444444
original_late_neuron	Mural	VN_minus_CTRL	30	5	4	-0.0071225018399063				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0076790522374942				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_late_neuron	Perineurial	CIDP_minus_CTRL	30	9	4	0.0038961145566169	0.5076923076923077	-0.0063257780050471	0.0134318339535037	COMPLETED	unadjusted_observational_association	715.0	715.0	0.6644829446701401	0.8123076923076923	9	4	0.0111144169917455	0.1104895104895104	0.0016111478866815	0.0219925976342938	COMPLETED	unadjusted_observational_association	715.0	715.0	1.805113611783512	0.4444444444444444
original_late_neuron	Perineurial	CIAP_minus_CTRL	30	11	4	-0.0088150994159996	0.1948717948717948	-0.018878035222884	0.0013951546412308	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.48536781229655	0.5647058823529412	11	4	-0.0059849923023388	0.4666666666666667	-0.0171297563001194	0.0061410872747938	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.8718447164453824	0.7697594501718213
original_late_neuron	Perineurial	VN_minus_CTRL	30	5	4	-0.0007361976765815				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0090495498069324				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_late_neuron	Schwann	CIDP_minus_CTRL	30	9	4	0.0022014494047175	0.7342657342657343	-0.0086687808011213	0.013439644654732	COMPLETED	unadjusted_observational_association	715.0	715.0	0.3513827396388121	0.9174825174825176	9	4	0.0033683748722959	0.2951048951048951	-0.0016774425010853	0.0084846396782038	COMPLETED	unadjusted_observational_association	715.0	715.0	1.1556576467032875	0.6317492031777745
original_late_neuron	Schwann	CIAP_minus_CTRL	30	11	4	0.0065895741265615	0.241025641025641	-0.0021678640971014	0.0155256633860738	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.2737179208314078	0.5995604395604396	11	4	0.0064471264289716	0.0205128205128205	0.0026488284478599	0.0103458400215752	COMPLETED	unadjusted_observational_association	1365.0	1365.0	3.034839474060077	0.2983682983682983
original_late_neuron	Schwann	VN_minus_CTRL	30	5	4	0.0050826715532269				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.006264351299426				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_late_neuron	Vascular_endothelial	CIDP_minus_CTRL	30	9	4	-0.0166176686106075	0.0979020979020979	-0.029330537718375	-0.0022505114391975	COMPLETED	unadjusted_observational_association	715.0	715.0	2.128069353322862	0.5208791208791209	9	4	-0.0074514473893603	0.3202797202797203	-0.019273902162528	0.005632594684615	COMPLETED	unadjusted_observational_association	715.0	715.0	0.9971993792415048	0.6405594405594406
original_late_neuron	Vascular_endothelial	CIAP_minus_CTRL	30	11	4	-0.0116971246777493	0.1831501831501831	-0.0248353934897123	0.0018163267985829	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.4827264383115852	0.5647058823529412	11	4	-0.0006724011438547	0.928937728937729	-0.0128902687036311	0.0129377319635857	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.0870530074424971	0.9778291883555044
original_late_neuron	Vascular_endothelial	VN_minus_CTRL	30	5	4	-0.0099417176633351				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.0016565815213988				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_severity	Adipocyte	CIDP_minus_CTRL	30	6	2	-0.0088395433352929				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	-0.0130581562728075				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_severity	Adipocyte	CIAP_minus_CTRL	30	10	2	-0.0063852956389187				NOT_EVALUABLE	fewer_than_four_donors_per_group					10	2	-0.0102368528306455				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_severity	Adipocyte	VN_minus_CTRL	30	2	2	-0.0023473420496009				NOT_EVALUABLE	fewer_than_four_donors_per_group					2	2	-0.0070364547038646				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_severity	Endoneurial	CIDP_minus_CTRL	30	9	4	-0.0185991300610291	0.213986013986014	-0.0425003715081359	0.0063965939409518	COMPLETED	unadjusted_observational_association	715.0	715.0	1.376229508925091	0.5851959361393324	9	4	-0.0149241694146357	0.2461538461538461	-0.0355070443233066	0.0068113558272236	COMPLETED	unadjusted_observational_association	715.0	715.0	1.2604050919597805	0.5967365967365968
original_severity	Endoneurial	CIAP_minus_CTRL	30	11	4	-0.0135416281358145	0.3106227106227106	-0.0359167230395651	0.0087650125405978	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.0817160415832148	0.6227456753772542	11	4	-0.0080863965256529	0.5032967032967033	-0.0288607501607228	0.0136674080970589	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.6840347631104995	0.7832665776591011
original_severity	Endoneurial	VN_minus_CTRL	30	5	4	-0.0165178500715926				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0126457612144654				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_severity	Epineurial	CIDP_minus_CTRL	30	9	4	-0.0162850166496949	0.3118881118881119	-0.0419346350000661	0.0113319205339674	COMPLETED	unadjusted_observational_association	715.0	715.0	1.0919309102973482	0.6227456753772542	9	4	-0.0156615995657225	0.2279720279720279	-0.0359946549864744	0.0056359385174722	COMPLETED	unadjusted_observational_association	715.0	715.0	1.3524290955929532	0.5789765789765791
original_severity	Epineurial	CIAP_minus_CTRL	30	11	4	-0.0278400845862282	0.0695970695970696	-0.0482963880734002	-0.0058672895891988	COMPLETED	unadjusted_observational_association	1365.0	1365.0	2.190102822532199	0.5208791208791209	11	4	-0.0250112263461054	0.0358974358974358	-0.0412296743726965	-0.0082656349794998	COMPLETED	unadjusted_observational_association	1365.0	1365.0	2.527227265758777	0.3591470258136925
original_severity	Epineurial	VN_minus_CTRL	30	5	4	-0.0336855367812609				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0289435338693363				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_severity	Granulocyte	CIDP_minus_CTRL	30	0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_severity	Granulocyte	CIAP_minus_CTRL	30	2	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					2	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_severity	Granulocyte	VN_minus_CTRL	30	0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	0					NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_severity	Lymphatic_endothelial	CIDP_minus_CTRL	30	4	2	-0.0261794712076962				NOT_EVALUABLE	fewer_than_four_donors_per_group					4	2	-0.0167518918711097				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_severity	Lymphatic_endothelial	CIAP_minus_CTRL	30	6	2	-0.0314782676936073				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	-0.0347154530919716				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_severity	Lymphatic_endothelial	VN_minus_CTRL	30	0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_severity	Lymphoid	CIDP_minus_CTRL	30	8	4	0.0064101946961814	0.795959595959596	-0.0347874326924741	0.0411341283826658	COMPLETED	unadjusted_observational_association	495.0	495.0	0.2895988246891662	0.9551515151515152	8	4	-0.0024446593244563	0.9191919191919192	-0.0396115333118801	0.0298428710078261	COMPLETED	unadjusted_observational_association	495.0	495.0	0.1216796457249902	0.973978192521239
original_severity	Lymphoid	CIAP_minus_CTRL	30	11	4	0.0016194779043031	0.9377289377289376	-0.0351968954062327	0.0302618743927681	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.0813773942629449	0.9856420951311464	11	4	-0.0076733454466978	0.6783882783882784	-0.0402926895729665	0.0190992931519828	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.4400355050321902	0.8614454328740043
original_severity	Lymphoid	VN_minus_CTRL	30	5	4	0.016473163521019				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	0.006210229303204				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_severity	Macrophage	CIDP_minus_CTRL	30	9	4	-0.0060114820768256	0.7454545454545455	-0.038218282295507	0.0209030298116132	COMPLETED	unadjusted_observational_association	715.0	715.0	0.3481848517838092	0.9174825174825176	9	4	-0.0116896141031684	0.4545454545454545	-0.0395355176167924	0.0128662154403831	COMPLETED	unadjusted_observational_association	715.0	715.0	0.7651101394074062	0.7655502392344498
original_severity	Macrophage	CIAP_minus_CTRL	30	11	4	-0.0081480054900822	0.6498168498168498	-0.0372506459000946	0.0139845733753579	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.5399250964977588	0.866973026973027	11	4	-0.0127434493565642	0.4051282051282051	-0.0385278112992507	0.0072540435491666	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.9539086833788069	0.7365967365967365
original_severity	Macrophage	VN_minus_CTRL	30	5	4	-0.0048058892494011				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0072830119516967				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_severity	Mast	CIDP_minus_CTRL	30	6	2	-0.0315870865975805				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	-0.0349388755134517				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_severity	Mast	CIAP_minus_CTRL	30	7	2	-0.0426739644311458				NOT_EVALUABLE	fewer_than_four_donors_per_group					7	2	-0.047297364364181				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_severity	Mast	VN_minus_CTRL	30	0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group					0	2					NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_severity	Mural	CIDP_minus_CTRL	30	9	4	-0.0021525813828632	0.8615384615384616	-0.0224619619682407	0.0167206508145872	COMPLETED	unadjusted_observational_association	715.0	715.0	0.1918513081833753	0.9729839391377852	9	4	-0.0043953972542749	0.6573426573426573	-0.0221673745609541	0.0125227622856638	COMPLETED	unadjusted_observational_association	715.0	715.0	0.4477719509135691	0.8595848595848595
original_severity	Mural	CIAP_minus_CTRL	30	11	4	-0.0004055677336856	0.9663003663003664	-0.0171428625117801	0.0164818258815603	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.0422265770733232	0.9929091887133844	11	4	-0.003566691217561	0.6747252747252748	-0.0184112904702813	0.0103565012375204	COMPLETED	unadjusted_observational_association	1365.0	1365.0	0.4302726906841823	0.8614454328740043
original_severity	Mural	VN_minus_CTRL	30	5	4	-0.0263238643339663				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0227605742688751				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_severity	Perineurial	CIDP_minus_CTRL	30	9	4	-0.0158759324543811	0.0209790209790209	-0.027899774412403	-0.0060676236685207	COMPLETED	unadjusted_observational_association	715.0	715.0	2.5281696095998734	0.427972027972028	9	4	-0.0187694216714792	0.0027972027972027	-0.0283873777018686	-0.0103934158792274	COMPLETED	unadjusted_observational_association	715.0	715.0	3.7007033978068966	0.1172161172161172
original_severity	Perineurial	CIAP_minus_CTRL	30	11	4	-0.010046080899177	0.0827838827838827	-0.0178035542611125	-0.0019662396233199	COMPLETED	unadjusted_observational_association	1365.0	1365.0	2.16341617192516	0.5208791208791209	11	4	-0.013889476605963	0.0183150183150183	-0.0206146862977922	-0.0065200278186547	COMPLETED	unadjusted_observational_association	1365.0	1365.0	3.4247252449717096	0.293040293040293
original_severity	Perineurial	VN_minus_CTRL	30	5	4	-0.0290724540270029				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0299001993144645				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_severity	Schwann	CIDP_minus_CTRL	30	9	4	-0.0198453380978562	0.0209790209790209	-0.0317833236381348	-0.0061137890154739	COMPLETED	unadjusted_observational_association	715.0	715.0	2.832655520110339	0.427972027972028	9	4	-0.0180526440458481	0.0265734265734265	-0.0285844365109589	-0.0061187581025235	COMPLETED	unadjusted_observational_association	715.0	715.0	2.8749923868115066	0.3543123543123543
original_severity	Schwann	CIAP_minus_CTRL	30	11	4	-0.0217990268816239	0.0014652014652014	-0.0294932527009818	-0.0145918960394407	COMPLETED	unadjusted_observational_association	1365.0	1365.0	5.02225324518326	0.0703296703296703	11	4	-0.0184195303586902	0.0029304029304029	-0.0257699501161363	-0.0112839343385146	COMPLETED	unadjusted_observational_association	1365.0	1365.0	4.323051353181162	0.1172161172161172
original_severity	Schwann	VN_minus_CTRL	30	5	4	-0.0229837553324317				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0200861556795531				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_severity	Vascular_endothelial	CIDP_minus_CTRL	30	9	4	-0.0166407383087689	0.1146853146853146	-0.0323443689951191	0.0006617485372046	COMPLETED	unadjusted_observational_association	715.0	715.0	1.8347968754219828	0.5208791208791209	9	4	-0.015011132076958	0.0909090909090909	-0.0279992967940709	-0.0011332353720661	COMPLETED	unadjusted_observational_association	715.0	715.0	2.0583465063452167	0.4444444444444444
original_severity	Vascular_endothelial	CIAP_minus_CTRL	30	11	4	-0.0132099243234066	0.1582417582417582	-0.0262205608337824	0.0019999492916524	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.6474067073353411	0.5647058823529412	11	4	-0.0116885606440175	0.1076923076923077	-0.0223062315175835	0.0002735468289402	COMPLETED	unadjusted_observational_association	1365.0	1365.0	1.889403948703472	0.4444444444444444
original_severity	Vascular_endothelial	VN_minus_CTRL	30	5	4	-0.029966419699698				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center					5	4	-0.0271313930826091				DESCRIPTIVE_ONLY	diagnosis_fully_confounded_with_center				
original_xenium	Adipocyte	CIDP_minus_CTRL	30	6	2	-0.0468608346936602				NOT_EVALUABLE	fewer_than_four_donors_per_group					6	2	-0.0605927669278758				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_xenium	Adipocyte	CIAP_minus_CTRL	30	10	2	-0.04217371482563				NOT_EVALUABLE	fewer_than_four_donors_per_group					10	2	-0.0548512674328162				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_xenium	Adipocyte	VN_minus_CTRL	30	2	2	-0.0230083791331006				NOT_EVALUABLE	fewer_than_four_donors_per_group					2	2	-0.0259533024486278				NOT_EVALUABLE	fewer_than_four_donors_per_group				
original_xenium	Endoneurial	CIDP_minus_CTRL	30	9	4	-0.0005848306331757	0.9818181818181818	-0.0405010183677099	0.0396004853738463	COMPLETED	unadjusted_observational_association	715.0	715.0	0.0242909385080058	0.9929091887133844	9	4	0.0045273931730529	0.8853146853146853	-0.0452667498694647	0.0545769454603359	COMPLETED	unadjusted_observational_association	715.0	715.0	0.1507086436069329	0.9727415441701156
