status_new	status_reason_new	n_total_new	n_positive_new	n_negative_new	positive_mean_new	negative_mean_new	mean_difference_new	mean_difference_ci_low_new	mean_difference_ci_high_new	effect_type_new	effect_new	effect_ci_low_new	effect_ci_high_new	permutation_one_sided_p_new	permutation_two_sided_p_new	permutation_iterations_new	bootstrap_iterations_new	loo_all_positive_new	loo_min_effect_new	loo_max_effect_new	cohort	mapping_set	module_id	module_display_new	test_family	endpoint_new	positive_direction_new	permutation_one_sided_bh_q_new	permutation_two_sided_bh_q_new	version	status_old	status_reason_old	n_total_old	n_positive_old	n_negative_old	positive_mean_old	negative_mean_old	mean_difference_old	mean_difference_ci_low_old	mean_difference_ci_high_old	effect_type_old	effect_old	effect_ci_low_old	effect_ci_high_old	permutation_one_sided_p_old	permutation_two_sided_p_old	permutation_iterations_old	bootstrap_iterations_old	loo_all_positive_old	loo_min_effect_old	loo_max_effect_old	module_display_old	endpoint_old	positive_direction_old	permutation_one_sided_bh_q_old	permutation_two_sided_bh_q_old
COMPLETED		35	18.0	17.0	0.0681040091767271	0.0724412821091428	-0.0043372729324156	-0.0155701802309582	0.0071399931505473	Hedges_g	-0.2428882441958899	-0.9317178242526588	0.4353488341748172	0.7664623353766462	0.4664853351466485	100000	5000	False	-0.0060594166055511	-0.0023003127122449	GSE24290	primary_unambiguous	late_shared_concordant_neuronal_core	Late shared neuronal core	GSE24290_progression	Progressive vs Non-progressive	higher in Progressive	0.936330636693633	0.6997280027199727	repaired_statfree	COMPLETED		35	18.0	17.0	0.0481483498736119	0.0509976038495758	-0.0028492539759639	-0.0102107263665501	0.0049632599192417	Hedges_g	-0.2380962465587136	-0.9233550171912558	0.4564643857366218	0.7637623623763763	0.4739052609473905	100000	5000	False	-0.003941045637025	-0.0015700210493538	Late shared neuronal core	Progressive vs Non-progressive	higher in Progressive	0.9356706432935672	0.754179958200418
COMPLETED		35	18.0	17.0	-0.0452979371566341	-0.0419625923828476	-0.0033353447737865	-0.0143111732962515	0.0068791555993798	Hedges_g	-0.1988824865082821	-0.8537741828148186	0.4717607722289341	0.7218427815721843	0.5531444685553144	100000	5000	False	-0.005265125371916	-0.0008846416178965	GSE24290	primary_unambiguous	original_early_allcell	Original early all-cell	GSE24290_progression	Progressive vs Non-progressive	higher in Progressive	0.936330636693633	0.7111857452854042	repaired_statfree	COMPLETED		35	18.0	17.0	-0.0452979371566342	-0.0419625923828476	-0.0033353447737865	-0.0143111732962514	0.0068791555993798	Hedges_g	-0.1988824865082818	-0.8537741828148163	0.4717607722289355	0.7218427815721843	0.5531444685553144	100000	5000	False	-0.005265125371916	-0.0008846416178965	Original early all-cell	Progressive vs Non-progressive	higher in Progressive	0.9356706432935672	0.754179958200418
COMPLETED		35	18.0	17.0	0.0105477134917535	0.0175501489605376	-0.0070024354687841	-0.0161646553922408	0.0019232689663833	Hedges_g	-0.4677342569666136	-1.192091921647554	0.1296516347634112	0.9168308316916832	0.1656983430165698	100000	5000	False	-0.0090040632708512	-0.0050957256634959	GSE24290	primary_unambiguous	original_late_allcell	Original late all-cell	GSE24290_progression	Progressive vs Non-progressive	higher in Progressive	0.936330636693633	0.3728212717872821	repaired_statfree	COMPLETED		35	18.0	17.0	0.010520061874261	0.0174607923219639	-0.0069407304477028	-0.0160259480661786	0.001912211565882	Hedges_g	-0.4673837300456729	-1.1923000388021958	0.1302157985691187	0.9167308326916732	0.1660183398166018	100000	5000	False	-0.0089274622207389	-0.0050472680598835	Original late all-cell	Progressive vs Non-progressive	higher in Progressive	0.9356706432935672	0.4150458495415046
COMPLETED		35	18.0	17.0	-0.0130541026632925	-0.0125548320986974	-0.000499270564595	-0.0067550232013932	0.0058416964651362	Hedges_g	-0.0489463248526371	-0.7369382464134603	0.6126264142715871	0.5584444155558445	0.8825411745882541	100000	5000	False	-0.0015692757414372	0.0004559010786984	GSE24290	primary_unambiguous	original_late_neuron	Original late neuron	GSE24290_progression	Progressive vs Non-progressive	higher in Progressive	0.936330636693633	0.8825411745882541	repaired_statfree	COMPLETED		35	18.0	17.0	0.0002587334719513	0.0001051455590231	0.0001535879129282	-0.0032981521517551	0.0035948078471481	Hedges_g	0.0276300032059482	-0.6295228574204713	0.7053042510343894	0.4687353126468735	0.935210647893521	100000	5000	False	-0.0004950881148873	0.0007272596111689	Original late neuron	Progressive vs Non-progressive	higher in Progressive	0.9356706432935672	0.935210647893521
COMPLETED		35	18.0	17.0	-0.0392918290690276	-0.0344136286442141	-0.0048782004248135	-0.0109282372080081	0.0007653613787082	Hedges_g	-0.5160133475431248	-1.1302474421150468	0.0985540061353548	0.9346706532934672	0.1289987100128998	100000	5000	False	-0.0058489614076545	-0.002865754323576	GSE24290	primary_unambiguous	original_severity	Original neuron severity	GSE24290_progression	Progressive vs Non-progressive	higher in Progressive	0.936330636693633	0.3728212717872821	repaired_statfree	COMPLETED		35	18.0	17.0	-0.0348156151434867	-0.0305052544330944	-0.0043103607103923	-0.0099249529015823	0.0008611863197125	Hedges_g	-0.4950045806448773	-1.1027300641828373	0.1257822911357159	0.926560734392656	0.1452185478145218	100000	5000	False	-0.0052077900578035	-0.0023901533856707	Original neuron severity	Progressive vs Non-progressive	higher in Progressive	0.9356706432935672	0.4150458495415046
COMPLETED		35	18.0	17.0	-0.1341798613461707	-0.1390968211723366	0.0049169598261659	-0.0045753685545952	0.014842438928133	Hedges_g	0.309261527313683	-0.3320013029712538	0.9583866372787844	0.1792782072179278	0.3558964410355896	100000	5000	True	0.0024526001306536	0.006600434374359	GSE24290	primary_unambiguous	original_xenium	Original Xenium	GSE24290_progression	Progressive vs Non-progressive	higher in Progressive	0.936330636693633	0.6406135938640614	repaired_statfree	COMPLETED		35	18.0	17.0	-0.1341798613461707	-0.1390968211723367	0.004916959826166	-0.0045753685545952	0.014842438928133	Hedges_g	0.3092615273136884	-0.3320013029712518	0.9583866372787868	0.1792782072179278	0.3558964410355896	100000	5000	True	0.0024526001306536	0.006600434374359	Original Xenium	Progressive vs Non-progressive	higher in Progressive	0.9356706432935672	0.7117928820711793
COMPLETED		35	18.0	17.0	-0.0591941320016509	-0.0536970711213433	-0.0054970608803075	-0.0127295525825387	0.0010805688823628	Hedges_g	-0.5193176261684027	-1.1628236261385585	0.1219957221860892	0.936330636693633	0.1250287497125028	100000	5000	False	-0.0066156808429826	-0.0033164570650052	GSE24290	primary_unambiguous	severity_neuron_residual	Severity residual	GSE24290_progression	Progressive vs Non-progressive	higher in Progressive	0.936330636693633	0.3728212717872821	repaired_statfree	COMPLETED		35	18.0	17.0	-0.0606023433782778	-0.0551678139846058	-0.005434529393672	-0.0126239300255445	0.0011180179301799	Hedges_g	-0.5184399374118734	-1.1652730225500187	0.123169905792508	0.9356706432935672	0.1260187398126018	100000	5000	False	-0.0065344495427466	-0.0032636495762772	Severity residual	Progressive vs Non-progressive	higher in Progressive	0.9356706432935672	0.4150458495415046
NOT_EVALUABLE	fewer than two finite participants in one or both groups	0	0.0	0.0						Hedges_g						0	0	False			GSE24290	primary_unambiguous	severity_neuron_shared_concordant_core	Severity shared neuronal core	GSE24290_progression	Progressive vs Non-progressive	higher in Progressive			repaired_statfree	COMPLETED		35	18.0	17.0	0.0755821687418418	0.0762856840733179	-0.000703515331476	-0.0052275666178317	0.0036970872310291	Hedges_g	-0.1015014237765134	-0.7918117373573926	0.5822267518139745	0.6188338116618833	0.7603423965760342	100000	5000	False	-0.0014185801440813	0.0002693504895644	Severity shared neuronal core	Progressive vs Non-progressive	higher in Progressive	0.9356706432935672	0.8448248850844825
COMPLETED		77								Spearman_rho	0.030938589242730078	-0.19981588907334563	0.2534683891412255	0.3966260337396626	0.7899021009789902	100000	5000	True	0.003950701669098683	0.05914432792856557	GSE148059	primary_unambiguous	late_allcell_residual	Late all-cell residual	GSE148059_dMFD_ordinal	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7766222337776623	0.7899021009789902	repaired_statfree	COMPLETED		77								Spearman_rho	0.0295418132046835	-0.1998210625856935	0.251596470411697	0.4016559834401656	0.7998920010799891	100000	5000	True	0.0024982378201653	0.0576918640796322	Late all-cell residual	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7415425845741542	0.9330306696933032
COMPLETED		49	22.0	27.0	0.0633070597301449	0.06333588712247855	-2.882739233364684e-05	-0.0028304339783462675	0.0027859970176874822	Hedges_g	-0.005372474906663704	-0.5330679240431414	0.5742880101942887	0.5072549274507255	0.9857101428985711	100000	5000	False	-0.00046406736016828265	0.000432685972131433	GSE148059	primary_unambiguous	late_allcell_residual	Late all-cell residual	GSE148059_Degenerator_vs_Regenerator	Degenerator vs Regenerator	higher in Degenerator	0.7832821671783282	0.985710142898571	repaired_statfree	COMPLETED		49	22.0	27.0	0.0625231576419056	0.0625616043443058	-3.844670240014947e-05	-0.0028459822749135	0.0027897299909684	Hedges_g	-0.0071710557599797	-0.5367242088831741	0.5737936043327752	0.5097249027509725	0.980750192498075	100000	5000	False	-0.000473044896982	0.0004185740954461	Late all-cell residual	Degenerator vs Regenerator	higher in Degenerator	0.7509324906750933	0.980750192498075
COMPLETED		77								Spearman_rho	-0.033592463715018436	-0.2693900798383246	0.2035994579600157	0.6145538544614554	0.7722822771772282	100000	5000	False	-0.06207830490341092	-0.006884678643944028	GSE148059	primary_unambiguous	late_neuron_residual	Late neuron residual	GSE148059_dMFD_ordinal	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7766222337776623	0.7899021009789902	repaired_statfree	COMPLETED		77								Spearman_rho	0.0098472710682278	-0.2225775518561581	0.2398947874627688	0.4676553234467655	0.9330306696933032	100000	5000	False	-0.0172262212483494	0.0379674050111174	Late neuron residual	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7415425845741542	0.9330306696933032
COMPLETED		49	22.0	27.0	-0.15632245759368169	-0.15566483235926418	-0.0006576252344175082	-0.003277823799390115	0.001864285081538814	Hedges_g	-0.12737520568231797	-0.6621564902419343	0.3905952583220563	0.6749332506674933	0.6532534674653253	100000	5000	False	-0.0011211768976476522	-0.00015068990512770442	GSE148059	primary_unambiguous	late_neuron_residual	Late neuron residual	GSE148059_Degenerator_vs_Regenerator	Degenerator vs Regenerator	higher in Degenerator	0.7832821671783282	0.8398973153125612	repaired_statfree	COMPLETED		49	22.0	27.0	-0.0916859313304128	-0.0914108691055848	-0.0002750622248279	-0.0019530429407649	0.0013512209604792	Hedges_g	-0.0844256663230017	-0.6194307587761703	0.455044993433766	0.6178338216617834	0.7672023279767203	100000	5000	False	-0.0005662917763863	8.569050193137084e-05	Late neuron residual	Degenerator vs Regenerator	higher in Degenerator	0.7509324906750933	0.9590029099709004
COMPLETED		77								Spearman_rho	-0.051750552209623	-0.2821112242401551	0.17969435695653577	0.6732232677673223	0.6545134548654513	100000	5000	False	-0.07974026530644032	-0.022577678519154827	GSE148059	primary_unambiguous	late_shared_concordant_neuronal_core	Late shared neuronal core	GSE148059_dMFD_ordinal	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7766222337776623	0.7899021009789902	repaired_statfree	COMPLETED		77								Spearman_rho	-0.0278656819590277	-0.2502523033132862	0.1954574908245023	0.5932340676593234	0.8115518844811552	100000	5000	False	-0.0549321827666588	0.001817263242044	Late shared neuronal core	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7415425845741542	0.9330306696933032
COMPLETED		49	22.0	27.0	0.08279824550218465	0.08436236411947479	-0.001564118617290139	-0.005290324275218056	0.002091615562412072	Hedges_g	-0.2230269456445943	-0.7498735374214927	0.3345658069701398	0.7832821671783282	0.4330956690433096	100000	5000	False	-0.0020276643646926773	-0.0008436762692446836	GSE148059	primary_unambiguous	late_shared_concordant_neuronal_core	Late shared neuronal core	GSE148059_Degenerator_vs_Regenerator	Degenerator vs Regenerator	higher in Degenerator	0.7832821671783282	0.8398973153125612	repaired_statfree	COMPLETED		49	22.0	27.0	0.0626153931640555	0.0634901927049761	-0.0008747995409206	-0.0037352175880392	0.0019432517565521	Hedges_g	-0.1612424833990042	-0.6792926661632701	0.3912628482909104	0.7142428575714243	0.5687643123568764	100000	5000	False	-0.0012580822940089	-0.0003583549963602	Late shared neuronal core	Degenerator vs Regenerator	higher in Degenerator	0.7509324906750933	0.9540571260954058
COMPLETED		77								Spearman_rho	0.1845839534278456	-0.05135465059784588	0.40861426613926655	0.053859461405385944	0.1079589204107959	100000	5000	True	0.16334408445104334	0.21775338023208624	GSE148059	primary_unambiguous	original_early_allcell	Original early all-cell	GSE148059_dMFD_ordinal	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.4847351526484735	0.7899021009789902	repaired_statfree	COMPLETED		77								Spearman_rho	0.1847236310316502	-0.0516966001437404	0.4107985074306347	0.0538094619053809	0.1076089239107608	100000	5000	True	0.1634602815589579	0.2178695773400008	Original early all-cell	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.5380946190538095	0.9330306696933032
COMPLETED		49	22.0	27.0	0.04667242737549376	0.04376617184910869	0.002906255526385064	-0.0011514144206419405	0.0068137404116795685	Hedges_g	0.38413288818170976	-0.1506579162493789	1.022820223179987	0.08909910900890991	0.1786882131178688	100000	5000	True	0.002426818047513664	0.0036053380047286615	GSE148059	primary_unambiguous	original_early_allcell	Original early all-cell	GSE148059_Degenerator_vs_Regenerator	Degenerator vs Regenerator	higher in Degenerator	0.5837791622083779	0.8398973153125612	repaired_statfree	COMPLETED		49	22.0	27.0	0.0471083024507077	0.04421061726385	0.0028976851868576	-0.0011663448624227	0.006812130188151	Hedges_g	0.3819790384949065	-0.1517330511775261	1.0197602408085418	0.0902290977090229	0.1811181888181118	100000	5000	True	0.0024145250099502	0.0036003898509756	Original early all-cell	Degenerator vs Regenerator	higher in Degenerator	0.6525934740652594	0.9540571260954058
COMPLETED		77								Spearman_rho	0.037782791829157954	-0.19245928606100787	0.26706763824147867	0.3722262777372226	0.7434225657743423	100000	5000	True	0.010951577420957379	0.06614520368042427	GSE148059	primary_unambiguous	original_late_allcell	Original late all-cell	GSE148059_dMFD_ordinal	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7766222337776623	0.7899021009789902	repaired_statfree	COMPLETED		77								Spearman_rho	0.0391097290653021	-0.1917094982427433	0.26743910428717	0.3679363206367936	0.7349126508734912	100000	5000	True	0.0123459427159333	0.0675395689754002	Original late all-cell	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7415425845741542	0.9330306696933032
COMPLETED		49	22.0	27.0	0.064099057327337	0.06416502455902683	-6.596723168982022e-05	-0.0028754950887311037	0.002718190096034214	Hedges_g	-0.012312363413724714	-0.5424481272163315	0.5676169975105497	0.5165148348516515	0.966290337096629	100000	5000	False	-0.0004976786873133049	0.00038839939874731055	GSE148059	primary_unambiguous	original_late_allcell	Original late all-cell	GSE148059_Degenerator_vs_Regenerator	Degenerator vs Regenerator	higher in Degenerator	0.7832821671783282	0.985710142898571	repaired_statfree	COMPLETED		49	22.0	27.0	0.063483006339958	0.0635411819675745	-5.817562761653572e-05	-0.0028529550127439	0.0027207642367488	Hedges_g	-0.0109219657467368	-0.5418005534663048	0.5678907496831226	0.5142348576514235	0.9703502964970352	100000	5000	False	-0.0004880858971496	0.0003909173455894	Original late all-cell	Degenerator vs Regenerator	higher in Degenerator	0.7509324906750933	0.980750192498075
COMPLETED		77								Spearman_rho	-0.06760396024145082	-0.312902864867926	0.17466988353932544	0.7203927960720393	0.5591844081559184	100000	5000	False	-0.09554307198283506	-0.039500033829068686	GSE148059	primary_unambiguous	original_late_neuron	Original late neuron	GSE148059_dMFD_ordinal	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7766222337776623	0.7899021009789902	repaired_statfree	COMPLETED		77								Spearman_rho	-0.0192056705231394	-0.2650404537259439	0.2212051494718524	0.5655143448565514	0.8700812991870082	100000	5000	False	-0.0472050750903335	0.0088827827271111	Original late neuron	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7415425845741542	0.9330306696933032
COMPLETED		49	22.0	27.0	-0.08543909280531975	-0.08449917464297195	-0.0009399181623477998	-0.0032201258100838276	0.0014034729838307033	Hedges_g	-0.21060955056815336	-0.7240481595748015	0.3448185007726041	0.7679823201767982	0.46195538044619555	100000	5000	False	-0.0012945591915228538	-0.0004708136147907327	GSE148059	primary_unambiguous	original_late_neuron	Original late neuron	GSE148059_Degenerator_vs_Regenerator	Degenerator vs Regenerator	higher in Degenerator	0.7832821671783282	0.8398973153125612	repaired_statfree	COMPLETED		49	22.0	27.0	-0.0517018732971214	-0.0512377750864052	-0.0004640982107162	-0.001952701813908	0.0010176865170386	Hedges_g	-0.1616379220881507	-0.6533638088552919	0.4005636264085838	0.7119428805711943	0.5724342756572435	100000	5000	False	-0.0006790789868923	-0.0001330918106256	Original late neuron	Degenerator vs Regenerator	higher in Degenerator	0.7509324906750933	0.9540571260954058
COMPLETED		77								Spearman_rho	-0.08618108154746934	-0.27832521612985267	0.11028752878911026	0.7734622653773462	0.45493545064549357	100000	5000	False	-0.11607223779583524	-0.06393858990807658	GSE148059	primary_unambiguous	original_severity	Original neuron severity	GSE148059_dMFD_ordinal	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7766222337776623	0.7899021009789902	repaired_statfree	COMPLETED		77								Spearman_rho	-0.0988917434936925	-0.2880146654145888	0.098085980550543	0.8055319446805532	0.3910460895391046	100000	5000	False	-0.129069304502934	-0.0769356566151753	Original neuron severity	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.8123618763812361	0.9330306696933032
COMPLETED		49	22.0	27.0	0.010393693006703793	0.010907400903471429	-0.0005137078967676362	-0.0022572746698333495	0.001275368135060214	Hedges_g	-0.15486529393235313	-0.7687876125154912	0.37791169596300717	0.7074329256707433	0.5876541234587654	100000	5000	False	-0.0008486888691677484	-0.00020224731755306286	GSE148059	primary_unambiguous	original_severity	Original neuron severity	GSE148059_Degenerator_vs_Regenerator	Degenerator vs Regenerator	higher in Degenerator	0.7832821671783282	0.8398973153125612	repaired_statfree	COMPLETED		49	22.0	27.0	0.0096381159634144	0.010197174323087	-0.0005590583596726	-0.0021959095480503	0.0011298668988759	Hedges_g	-0.1781403264636656	-0.797949143438069	0.3529389464462761	0.7355326446735533	0.5322846771532285	100000	5000	False	-0.0008733201904141	-0.0002850105617692	Original neuron severity	Degenerator vs Regenerator	higher in Degenerator	0.7509324906750933	0.9540571260954058
COMPLETED		77								Spearman_rho	0.10734223852387388	-0.10503465230172596	0.31650379984907717	0.17365826341736582	0.35299647003529966	100000	5000	True	0.07993050643806392	0.13603776409109655	GSE148059	primary_unambiguous	original_xenium	Original Xenium	GSE148059_dMFD_ordinal	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7766222337776623	0.7899021009789902	repaired_statfree	COMPLETED		77								Spearman_rho	0.1066438505048506	-0.1057408254930587	0.31601215266609	0.1752582474175258	0.3560764392356076	100000	5000	True	0.0792181392471826	0.1353115321666298	Original Xenium	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7415425845741542	0.9330306696933032
COMPLETED		49	22.0	27.0	-0.21760439853763397	-0.21888870041409556	0.0012843018764615854	-0.0008828019210227383	0.0034698360356764948	Hedges_g	0.3237876381871321	-0.22590032070705393	0.8961786026605738	0.12972870271297288	0.25646743532564675	100000	5000	True	0.0008071291312324314	0.0016206163952556807	GSE148059	primary_unambiguous	original_xenium	Original Xenium	GSE148059_Degenerator_vs_Regenerator	Degenerator vs Regenerator	higher in Degenerator	0.5837791622083779	0.8398973153125612	repaired_statfree	COMPLETED		49	22.0	27.0	-0.2175280495886271	-0.2188084444365685	0.0012803948479413	-0.0008855930752478	0.0034638166909278	Hedges_g	0.322664389041597	-0.2264002970595737	0.8951656472698513	0.1305186948130518	0.2581774182258177	100000	5000	True	0.0008029571397036	0.0016166369701924	Original Xenium	Degenerator vs Regenerator	higher in Degenerator	0.6525934740652594	0.9540571260954058
COMPLETED		77								Spearman_rho	-0.08729850237790654	-0.27755729778808663	0.10388909292885978	0.7766222337776623	0.44829551704482956	100000	5000	False	-0.1187327111821877	-0.06668629193004713	GSE148059	primary_unambiguous	severity_neuron_residual	Severity residual	GSE148059_dMFD_ordinal	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7766222337776623	0.7899021009789902	repaired_statfree	COMPLETED		77								Spearman_rho	-0.1021043283811995	-0.2926814109926302	0.090128195434351	0.8123618763812361	0.3749662503374966	100000	5000	False	-0.1340267986272301	-0.0819803793750895	Severity residual	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.8123618763812361	0.9330306696933032
COMPLETED		49	22.0	27.0	0.012759143635344639	0.013366781404250364	-0.000607637768905725	-0.0026231546436156646	0.0015414969624029124	Hedges_g	-0.15802495443237172	-0.799753876899985	0.38689224871132327	0.7111128888711112	0.5777742222577774	100000	5000	False	-0.001023040763071711	-0.0002858765445287719	GSE148059	primary_unambiguous	severity_neuron_residual	Severity residual	GSE148059_Degenerator_vs_Regenerator	Degenerator vs Regenerator	higher in Degenerator	0.7832821671783282	0.8398973153125612	repaired_statfree	COMPLETED		49	22.0	27.0	0.0101094760673158	0.0108528026946648	-0.0007433266273489	-0.0027654440253898	0.0014150062727923	Hedges_g	-0.1922410134506108	-0.8390285734708197	0.3501862464200479	0.7509324906750933	0.4975250247497525	100000	5000	False	-0.0011509475545822	-0.0004377487048639	Severity residual	Degenerator vs Regenerator	higher in Degenerator	0.7509324906750933	0.9540571260954058
NOT_EVALUABLE	insufficient finite participants or outcome levels	0								Spearman_rho						0	0	False			GSE148059	primary_unambiguous	severity_neuron_shared_concordant_core	Severity shared neuronal core	GSE148059_dMFD_ordinal	Regenerator < Intermediate < Degenerator	positive rho with degeneration order			repaired_statfree	COMPLETED		77								Spearman_rho	-0.0157137304280231	-0.2354250380554995	0.2027224481032003	0.5535444645553544	0.891661083389166	100000	5000	False	-0.0440096546226801	0.0122120089865357	Severity shared neuronal core	Regenerator < Intermediate < Degenerator	positive rho with degeneration order	0.7415425845741542	0.9330306696933032
NOT_EVALUABLE	fewer than two finite participants in one or both groups	0	0.0	0.0						Hedges_g						0	0	False			GSE148059	primary_unambiguous	severity_neuron_shared_concordant_core	Severity shared neuronal core	GSE148059_Degenerator_vs_Regenerator	Degenerator vs Regenerator	higher in Degenerator			repaired_statfree	COMPLETED		49	22.0	27.0	0.0195519649646568	0.0198684728773977	-0.0003165079127408	-0.0019495595011491	0.0012829267280817	Hedges_g	-0.1034456859222454	-0.6737187434567309	0.434318924380176	0.6410835891641083	0.7159228407715923	100000	5000	False	-0.0006110611854939	-4.872769996809925e-05	Severity shared neuronal core	Degenerator vs Regenerator	higher in Degenerator	0.7509324906750933	0.9590029099709004
