endpoint	background	family	sample_id	parent_score	core_contribution	residual_contribution	excluded_contribution	restricted_score
original_JCI_sural_DPN_control	inherited	late_allcell	C6	0.0631935159098224	-0.0031266726578881	0.0605499636569648	0.0057702249107458	0.062613089981273
original_JCI_sural_DPN_control	inherited	late_allcell	S38	0.042148152957008	-0.0022589112568495	0.0402130483037193	0.0041940159101383	0.0426928032362144
original_JCI_sural_DPN_control	inherited	late_allcell	S39	0.0266626720806536	-0.0044025949749544	0.0257464304796034	0.0053188365760047	0.0257562483862671
original_JCI_sural_DPN_control	inherited	late_allcell	S40	0.032473937765728	-0.0034593164910145	0.0307338948689609	0.0051993593877817	0.0318292030815464
original_JCI_sural_DPN_control	inherited	late_allcell	S42	0.0235863729910697	-0.0029948606666907	0.0225303294299535	0.0040509042278069	0.0238635842692627
original_JCI_sural_DPN_control	inherited	late_allcell	S43	0.0269462921373591	-0.0038980842170874	0.0256375815699606	0.0052067947844859	0.0261595307797259
original_JCI_sural_DPN_control	inherited	late_allcell	S44	0.0353585123524119	-0.0029744697524436	0.0336173279116107	0.0047156541932448	0.0352655177272177
original_JCI_sural_DPN_control	inherited	late_neuron	C1	-0.1274869830352791	0.0621619994024833	-0.1661011368301402	-0.0235478456076221	-0.1280106525498068
original_JCI_sural_DPN_control	inherited	late_neuron	C2	-0.1420764155632163	0.0523458434233775	-0.1684011310061612	-0.0260211279804325	-0.1407401117996569
original_JCI_sural_DPN_control	inherited	late_neuron	C3	-0.1193295013358893	0.070978653662447	-0.1649411853885742	-0.0253669696097621	-0.1175652999663325
original_JCI_sural_DPN_control	inherited	late_neuron	C4	-0.1186728638115482	0.0777718845301722	-0.1667254662502795	-0.0297192820914409	-0.1120472918601827
original_JCI_sural_DPN_control	inherited	late_neuron	C5	-0.1271426615393743	0.0618134642162355	-0.1630739356141264	-0.0258821901414834	-0.1251759102017006
original_JCI_sural_DPN_control	inherited	late_neuron	C6	-0.1081271246949327	0.0683120662493494	-0.1508278338263587	-0.0256113571179233	-0.1050222736318495
original_JCI_sural_DPN_control	inherited	late_neuron	S38	-0.0638206620702383	0.0775516099847467	-0.1221593688869013	-0.0192129031680837	-0.064664315418656
original_JCI_sural_DPN_control	inherited	late_neuron	S39	-0.1248706159019523	0.0609522101501114	-0.1622580023059844	-0.0235648237460793	-0.1251443830401925
original_JCI_sural_DPN_control	inherited	late_neuron	S40	-0.1105335976502082	0.0690025315932864	-0.1552732560914591	-0.0242628731520355	-0.1092680095158443
original_JCI_sural_DPN_control	inherited	late_neuron	S42	-0.0768801229395468	0.0719854977696703	-0.1287338405701096	-0.0201317801391074	-0.0776649162894564
original_JCI_sural_DPN_control	inherited	late_neuron	S43	-0.1227537292872299	0.0651720954742167	-0.1651361669057289	-0.0227896578557177	-0.1238027120502441
original_JCI_sural_DPN_control	inherited	late_neuron	S44	-0.091787161469897	0.072532202682111	-0.1435674116747944	-0.0207519524772136	-0.0930730507747825
original_JCI_sural_DPN_control	inherited	severity	C1	0.0390307880497857	-0.0023274569301431	-0.097837363632224	0.139195608612153	0.0552360064861365
original_JCI_sural_DPN_control	inherited	severity	C2	0.0371463752168571	-0.0027115000165662	-0.1006684607543102	0.1405263359877336	0.0514905892595632
original_JCI_sural_DPN_control	inherited	severity	C3	0.0382950519675716	-0.0013472180187077	-0.0992617315083497	0.1389040014946291	0.0540729498799413
original_JCI_sural_DPN_control	inherited	severity	C4	0.0762125049615263	0.0035464600506007	-0.0691205033814543	0.1417865482923799	0.0909533327650461
original_JCI_sural_DPN_control	inherited	severity	C5	0.0482441289720542	-0.0014960986561282	-0.0900906188882018	0.1398308465163842	0.064478071935583
original_JCI_sural_DPN_control	inherited	severity	C6	0.0462532623674484	0.0006501531882845	-0.0959213837857321	0.1415244929648961	0.0593275115820445
original_JCI_sural_DPN_control	inherited	severity	S38	0.0404077557646609	-0.0002902467594587	-0.0978821680014779	0.1385801705255977	0.055545879454789
original_JCI_sural_DPN_control	inherited	severity	S39	0.0269887268514462	-0.0037981374700618	-0.1094971326544968	0.1402839969760049	0.0404246034520574
original_JCI_sural_DPN_control	inherited	severity	S40	0.0274632301329718	-0.0027371778434746	-0.1110778943684343	0.1412783023448806	0.0398064349906567
original_JCI_sural_DPN_control	inherited	severity	S42	0.0350949677471397	-0.0024469422614383	-0.1013082767992892	0.1388501868078673	0.0499525081100651
original_JCI_sural_DPN_control	inherited	severity	S43	0.0345463147598884	-0.0029520585306438	-0.1044490812308632	0.1419474545213954	0.0474813887534683
original_JCI_sural_DPN_control	inherited	severity	S44	0.0216914616437647	-0.0037794882694055	-0.1112516743581623	0.1367226242713326	0.0381578050576923
original_JCI_sural_severe_moderate	inherited	late_allcell	S8	0.0511822147284065	-0.0042249336939962	0.0500612309817931	0.0053459174406095	0.0506258597738613
original_JCI_sural_severe_moderate	inherited	late_allcell	S10	0.1056283719220602	-0.0028302803626121	0.1028441309873899	0.0056145212972824	0.1060137529396084
original_JCI_sural_severe_moderate	inherited	late_allcell	S11	0.0716382769412451	-0.0044874427696727	0.0706087127500164	0.0055170069609013	0.0713501763558832
original_JCI_sural_severe_moderate	inherited	late_allcell	S12	0.0775028152467483	-0.0036875067073253	0.0755059141248674	0.0056844078292062	0.0772138908135205
original_JCI_sural_severe_moderate	inherited	late_allcell	S13	0.109169350738215	-0.0026637130847062	0.1055346449986031	0.0062984188243181	0.1089947048939307
original_JCI_sural_severe_moderate	inherited	late_allcell	S14	0.0721022528630821	-0.0038723917902781	0.0699670412119535	0.0060076034414066	0.071360632509039
original_JCI_sural_severe_moderate	inherited	late_allcell	S18	0.0306377717068731	-0.0053106382015609	0.0308054187539568	0.0051429911544772	0.0299138601405652
original_JCI_sural_severe_moderate	inherited	late_allcell	S19	0.0968228498352205	-0.0038936116106587	0.0946744837882997	0.0060419776575795	0.0964878990825501
original_JCI_sural_severe_moderate	inherited	late_allcell	S20	0.0800237334189224	-0.0039430534486196	0.0782212284189138	0.0057455584486281	0.0797180588685785
original_JCI_sural_severe_moderate	inherited	late_allcell	S21	0.1232764230946011	-0.0018712268942485	0.1188281650069075	0.0063194849819421	0.1233921379312491
original_JCI_sural_severe_moderate	inherited	late_allcell	S22	0.0634171099282129	-0.0031630248060429	0.061186662388474	0.0053934723457818	0.0629999798167044
original_JCI_sural_severe_moderate	inherited	late_allcell	S25	0.083634300135389	-0.0038046570156127	0.0813134899448169	0.0061254672061848	0.0830231838954737
original_JCI_sural_severe_moderate	inherited	late_allcell	S28	0.1406499387430901	-0.0015465317454919	0.1356946669501655	0.0065018035384165	0.1409749309353316
original_JCI_sural_severe_moderate	inherited	late_allcell	S30	0.1300142990132359	-0.002004619157767	0.1254220401655664	0.0065968780054364	0.1299804874302363
original_JCI_sural_severe_moderate	inherited	late_allcell	S31	0.0684209371707817	-0.004238765590708	0.0667910640960126	0.0058686386654772	0.0677227419366691
original_JCI_sural_severe_moderate	inherited	late_allcell	S33	0.0979334968449301	-0.0029374594785917	0.0947795282008708	0.0060914281226511	0.0976933312930652
original_JCI_sural_severe_moderate	inherited	late_allcell	S34	0.0969152163579367	-0.0031896250826522	0.0940867303119052	0.0060181111286837	0.0967481399883659
original_JCI_sural_severe_moderate	inherited	late_neuron	S8	-0.1001356927519775	0.0682240906873536	-0.1454893132922292	-0.0228704701471019	-0.0999249187245193
original_JCI_sural_severe_moderate	inherited	late_neuron	S10	-0.0732437316300237	0.0802465845941774	-0.128941048635945	-0.0245492675882561	-0.0695956289349887
original_JCI_sural_severe_moderate	inherited	late_neuron	S11	-0.09205458406851	0.0655036639838351	-0.1309517192121483	-0.0266065288401967	-0.0872955390877291
original_JCI_sural_severe_moderate	inherited	late_neuron	S12	-0.0992167270249989	0.0723351446990101	-0.1470251534399389	-0.0245267182840701	-0.0970828143687764
original_JCI_sural_severe_moderate	inherited	late_neuron	S13	-0.0850820178142745	0.0820114047472321	-0.1391785168832328	-0.0279149056782739	-0.0785911026463924
original_JCI_sural_severe_moderate	inherited	late_neuron	S14	-0.1008459414462359	0.0708532365268533	-0.1447850287627078	-0.0269141492103815	-0.0962575321118444
original_JCI_sural_severe_moderate	inherited	late_neuron	S18	-0.1104705230126701	0.0622367116808819	-0.1498276171678428	-0.0228796175257091	-0.1108605204022243
original_JCI_sural_severe_moderate	inherited	late_neuron	S19	-0.0979877827635951	0.0662971831721991	-0.1391249645946985	-0.0251600013410955	-0.0945286049926823
original_JCI_sural_severe_moderate	inherited	late_neuron	S20	-0.0993186452826281	0.0713060204799155	-0.1434930256707666	-0.027131640091777	-0.0945839843853193
original_JCI_sural_severe_moderate	inherited	late_neuron	S21	-0.0704308008545773	0.0891733855671022	-0.1316971638668587	-0.0279070225548209	-0.0632210757033377
original_JCI_sural_severe_moderate	inherited	late_neuron	S22	-0.0905021485195399	0.0757185500891406	-0.1458407187589375	-0.0203799798497431	-0.0922684778494943
original_JCI_sural_severe_moderate	inherited	late_neuron	S25	-0.0992442368887751	0.0728195740258088	-0.1445321325799095	-0.0275316783346745	-0.0940981112053798
original_JCI_sural_severe_moderate	inherited	late_neuron	S28	-0.0755289713345249	0.090750201127397	-0.1384690809244306	-0.0278100915374913	-0.068595073611629
original_JCI_sural_severe_moderate	inherited	late_neuron	S30	-0.0860111406820939	0.0854753797227297	-0.1441202747827382	-0.0273662456220855	-0.0800655459534946
original_JCI_sural_severe_moderate	inherited	late_neuron	S31	-0.1087293440205254	0.0678245491161239	-0.1496685303593717	-0.0268853627772776	-0.1046906470698976
original_JCI_sural_severe_moderate	inherited	late_neuron	S33	-0.0925898257802215	0.079567726780735	-0.1453814411316745	-0.0267761114292819	-0.0877857920087383
original_JCI_sural_severe_moderate	inherited	late_neuron	S34	-0.0866163371615472	0.0778296509603323	-0.1360702327068489	-0.0283757554150305	-0.0798628543175765
original_JCI_sural_severe_moderate	inherited	severity	S8	0.0328855902295828	-0.0064564297346051	-0.1016898656631015	0.1410318856272896	0.0430225717192938
original_JCI_sural_severe_moderate	inherited	severity	S10	0.0255226260202367	-0.0032210203541684	-0.1113105668240851	0.1400542131984903	0.0340345472471804
original_JCI_sural_severe_moderate	inherited	severity	S11	0.0266873176755268	-0.0038729712367434	-0.1098239749584368	0.1403842638707071	0.0364014832322083
original_JCI_sural_severe_moderate	inherited	severity	S12	0.0290368834919768	-0.0045743621889822	-0.1071838388447156	0.1407950845256747	0.0384872826981129
original_JCI_sural_severe_moderate	inherited	severity	S13	0.0289119437600869	-0.0038408495153239	-0.1095856105271714	0.1423384038025822	0.0366729907872052
original_JCI_sural_severe_moderate	inherited	severity	S14	0.0378589475882171	-0.006102396122425	-0.0976928128966672	0.1416541566073094	0.0481305080131216
original_JCI_sural_severe_moderate	inherited	severity	S18	0.0153444751946133	-0.0064793251676271	-0.1201898741135653	0.1420136744758058	0.0239317942359299
original_JCI_sural_severe_moderate	inherited	severity	S19	0.0553921150314752	-0.002324401926326	-0.0794051221948249	0.1371216391526263	0.0701277448288416
original_JCI_sural_severe_moderate	inherited	severity	S20	0.0224601671289519	-0.0060079502327118	-0.1117615133499216	0.1402296307115855	0.0320641347477528
original_JCI_sural_severe_moderate	inherited	severity	S21	0.030406552685103	-0.00420384261092	-0.1080663565678021	0.1426767518638252	0.0369002955141
original_JCI_sural_severe_moderate	inherited	severity	S22	0.0600608007733242	-0.0037098617940112	-0.0686769141697792	0.1324475767371148	0.0760668830446726
original_JCI_sural_severe_moderate	inherited	severity	S25	0.0431051874263069	-0.0043365860811441	-0.0936512811578085	0.1410930546652595	0.0549517800658698
original_JCI_sural_severe_moderate	inherited	severity	S28	0.009782741539515	-0.0025465029341133	-0.1264062027254923	0.1387354471991208	0.0165660887137794
original_JCI_sural_severe_moderate	inherited	severity	S30	0.0301434430139268	-0.0017298829677038	-0.1111003054410479	0.1429736314226786	0.0355906003012209
original_JCI_sural_severe_moderate	inherited	severity	S31	0.0305074025091338	-0.004972411246038	-0.1078293778011187	0.1433091915562906	0.0383360487727965
original_JCI_sural_severe_moderate	inherited	severity	S33	0.0132347166465069	-0.0062392203564007	-0.1203564962836364	0.1398304332865442	0.0202885693720534
original_JCI_sural_severe_moderate	inherited	severity	S34	0.0423045726850061	-0.0051582802602691	-0.0937524697135095	0.1412153226587849	0.0530658348391747
GSE24290_C01	inherited	late_allcell	GSM597451	0.0256868543944078	-0.0057052512181734	0.0272436687286228	0.0041484368839584	0.0248770689752312
GSE24290_C01	inherited	late_allcell	GSM597452	0.0043774347669781	-0.0058528479643575	0.0062634490492201	0.0039668336821155	0.0032779709065604
GSE24290_C01	inherited	late_allcell	GSM597453	0.005161971391496	-0.0056219441914666	0.0069781744685126	0.00380574111445	0.0042349148466887
GSE24290_C01	inherited	late_allcell	GSM597454	2.1229532752945308e-05	-0.0060193812649335	0.0024868363994912	0.0035537743981951	-0.000759681190727
GSE24290_C01	inherited	late_allcell	GSM597455	0.0119147364504151	-0.0055171066314609	0.0137296618672635	0.0037021812146124	0.0112580314786746
GSE24290_C01	inherited	late_allcell	GSM597456	0.0302510469137809	-0.0052721702723342	0.0320043548569048	0.0035188623292103	0.0301462017001334
GSE24290_C01	inherited	late_allcell	GSM597457	0.0445753861268941	-0.0046417540976019	0.0452366337126899	0.003980506511806	0.0443494308818673
GSE24290_C01	inherited	late_allcell	GSM597458	0.0292562888934834	-0.0047895476142338	0.0298641540492128	0.0041816824585044	0.0284663479461614
GSE24290_C01	inherited	late_allcell	GSM597459	-0.0017088554752458	-0.0065090726454414	0.0013652016072567	0.0034350155629388	-0.0024195931684989
GSE24290_C01	inherited	late_allcell	GSM597460	0.0189191137901837	-0.0050762012216801	0.0199905640596926	0.0040047509521711	0.018101803417828
GSE24290_C01	inherited	late_allcell	GSM597461	-0.0067092893344607	-0.0065321092568711	-0.0035993744027222	0.0034221943251325	-0.0075024111987874
GSE24290_C01	inherited	late_allcell	GSM597462	0.0202107329564866	-0.0048561534122438	0.0213892897843169	0.0036775965844135	0.01974633582041
GSE24290_C01	inherited	late_allcell	GSM597463	0.0105813125791566	-0.0060349142729702	0.0130456151520945	0.0035706117000322	0.0100258306861658
GSE24290_C01	inherited	late_allcell	GSM597464	0.0090774418695072	-0.0058609228151675	0.0109863295955202	0.0039520350891545	0.0080776021495687
GSE24290_C01	inherited	late_allcell	GSM597465	0.0128914918950934	-0.0054582988453214	0.0144463805632321	0.0039034101771827	0.0120442155073303
GSE24290_C01	inherited	late_allcell	GSM597466	-0.0082879298953469	-0.0059756365086676	-0.0055879692855588	0.0032756758988795	-0.0089710846384277
GSE24290_C01	inherited	late_allcell	GSM597467	-0.0158579897871898	-0.0069552186238869	-0.0121377156912078	0.0032349445279049	-0.0166886212683164
GSE24290_C01	inherited	late_allcell	GSM597468	-0.0005021342168296	-0.0065271765322132	0.0024043043179076	0.0036207379974759	-0.0013817848030401
GSE24290_C01	inherited	late_allcell	GSM597469	0.0323670209344435	-0.0046295487712692	0.0328280158821013	0.0041685538236113	0.0316784064292792
GSE24290_C01	inherited	late_allcell	GSM597470	0.0244002701996539	-0.0053397334146475	0.0256678647822451	0.0040721388320563	0.0236435164848002
GSE24290_C01	inherited	late_allcell	GSM597471	0.0305865735994341	-0.0045254311992064	0.03078769820621	0.0043243065924304	0.0296923142836913
GSE24290_C01	inherited	late_allcell	GSM597472	0.0126380570749322	-0.0054437254860187	0.0145472956749577	0.0035344868859932	0.0121420129784977
GSE24290_C01	inherited	late_allcell	GSM597473	0.0286217018388771	-0.0050049900119667	0.0296764380726411	0.0039502537782026	0.0280781708159369
GSE24290_C01	inherited	late_allcell	GSM597474	0.0197570529421968	-0.0056604902778075	0.0216899885476208	0.0037275546723836	0.0192492479144246
GSE24290_C01	inherited	late_allcell	GSM597475	0.0047151050899177	-0.0059362533972376	0.0071353031221121	0.0035160553650433	0.0040756425669241
GSE24290_C01	inherited	late_allcell	GSM597476	0.0269092787138788	-0.0045953981839458	0.0276274804436714	0.0038771964541533	0.0263921374569745
GSE24290_C01	inherited	late_allcell	GSM597477	-0.0036426094328872	-0.0065057257182497	-0.0005304918844029	0.0033936081697654	-0.0043503907228403
GSE24290_C01	inherited	late_allcell	GSM597478	0.0186061970610939	-0.0059097657402481	0.0205689381450413	0.0039470246563007	0.0178371902188371
GSE24290_C01	inherited	late_allcell	GSM597479	0.0165344480400516	-0.0054895453332329	0.0182522648037768	0.0037717285695076	0.0159013142437373
GSE24290_C01	inherited	late_allcell	GSM597480	0.0101828761928155	-0.0061864759806889	0.0127239197292329	0.0036454324442715	0.0095375389133301
GSE24290_C01	inherited	late_allcell	GSM597481	0.0018985356368019	-0.0063840101866968	0.0045495744820476	0.0037329713414512	0.0009833330977379
GSE24290_C01	inherited	late_allcell	GSM597482	0.0194661879527615	-0.0055688538933795	0.0208175939670205	0.0042174478791205	0.018446265923702
GSE24290_C01	inherited	late_allcell	GSM597483	0.0480575058451487	-0.0052220615164963	0.0494060420471311	0.0038735253145138	0.048011076379033
GSE24290_C01	inherited	late_allcell	GSM597484	0.008634291148165	-0.0057165288784768	0.0108299194494416	0.0035209005772002	0.0080765943065451
GSE24290_C01	inherited	late_allcell	GSM597485	-0.0013799605081451	-0.0065434384665906	0.0016212225014293	0.0035422554570161	-0.0021780648308409
GSE24290_C01	inherited	late_neuron	GSM597451	-0.0134828178140262	0.0526836420001826	-0.0539052803791041	-0.0122611794351047	-0.0027777577722557
GSE24290_C01	inherited	late_neuron	GSM597452	-0.0007005112210742	0.0528000300876302	-0.0444493695029631	-0.0090511718057413	0.007389738864991
GSE24290_C01	inherited	late_neuron	GSM597453	-0.0057174892409858	0.0536192799922631	-0.0498019790676058	-0.0095347901656431	0.0025702706638046
GSE24290_C01	inherited	late_neuron	GSM597454	-0.0229604549142233	0.0497350542383262	-0.0638064948985348	-0.0088890142540148	-0.0164453113970828
GSE24290_C01	inherited	late_neuron	GSM597455	-0.0002527898217845	0.0557725939298206	-0.0458701033725009	-0.0101552803791041	0.0090412615708222
GSE24290_C01	inherited	late_neuron	GSM597456	-0.0188326066633355	0.0542328527371684	-0.0620977794254337	-0.0109676799750702	-0.0098407448743153
GSE24290_C01	inherited	late_neuron	GSM597457	-0.004225129349946	0.0607367506971196	-0.0528857932657436	-0.012076086781322	0.0068728671490211
GSE24290_C01	inherited	late_neuron	GSM597458	0.0051359853430258	0.0604532352261676	-0.0431279315291501	-0.0121893183539917	0.0169420938567699
GSE24290_C01	inherited	late_neuron	GSM597459	-0.025240163762673	0.0444443660912407	-0.0617656737748693	-0.0079188560790445	-0.0198904071939059
GSE24290_C01	inherited	late_neuron	GSM597460	-0.0062242106026659	0.0592073521273566	-0.0542768088844473	-0.0111547538455752	0.0037569794599873
GSE24290_C01	inherited	late_neuron	GSM597461	-0.0216685672915222	0.0462738350445673	-0.0595779068143109	-0.0083644955217786	-0.0156154464865967
GSE24290_C01	inherited	late_neuron	GSM597462	0.0028216891517974	0.0600286168286563	-0.0469101749918065	-0.0102967526850523	0.0124519286762343
GSE24290_C01	inherited	late_neuron	GSM597463	-0.0240983784916426	0.0506214976117943	-0.0645754756263331	-0.0101444004771038	-0.016320565524846
GSE24290_C01	inherited	late_neuron	GSM597464	-0.0224939287460442	0.0523751094706189	-0.0635021262820823	-0.0113669119345808	-0.0133140108084564
GSE24290_C01	inherited	late_neuron	GSM597465	-0.0091531876769663	0.055905335450213	-0.0538432246417691	-0.0112152984854101	0.0007057369209782
GSE24290_C01	inherited	late_neuron	GSM597466	-0.0097093051369255	0.051137755677697	-0.0527862623104076	-0.0080607985042149	-0.0032393854571407
GSE24290_C01	inherited	late_neuron	GSM597467	-0.0292920205992811	0.0417921549190589	-0.0642263785238793	-0.0068577969944606	-0.0253222180602721
GSE24290_C01	inherited	late_neuron	GSM597468	-0.0288799611009923	0.0478369478785534	-0.0661362714441525	-0.0105806375353932	-0.0209352506850079
GSE24290_C01	inherited	late_neuron	GSM597469	-0.0014925613707064	0.0609159332806799	-0.0499082931717198	-0.0125002014796666	0.0102105339252033
GSE24290_C01	inherited	late_neuron	GSM597470	-0.0118205769840374	0.0564467113145607	-0.0566014141186205	-0.0116658741799777	-0.0016454368931463
GSE24290_C01	inherited	late_neuron	GSM597471	-0.0015433006667633	0.0629655859297346	-0.0518924313491615	-0.0126164552473364	0.0102787031897786
GSE24290_C01	inherited	late_neuron	GSM597472	-0.0177488139563621	0.0545802708423999	-0.0609771159394594	-0.0113519688593027	-0.0082873108144166
GSE24290_C01	inherited	late_neuron	GSM597473	-0.0048994817942973	0.0594833121108084	-0.0530886832900823	-0.0112941106150234	0.0052986984253808
GSE24290_C01	inherited	late_neuron	GSM597474	-0.0090268935059073	0.0543439016134491	-0.0538035667273792	-0.0095672283919773	-0.0009148432428479
GSE24290_C01	inherited	late_neuron	GSM597475	-0.0095576916877548	0.0514205995497601	-0.0518012617999925	-0.0091770294375224	-0.0018910115838224
GSE24290_C01	inherited	late_neuron	GSM597476	0.0011062912697517	0.0616606692885887	-0.0509497079888031	-0.0096046700300339	0.0099135069722627
GSE24290_C01	inherited	late_neuron	GSM597477	-0.0249181656753867	0.0452260736179838	-0.0614368925388049	-0.0087073467545655	-0.0187063920247349
GSE24290_C01	inherited	late_neuron	GSM597478	-0.0180099316043691	0.0513933326348704	-0.0578630126314319	-0.0115402516078077	-0.0083603794809069
GSE24290_C01	inherited	late_neuron	GSM597479	-0.0115986471311981	0.0549712757155214	-0.0553014001493635	-0.011268522697356	-0.0018302948771386
GSE24290_C01	inherited	late_neuron	GSM597480	-0.0197846988281942	0.0484443419136807	-0.0577571014866513	-0.0104719392552236	-0.0113689596377627
GSE24290_C01	inherited	late_neuron	GSM597481	-0.0177141258737501	0.0475022229923222	-0.0556968711550963	-0.009519477710976	-0.0101978364825806
GSE24290_C01	inherited	late_neuron	GSM597482	-0.006859408831794	0.0541709648995556	-0.0502448985348398	-0.0107854751965098	0.002693747551082
GSE24290_C01	inherited	late_neuron	GSM597483	-0.012935531879456	0.0568776763215722	-0.0583161404017772	-0.011497067799251	-0.0030244847050713
GSE24290_C01	inherited	late_neuron	GSM597484	-0.0194474218661852	0.0529348535645782	-0.0628015479011191	-0.0095807275296443	-0.0119895075198264
GSE24290_C01	inherited	late_neuron	GSM597485	-0.027181185291447	0.0461096291162295	-0.0662622969756558	-0.0070285174320207	-0.0228949734858453
GSE24290_C01	inherited	severity	GSM597451	-0.0402029479183755	0.0127432395250373	-0.1900451084115703	0.1370989209681574	-0.0470372701447147
GSE24290_C01	inherited	severity	GSM597452	-0.0540968422516819	0.012321473028091	-0.2002060348960904	0.1337877196163174	-0.0590819641738392
GSE24290_C01	inherited	severity	GSM597453	-0.0546713816772587	0.0117775347940732	-0.2019753771780308	0.1355264607066987	-0.061101680498935
GSE24290_C01	inherited	severity	GSM597454	-0.034654773539963	0.0131396058430534	-0.182417512095531	0.1346231327125145	-0.0376566704852748
GSE24290_C01	inherited	severity	GSM597455	-0.0460534255780154	0.0123399538699149	-0.1942557130931553	0.135862333645225	-0.0527815969316801
GSE24290_C01	inherited	severity	GSM597456	-0.0275963874354164	0.0142068489597487	-0.1761937904190147	0.1343905540238495	-0.0300949853140821
GSE24290_C01	inherited	severity	GSM597457	-0.0451775001136672	0.0137491463907967	-0.1948995585087529	0.135972912004289	-0.0527107247478177
GSE24290_C01	inherited	severity	GSM597458	-0.0326811461347224	0.0128620312767806	-0.1812343720301176	0.1356911946186146	-0.0375509681439055
GSE24290_C01	inherited	severity	GSM597459	-0.038073880144281	0.0130754484518069	-0.1865420943089455	0.1353927657128576	-0.0420945140782763
GSE24290_C01	inherited	severity	GSM597460	-0.04540200848531	0.0126657158925652	-0.1951451138762104	0.1370773894983351	-0.0536369830839857
GSE24290_C01	inherited	severity	GSM597461	-0.0448492222259947	0.0120995315187343	-0.1928929762465623	0.1359442225018333	-0.051158059053459
GSE24290_C01	inherited	severity	GSM597462	-0.0311030634249118	0.0143123637154784	-0.1809778005453489	0.1355623734049585	-0.0356295279406066
GSE24290_C01	inherited	severity	GSM597463	-0.0227888923607322	0.0137972566429829	-0.1725409442299814	0.1359547952262662	-0.025112525444817
GSE24290_C01	inherited	severity	GSM597464	-0.0290861591748361	0.0133925806041222	-0.1785765065430396	0.1360977667640812	-0.0328150148794948
GSE24290_C01	inherited	severity	GSM597465	-0.0371864661296345	0.0125755994773709	-0.1848276456235938	0.1350655800165884	-0.0415637336402134
GSE24290_C01	inherited	severity	GSM597466	-0.040285377912618	0.0126117869942199	-0.188028471188835	0.1351313062819971	-0.0446606987051185
GSE24290_C01	inherited	severity	GSM597467	-0.0433053480558732	0.0108188917675774	-0.1926281106234463	0.1385038707999956	-0.0500070191765804
GSE24290_C01	inherited	severity	GSM597468	-0.0400381006792065	0.0115791093980613	-0.1895662157711463	0.1379490056938785	-0.0471158141428331
GSE24290_C01	inherited	severity	GSM597469	-0.0319458257934823	0.0139243439496642	-0.1805111741634986	0.1346410044203521	-0.0343568744077745
GSE24290_C01	inherited	severity	GSM597470	-0.0340370592640791	0.0139028599356292	-0.1827213389200194	0.134781419720311	-0.0374697548134061
GSE24290_C01	inherited	severity	GSM597471	-0.0302399085254143	0.0133193959888589	-0.1790352942204415	0.1354759897061682	-0.0335710539561374
GSE24290_C01	inherited	severity	GSM597472	-0.0337452748768393	0.0136333124803632	-0.1826460903321562	0.1352675029749537	-0.0375765844746346
GSE24290_C01	inherited	severity	GSM597473	-0.0381530031076146	0.0139430004487305	-0.1862073744752211	0.1341113709188759	-0.0419444456612341
GSE24290_C01	inherited	severity	GSM597474	-0.0462925503321463	0.0142268193466575	-0.195593027803663	0.1350736581248591	-0.0517993973605705
GSE24290_C01	inherited	severity	GSM597475	-0.0388314558331735	0.0131093864226788	-0.1867303712494288	0.1347895289935764	-0.0424309767817523
GSE24290_C01	inherited	severity	GSM597476	-0.0320253942745802	0.0141315380418963	-0.1807600039802798	0.1346030716638032	-0.036093854886041
GSE24290_C01	inherited	severity	GSM597477	-0.0388005550326887	0.0125856055655376	-0.1885822816432017	0.1371961210449752	-0.0448210740465877
GSE24290_C01	inherited	severity	GSM597478	-0.0365103550284458	0.012948232235375	-0.1853371840781827	0.1358785968143618	-0.0409734468181541
GSE24290_C01	inherited	severity	GSM597479	-0.0344289647380891	0.0126700945743126	-0.1830019534898606	0.1359028941774588	-0.0391030943351887
GSE24290_C01	inherited	severity	GSM597480	-0.03336606559667	0.0126662237403188	-0.1826077311818169	0.136575441844828	-0.038335474060064
GSE24290_C01	inherited	severity	GSM597481	-0.0330003656333835	0.0128364327751573	-0.1822017646288597	0.1363649662203189	-0.0366402346126556
GSE24290_C01	inherited	severity	GSM597482	-0.0406943795110763	0.0135433306412822	-0.1899191685433282	0.1356814583909696	-0.0452026758450687
GSE24290_C01	inherited	severity	GSM597483	-0.0313434942756364	0.0144121752771882	-0.1807728602488656	0.135017190696041	-0.0347468123340001
GSE24290_C01	inherited	severity	GSM597484	-0.0022144910244135	0.0147339984694927	-0.1536028595208514	0.1366543700269451	-0.0037845536823114
GSE24290_C01	inherited	severity	GSM597485	-0.0494025441039071	0.012477279585632	-0.1978095325117077	0.1359297088221685	-0.0552288835355868
GSE24290_C01	statfree	late_allcell	GSM597451	0.0256868543944078	-0.0057052512181734	0.0272436687286228	0.0041484368839584	0.0248770689752312
GSE24290_C01	statfree	late_allcell	GSM597452	0.0043774347669781	-0.0058528479643575	0.0062634490492201	0.0039668336821155	0.0032779709065604
GSE24290_C01	statfree	late_allcell	GSM597453	0.005161971391496	-0.0056219441914666	0.0069781744685126	0.00380574111445	0.0042349148466887
GSE24290_C01	statfree	late_allcell	GSM597454	2.1229532752945308e-05	-0.0060193812649335	0.0024868363994912	0.0035537743981951	-0.000759681190727
