source	program	version	celltype	rho_new	p_new	status_new	q_new	family	n	rho_old	p_old	status_old	reason	q_old
GSE148059	late_shared_concordant_neuronal_core	repaired_statfree	Perineurial	-0.5200851779799147	1.2488136869520834e-06	COMPLETED	1.0481103349797374e-05	proxy_program	77	-0.4736842105263157	1.3541185752259658e-05	COMPLETED		9.848135092552476e-05
GSE148059	late_shared_concordant_neuronal_core	repaired_statfree	Schwann	-0.6321573163678427	6.997398590972086e-10	COMPLETED	1.6793756618333006e-08	proxy_program	77	-0.596245859403754	1.0555245916197971e-08	COMPLETED		2.150778172415754e-07
GSE148059	late_shared_concordant_neuronal_core	repaired_statfree	Vascular_endothelial	0.6414375098585624	3.2746874797186023e-10	COMPLETED	9.431099941589575e-09	proxy_program	77	0.6244019138755981	1.2947978239580463e-09	COMPLETED		4.143353036665748e-08
GSE148059	original_early_allcell	repaired_statfree	Endoneurial	0.03943424996056574	0.7334749269874719	COMPLETED	0.8609061246882881	proxy_program	77	0.0354908249645091	0.7592746785405857	COMPLETED		0.8977837315821193
GSE148059	original_early_allcell	repaired_statfree	Epineurial	-0.12332404437667595	0.28527289389458504	COMPLETED	0.46681019000932095	proxy_program	77	-0.1294232083705767	0.2619329051205473	COMPLETED		0.4411501559925008
GSE148059	original_early_allcell	repaired_statfree	Lymphoid	-0.523203922430476	1.0503013638146122e-06	COMPLETED	9.452712274331511e-06	proxy_program	77	-0.5267267385802982	8.619520288552992e-07	COMPLETED		1.0608640355142144e-05
GSE148059	original_early_allcell	repaired_statfree	Macrophage	-0.6717230138282769	2.27423452368366e-11	COMPLETED	8.187244285261176e-10	proxy_program	77	-0.6780587833219411	1.2507975783362099e-11	COMPLETED		5.00319031334484e-10
GSE148059	original_early_allcell	repaired_statfree	Mural	0.23878752826121244	0.03648884664929749	COMPLETED	0.08474828899191675	proxy_program	77	0.2482254587517745	0.0295004368817391	COMPLETED		0.0828082438785661
GSE148059	original_early_allcell	repaired_statfree	Perineurial	0.7286923602713076	5.818453206548658e-14	COMPLETED	2.792857539143356e-12	proxy_program	77	0.7238813817761185	1.019589017507342e-13	COMPLETED		5.437808093372491e-12
GSE148059	original_early_allcell	repaired_statfree	Schwann	0.10210841789789157	0.3768824151916238	COMPLETED	0.5481926039150892	proxy_program	77	0.1073137388926862	0.3529107628248765	COMPLETED		0.5326954910564174
GSE148059	original_early_allcell	repaired_statfree	Vascular_endothelial	-0.1783216783216783	0.12074902465641767	COMPLETED	0.23183812734032191	proxy_program	77	-0.1703033808296966	0.138658802767533	COMPLETED		0.271248529543981
GSE148059	original_late_allcell	repaired_statfree	Endoneurial	-0.36889426363110567	0.0009622196030262254	COMPLETED	0.00364630586409938	proxy_program	77	-0.3706293706293706	0.0009063901923453	COMPLETED		0.0039195251560879
GSE148059	original_late_allcell	repaired_statfree	Epineurial	0.06575003943424995	0.5699448633476006	COMPLETED	0.752954681853711	proxy_program	77	0.0654608549345391	0.5716463308631041	COMPLETED		0.7558959746950138
GSE148059	original_late_allcell	repaired_statfree	Lymphoid	0.03142930378441997	0.786124076582712	COMPLETED	0.8775338529295389	proxy_program	77	0.034163429751446	0.7680201352258738	COMPLETED		0.8977837315821193
GSE148059	original_late_allcell	repaired_statfree	Macrophage	-0.18975761081024237	0.09834380136828584	COMPLETED	0.1985035798431736	proxy_program	77	-0.1859456333140543	0.1054186430771015	COMPLETED		0.2234227468858969
GSE148059	original_late_allcell	repaired_statfree	Mural	0.42241968557758025	0.0001297928970795853	COMPLETED	0.0006029089412729124	proxy_program	77	0.4215258425784741	0.0001345896514943	COMPLETED		0.0006525558860329
GSE148059	original_late_allcell	repaired_statfree	Perineurial	-0.3408170776591829	0.0024205066935139735	COMPLETED	0.008298880092047909	proxy_program	77	-0.3424733161575267	0.0022975517532981	COMPLETED		0.0091902070131927
GSE148059	original_late_allcell	repaired_statfree	Schwann	-0.5918292234081708	1.4406006359495735e-08	COMPLETED	2.074464915767386e-07	proxy_program	77	-0.595982964404017	1.0753890862078772e-08	COMPLETED		2.150778172415754e-07
GSE148059	original_late_allcell	repaired_statfree	Vascular_endothelial	0.7383668962616331	1.815023293486265e-14	COMPLETED	2.613633542620222e-12	proxy_program	77	0.739812818760187	1.5182969927806624e-14	COMPLETED		2.42927518844906e-12
GSE148059	original_late_neuron	repaired_statfree	Endoneurial	-0.31962774068037225	0.004602929423932207	COMPLETED	0.014102592277579526	proxy_program	77	-0.318102949681897	0.0048126194586954	COMPLETED		0.0167395459432886
GSE148059	original_late_neuron	repaired_statfree	Epineurial	0.2566380987433619	0.02425698764574882	COMPLETED	0.062375111089068395	proxy_program	77	0.2419948472580051	0.0339732561274287	COMPLETED		0.0937193272480792
GSE148059	original_late_neuron	repaired_statfree	Lymphoid	0.4990962925096788	3.83304324884273e-06	COMPLETED	2.9050433043860687e-05	proxy_program	77	0.4864115254030433	7.288011844348428e-06	COMPLETED		5.830409475478743e-05
GSE148059	original_late_neuron	repaired_statfree	Macrophage	0.6134654818865345	2.9979065402313462e-09	COMPLETED	6.16712202561877e-08	proxy_program	77	0.6016877858983122	7.1483735154524275e-09	COMPLETED		1.9062329374539805e-07
GSE148059	original_late_neuron	repaired_statfree	Mural	-0.09506283190493715	0.41085287470414644	COMPLETED	0.5765794275977693	proxy_program	77	-0.1327882643672117	0.2496251459927722	COMPLETED		0.4294626167617587
GSE148059	original_late_neuron	repaired_statfree	Perineurial	-0.48078237551921754	9.614587564431528e-06	COMPLETED	6.0195678664266964e-05	proxy_program	77	-0.4911667280088332	5.745098592180043e-06	COMPLETED		4.958808738357222e-05
GSE148059	original_late_neuron	repaired_statfree	Schwann	-0.5980861244019138	9.25940790442141e-09	COMPLETED	1.4815052647074257e-07	proxy_program	77	-0.590541037909459	1.5760124597769782e-08	COMPLETED		2.801799928492405e-07
GSE148059	original_late_neuron	repaired_statfree	Vascular_endothelial	0.45977706504022287	2.592083692288784e-05	COMPLETED	0.00013330716131770888	proxy_program	77	0.4217624480782375	0.0001333042477239	COMPLETED		0.0006525558860329
GSE148059	original_severity	repaired_statfree	Endoneurial	-0.05000262894999736	0.6658396019869195	COMPLETED	0.832500573579854	proxy_program	77	-0.0280771859719228	0.8084746863435556	COMPLETED		0.898305207048395
GSE148059	original_severity	repaired_statfree	Epineurial	-0.07884221042115779	0.4955021871723222	COMPLETED	0.6606695828964296	proxy_program	77	-0.0604921394395078	0.6012434932873352	COMPLETED		0.7885160567702757
GSE148059	original_severity	repaired_statfree	Lymphoid	-0.1045803182387475	0.3653785443798484	COMPLETED	0.5436805691080231	proxy_program	77	-0.0975346859391033	0.398736940131119	COMPLETED		0.5799810038270823
GSE148059	original_severity	repaired_statfree	Macrophage	-0.34349860665650134	0.0022242749009166903	COMPLETED	0.007812087456878132	proxy_program	77	-0.3308270676691729	0.0032954635771101	COMPLETED		0.0120746773308345
GSE148059	original_severity	repaired_statfree	Mural	0.09238130290761869	0.4242357028620445	COMPLETED	0.5830018761239947	proxy_program	77	0.0859666649140333	0.4572433581854433	COMPLETED		0.6361646722580082
GSE148059	original_severity	repaired_statfree	Perineurial	0.22732530627267467	0.04678318918811362	COMPLETED	0.10693300385854541	proxy_program	77	0.2146011882853988	0.0609005794143042	COMPLETED		0.1476377682771013
GSE148059	original_severity	repaired_statfree	Schwann	-0.08307481991692517	0.47257346617082674	COMPLETED	0.6359895393351357	proxy_program	77	-0.0780535254219464	0.4998380152793332	COMPLETED		0.6720511129806161
GSE148059	original_severity	repaired_statfree	Vascular_endothelial	-0.016220621483779375	0.8886469790130103	COMPLETED	0.9278964852089336	proxy_program	77	-0.0195330984804668	0.8660996530257068	COMPLETED		0.9238396298940872
GSE148059	original_xenium	repaired_statfree	Endoneurial	-0.1610231873389768	0.16181012015186727	COMPLETED	0.2949450291375808	proxy_program	77	-0.1608917398391082	0.1621574050460246	COMPLETED		0.3052374683219287
GSE148059	original_xenium	repaired_statfree	Epineurial	-0.057232241442767756	0.6210222349694579	COMPLETED	0.7973893886737128	proxy_program	77	-0.0575740049424259	0.6189356839442901	COMPLETED		0.7952965031391361
GSE148059	original_xenium	repaired_statfree	Lymphoid	-0.16962096864665635	0.14027098746408928	COMPLETED	0.2623249635692059	proxy_program	77	-0.1703045001384128	0.1386561699616806	COMPLETED		0.271248529543981
GSE148059	original_xenium	repaired_statfree	Macrophage	-0.03914506546085493	0.7353573148379127	COMPLETED	0.8609061246882881	proxy_program	77	-0.0400914874599085	0.7292026233847473	COMPLETED		0.8772362386583425
GSE148059	original_xenium	repaired_statfree	Mural	-0.13194700036805299	0.25266429618997116	COMPLETED	0.42306579827157964	proxy_program	77	-0.1312897628687102	0.2550561411493515	COMPLETED		0.4341381125946408
GSE148059	original_xenium	repaired_statfree	Perineurial	-0.02500131447499868	0.8291194811397268	COMPLETED	0.9113985136192416	proxy_program	77	-0.0250538934749461	0.8287655628054186	COMPLETED		0.9144999313714964
GSE148059	original_xenium	repaired_statfree	Schwann	-0.20374362479625635	0.07551992487089049	COMPLETED	0.15760679973055405	proxy_program	77	-0.2037962037962037	0.0754429088794952	COMPLETED		0.1724409345817034
GSE148059	original_xenium	repaired_statfree	Vascular_endothelial	0.020348072979651927	0.8605679109991133	COMPLETED	0.9247893968945695	proxy_program	77	0.0216888374783111	0.8514819926896666	COMPLETED		0.9146217565596538
GSE148059	severity_neuron_residual	repaired_statfree	Endoneurial	-0.03772543246227457	0.7446205392798115	COMPLETED	0.8647206262604262	proxy_program	77	-0.028418949471581	0.8061885895451288	COMPLETED		0.898305207048395
GSE148059	severity_neuron_residual	repaired_statfree	Epineurial	-0.09474735790525264	0.4124144516845155	COMPLETED	0.5765794275977693	proxy_program	77	-0.0907513539092486	0.4324909123619164	COMPLETED		0.6123765130788197
GSE148059	severity_neuron_residual	repaired_statfree	Lymphoid	-0.11910536243857356	0.30219924877717	COMPLETED	0.47820540465837896	proxy_program	77	-0.1258618083378591	0.2753993647643488	COMPLETED		0.45426699342573
GSE148059	severity_neuron_residual	repaired_statfree	Macrophage	-0.3554866186445133	0.0015104077247571992	COMPLETED	0.005576890060641966	proxy_program	77	-0.3526210631473789	0.0016590775916446	COMPLETED		0.0069855898595563
GSE148059	severity_neuron_residual	repaired_statfree	Mural	0.10358062989641936	0.3700048317540713	COMPLETED	0.5436805691080231	proxy_program	77	0.0895157474104842	0.4388091499333866	COMPLETED		0.6158724911345776
GSE148059	severity_neuron_residual	repaired_statfree	Perineurial	0.24785740575214255	0.029750109290882135	COMPLETED	0.07261043623537335	proxy_program	77	0.2380251327619748	0.0371091625634587	COMPLETED		0.0989577668358899
GSE148059	severity_neuron_residual	repaired_statfree	Schwann	-0.03228350596771649	0.7804553192917306	COMPLETED	0.8775338529295389	proxy_program	77	-0.0320731899679268	0.781849994920857	COMPLETED		0.898305207048395
GSE148059	severity_neuron_residual	repaired_statfree	Vascular_endothelial	-0.03604290446395709	0.7556461318517742	COMPLETED	0.8705043438932438	proxy_program	77	-0.0412482254587517	0.721703414721319	COMPLETED		0.8747920178440232
GSE148059	severity_neuron_shared_concordant_core	repaired_statfree	Endoneurial			NOT_EVALUABLE		proxy_program	77	-0.0098322729901677	0.9323657892850544	COMPLETED		0.9562726043949278
GSE148059	severity_neuron_shared_concordant_core	repaired_statfree	Epineurial			NOT_EVALUABLE		proxy_program	77	0.2055313107944686	0.072936426609725	COMPLETED		0.1701594066296521
GSE148059	severity_neuron_shared_concordant_core	repaired_statfree	Lymphoid			NOT_EVALUABLE		proxy_program	77	0.0845212979229696	0.4648710305853937	COMPLETED		0.6412014214970948
GSE148059	severity_neuron_shared_concordant_core	repaired_statfree	Macrophage			NOT_EVALUABLE		proxy_program	77	-0.0007361059992638	0.9949305530585144	COMPLETED		0.9949305530585144
GSE148059	severity_neuron_shared_concordant_core	repaired_statfree	Mural			NOT_EVALUABLE		proxy_program	77	-0.0084652189915347	0.941751765802032	COMPLETED		0.9597470224734084
GSE148059	severity_neuron_shared_concordant_core	repaired_statfree	Perineurial			NOT_EVALUABLE		proxy_program	77	0.0502392344497607	0.6643530624671703	COMPLETED		0.8244566722061951
GSE148059	severity_neuron_shared_concordant_core	repaired_statfree	Schwann			NOT_EVALUABLE		proxy_program	77	-0.3085072821914927	0.0063374786304136	COMPLETED		0.0204779056044687
GSE148059	severity_neuron_shared_concordant_core	repaired_statfree	Vascular_endothelial			NOT_EVALUABLE		proxy_program	77	0.1103370313896629	0.3394320248122942	COMPLETED		0.5272730482521074
