contrast_id	matrix_sample	score
severity_neuron_modhigh_vs_low_nageotte	AA718553_17	0.004672757910778508
severity_neuron_modhigh_vs_low_nageotte	AA718554_17	-0.008071397335665614
severity_neuron_modhigh_vs_low_nageotte	AA718842_17	-0.0053849408156975
severity_neuron_modhigh_vs_low_nageotte	AA718843_17	0.00409143070722405
severity_neuron_modhigh_vs_low_nageotte	AA776534_20	-0.013258687915221085
severity_neuron_modhigh_vs_low_nageotte	AA776535_17	-0.012634292959650156
severity_neuron_modhigh_vs_low_nageotte	AA811764_17	0.0002988259552844652
severity_neuron_modhigh_vs_low_nageotte	AA811765_20	0.005791334366508291
severity_neuron_modhigh_vs_low_nageotte	AA811766_17	0.0001846304197578169
late_neuron_DPN_vs_diabetes	A9420793_41	-0.00941332166936587
late_neuron_DPN_vs_diabetes	A9420795_41	-0.004591823183390922
late_neuron_DPN_vs_diabetes	A9420872_40	-0.011913941118170755
late_neuron_DPN_vs_diabetes	A9420873_37	-0.00743319931486789
late_neuron_DPN_vs_diabetes	A9420874_40	-0.003328516109731755
late_neuron_DPN_vs_diabetes	A9420875_37	-0.00817509017308013
late_neuron_DPN_vs_diabetes	A9420876_37	-0.0012835875787229056
late_neuron_DPN_vs_diabetes	A9420903_41	-0.006354562627570705
late_neuron_DPN_vs_diabetes	A9420980_37	-0.010669260026540804
late_neuron_DPN_vs_diabetes	A9421023_41	0.002997078192107719
late_neuron_DPN_vs_diabetes	A9421024_41	0.0013408009012699368
late_neuron_DPN_vs_diabetes	A9421026_41	-0.009292283755991518
late_neuron_DPN_vs_diabetes	A9421103_37	-0.005363492306751337
late_neuron_DPN_vs_diabetes	A9421104_37	0.0015587743377346308
late_neuron_DPN_vs_diabetes	A9421105_37	0.002272347761257107
late_neuron_DPN_vs_diabetes	A9421107_40	0.002965390296629719
late_neuron_DPN_vs_diabetes	A9422976_41	0.001417912067937746
late_neuron_DPN_vs_diabetes	A9422977_41	0.0016028197145825929
late_neuron_DPN_vs_diabetes	A9422978_41	8.4249971638993e-05
late_neuron_DPN_vs_diabetes	A9423055_40	-0.004295674058458293
late_neuron_DPN_vs_diabetes	A9423057_40	-0.0059282048494364095
late_neuron_DPN_vs_diabetes	A9423058_37	-0.004804280843191129
late_neuron_DPN_vs_diabetes	A9423059_37	-0.006962789336027932
late_neuron_DPN_vs_diabetes	A9423161_40	0.009749474347743668
late_neuron_DPN_vs_diabetes	A9423185_41	-0.0003754827695598567
late_neuron_DPN_vs_diabetes	A9423186_41	-0.007055622145908401
late_neuron_DPN_vs_diabetes	A9423187_41	-0.006905054775735588
late_neuron_DPN_vs_diabetes	A9423188_41	-0.005811616091277942
late_neuron_DPN_vs_diabetes	A9423189_41	-0.00782992370360195
late_neuron_DPN_vs_diabetes	A9423265_37	0.0038053893316312842
