stable_id	gene_symbol	gene_type	mean_control	mean_diabetic	log2FC	median_log2FC	hedges_g	welch_p	BH_FDR	tested	same_median_direction	large_effect_abs_log2FC_ge_0.5	direction
ENSMUSG00000030527	Crtc3	protein_coding	5.196129447666667	5.636342373666667	0.10716613336286507	0.06305561105526447	0.4901616838211646	0.506546230424432	0.9260533410216897	True	True	False	up
ENSMUSG00000030528	Blm	protein_coding	1.2425527006666668	0.9618882313333333	-0.34660802564420595	-0.4529397705502762	-1.922194008904787	0.08137107160522947	0.8163363796027796	True	True	False	down
ENSMUSG00000030530	Furin	protein_coding	8.194049501	9.893978894999998	0.19536233607221876	0.3511416896455546	0.37596461310737944	0.6219901997157988	0.9924845727871353	True	True	False	up
ENSMUSG00000030532	Hddc3	protein_coding	1.238113088	1.1096393223333332	-0.17051788636415646	-0.26610340133593463	-0.42403527448205003	0.5596254612188466	0.9577396385181092	True	True	False	down
ENSMUSG00000030533	Unc45a	protein_coding	10.373068713	11.726643639999999	0.17517745415201436	0.2636647415575277	0.7967056901580887	0.28961505293080564	0.8176500150475076	True	True	False	up
ENSMUSG00000030534	Vps33b	protein_coding	5.642264166666666	6.021873254333333	0.0921263302950841	0.08823547871224058	1.823654009480373	0.05430571396861592	0.8163363796027796	True	True	False	up
ENSMUSG00000030536	Iqgap1	protein_coding	7.348225464333333	6.126508015	-0.2658913234361533	-0.22886147464582374	-1.479087908644221	0.1279345656467197	0.8163363796027796	True	True	False	down
ENSMUSG00000030538	Cib1	protein_coding	3.0816538176666666	3.7816151073333337	0.2765610291351013	0.3130697346534834	0.9190661844168599	0.24257085688211866	0.8163363796027796	True	True	False	up
ENSMUSG00000030539	Sema4b	protein_coding	9.568867459000002	10.107676432666667	0.06848721694920279	0.07092953881770603	0.33274731563751525	0.6522870577985929	1.0	True	True	False	up
ENSMUSG00000030541	Idh2	protein_coding	7.209900827666666	7.036699806333334	-0.025096054268276546	0.09467471086028567	-0.096638941832069	0.8909557379275997	1.0	True	False	False	down
ENSMUSG00000030545	Pex11a	protein_coding	1.90066783	2.186404442	0.19062076726734312	0.16865994514509997	1.0989203960943439	0.1711276307977214	0.8163363796027796	True	True	False	up
ENSMUSG00000030551	Nr2f2	protein_coding	12.023879012666667	10.364155098	-0.20338249172500866	-0.28320702561247746	-0.7114248582837067	0.3457503244258367	0.8342512630152916	True	True	False	down
ENSMUSG00000030554	Synm	protein_coding	39.650378423333336	43.039667486666666	0.10610024104252336	0.22724086476749683	0.4653969982127286	0.5385486035947423	0.9453421726572404	True	True	False	up
ENSMUSG00000030555	Ttc23	protein_coding	0.984746107	0.7927195180000001	-0.297142895860279	-0.2439839644419793	-1.1390568008161848	1.0	1.0	False	True	False	down
ENSMUSG00000030556	Lrrc28	protein_coding	1.908550472	2.1942522426666664	0.18528831010276692	0.11898813219511317	1.0966329945623807	0.20856069733645677	0.8163363796027796	True	True	False	up
ENSMUSG00000030557	Mef2a	protein_coding	6.071849827666667	5.663366937666666	-0.10835465215566797	-0.052260208255109575	-0.4954367473258255	0.5092084715629038	0.9282069455159154	True	True	False	down
ENSMUSG00000030559	Rab38	protein_coding	2.239224411	1.950075325333333	-0.18781811958033678	-0.5326260838958885	-0.43137891927862226	0.5453628499522163	0.949767205962698	True	True	False	down
ENSMUSG00000030560	Ctsc	protein_coding	3.1426232599999993	2.8582496476666663	-0.12506030680749936	-0.11687975467216516	-0.6162133966789234	0.4165488927549893	0.8726209584601754	True	True	False	down
ENSMUSG00000030579	Tyrobp	protein_coding	6.163705132	8.318436284999999	0.43160301084864594	0.3885675590501907	1.26697697858192	0.1261264729944924	0.8163363796027796	True	True	False	up
ENSMUSG00000030583	Sipa1l3	protein_coding	2.491342181	2.760956113666667	0.14093918180999543	0.09535592783343128	1.1698387024813748	0.1606634066297498	0.8163363796027796	True	True	False	up
ENSMUSG00000030584	Dpf1	protein_coding	0.6268207733333333	0.9493428386666668	0.48628192131401055	0.5630942948931212	0.813454812408208	1.0	1.0	False	True	False	up
ENSMUSG00000030588	Yif1b	protein_coding	17.947871593333335	20.568894786666664	0.16658361936749255	0.35643997054846643	0.5164771773634915	0.5117283568155776	0.9296601985213592	True	True	False	up
ENSMUSG00000030590	Fam98c	protein_coding	4.494358016333334	6.751928009666667	0.5271130159826827	0.6301059561951008	1.2497851918762395	0.19391311563953215	0.8163363796027796	True	True	True	up
ENSMUSG00000030591	Psmd8	protein_coding	19.465809500000002	19.434703776666666	-0.01056334630862743	-0.035013774594879976	-0.06221052894812072	0.9325464582478333	1.0	True	True	False	down
ENSMUSG00000030595	Nfkbib	protein_coding	8.070723523333333	10.15097207	0.3060770811696334	0.42851675521239496	1.0133741455055427	0.24065983830767973	0.8163363796027796	True	True	False	up
ENSMUSG00000030598	Fbxo17	protein_coding	0.5945667296666667	0.552796586	-0.002796782812141574	-0.14548550781189018	-0.0045833754792907085	1.0	1.0	False	True	False	down
ENSMUSG00000030600	Lrfn1	protein_coding	8.129782924666666	10.837854903333332	0.40007750416395993	0.4890594963209045	2.0397150793615566	0.0816573891918511	0.8163363796027796	True	True	False	up
ENSMUSG00000030602	Pak4	protein_coding	3.610647982	4.045183706666667	0.1583720117230174	0.23961799476423185	1.1158396406616937	0.16709236762731133	0.8163363796027796	True	True	False	up
ENSMUSG00000030603	Psmc4	protein_coding	30.50264279	36.02535921333333	0.234032503871914	0.325759633798655	1.1717034040421022	0.16293411581695352	0.8163363796027796	True	True	False	up
ENSMUSG00000030604	Zfp626	protein_coding	3.29026	2.539216	-0.3680891988780879	-0.23467046536811598	-1.7084463162447032	0.07542066715546776	0.8163363796027796	True	True	False	down
ENSMUSG00000030605	Mfge8	protein_coding	2.363435579666667	3.1740529626666665	0.42311055651361373	0.5676256829638826	0.788243516683724	0.2950150529724548	0.8176500150475076	True	True	False	up
ENSMUSG00000030606	Hapln3	protein_coding	0.5030556186666667	0.46736488433333334	-0.08594811559833004	-0.05850926149655111	-0.447834135420101	1.0	1.0	False	True	False	down
ENSMUSG00000030609	Aen	protein_coding	3.0992719616666666	4.456281959666666	0.5518128545489407	0.6525194541261377	1.3525319691492537	0.15296605713310382	0.8163363796027796	True	True	True	up
ENSMUSG00000030610	Det1	protein_coding	2.1037952800000004	1.9331583146666667	-0.11011028661507893	-0.11953244581296352	-0.3733517953653032	0.5998478377421856	0.9801906027060978	True	True	False	down
ENSMUSG00000030611	Mrps11	protein_coding	4.397497265666667	6.257568814	0.47206282674140665	0.7205914928405712	1.1851317814233604	0.17172338905891715	0.8163363796027796	True	True	False	up
ENSMUSG00000030612	Mrpl46	protein_coding	10.091036484	9.147282114666668	-0.14683944242628355	-0.18531341653393252	-0.6457800797869903	0.3887035163460792	0.8551821793036448	True	True	False	down
ENSMUSG00000030613	Ccdc90b	protein_coding	6.287898330333334	5.679489246	-0.15629303607191947	-0.062499675764396745	-0.7013735922236961	0.37992929887466076	0.8517642996279798	True	True	False	down
ENSMUSG00000030614	Tmem126b	protein_coding	7.348670883666666	6.821288	-0.12085512843164326	-0.03964282451505996	-0.507271869119786	0.5126583533726647	0.930391168813713	True	True	False	down
ENSMUSG00000030615	Tmem126a	protein_coding	2.8741515326666662	2.510553586	-0.17203214397513422	-0.45601008739124405	-0.3378730182408984	0.6338613672288775	0.9980506879692349	True	True	False	down
ENSMUSG00000030616	Sytl2	protein_coding	8.865622249666666	7.481803537666667	-0.2602441597889502	-0.2671490616460672	-0.8571666992079688	0.28968122028131893	0.8176500150475076	True	True	False	down
ENSMUSG00000030619	Eed	protein_coding	3.074284056	2.692075267	-0.17910019476325023	-0.2041831076296159	-1.0638854955881623	0.21477886388638562	0.8163363796027796	True	True	False	down
ENSMUSG00000030621	Me3	protein_coding	1.4961146933333334	1.6867787613333334	0.12573257120738668	-0.10692755423234301	0.33854573126819265	0.6500844344582037	1.0	True	False	False	up
ENSMUSG00000030629	Zfand6	protein_coding	8.790043594666667	6.6989588190000005	-0.40000983575448457	-0.3304310185879715	-1.6615190063755005	0.10251714689616798	0.8163363796027796	True	True	False	down
ENSMUSG00000030630	Fah	protein_coding	9.107074545	7.839708010333333	-0.21805811610619008	-0.14984829233927055	-1.4141726276326738	0.12438596766625618	0.8163363796027796	True	True	False	down
ENSMUSG00000030638	Sh3gl3	protein_coding	1.1828564706666667	1.3066440953333334	0.10429187823625319	-0.04922225433792149	0.2577401018406897	0.7191748258340053	1.0	True	False	False	up
ENSMUSG00000030641	Ddias	protein_coding	0.56481663	0.4067530753333333	-0.4355001827544097	-0.7492797214500404	-0.9777033720263107	1.0	1.0	False	True	False	down
ENSMUSG00000030643	Rab30	protein_coding	10.868820413666668	8.084246047	-0.4432865618693973	-0.38230592457154167	-1.45429859237773	0.1307210201268889	0.8163363796027796	True	True	False	down
ENSMUSG00000030647	Ndufc2	protein_coding	65.13904351333333	72.81411856333334	0.15609364885565036	0.19946259932982713	1.0569568120850872	0.21351342686564323	0.8163363796027796	True	True	False	up
ENSMUSG00000030649	Anapc15	protein_coding	2.694916866333333	2.9414375463333333	0.11520582267409063	0.19037533396834783	0.7136567494963282	0.37898058769218934	0.8506283315331802	True	True	False	up
ENSMUSG00000030650	Tmc5	protein_coding	0.7892466356666668	0.7376212079999999	-0.09053287757315306	-0.1418554267049996	-0.6674270020207765	1.0	1.0	False	True	False	down
ENSMUSG00000030652	Coq7	protein_coding	2.7614499496666665	2.941406936	0.08658417750844194	0.08988738117762196	0.8847846342823302	0.2628928805007903	0.8163363796027796	True	True	False	up
ENSMUSG00000030653	Gm45837	protein_coding	2.4025556666666663	2.112152666666667	-0.2052247099061817	-0.028731810681508874	-0.514788082933191	0.4904489938078722	0.9163353821967745	True	True	False	down
ENSMUSG00000030654	Arl6ip1	protein_coding	83.92732814666665	83.09673316	-0.02791977791358491	-0.12892959162855888	-0.12712275037019408	0.8625812202956797	1.0	True	True	False	down
ENSMUSG00000030655	Smg1	protein_coding	10.94862902	8.401922855333334	-0.4117500074448208	-0.6089751063011599	-1.2248545186786912	0.19753605559840454	0.8163363796027796	True	True	False	down
ENSMUSG00000030657	Xylt1	protein_coding	1.017538664	1.8492300956666667	0.6760770279449635	0.36726556617337935	0.9363126153815954	0.26506566249748764	0.8173217679533689	True	True	True	up
ENSMUSG00000030659	Nucb2	protein_coding	4.298684994333334	2.9593388953333335	-0.5154441116930084	-0.5070472155779342	-1.1249892589306618	0.16130950857764964	0.8163363796027796	True	True	True	down
ENSMUSG00000030660	Pik3c2a	protein_coding	6.705087652333334	4.778558216333333	-0.5023052939225132	-0.5973596946347506	-1.7105028136352394	0.10372479808749122	0.8163363796027796	True	True	True	down
ENSMUSG00000030662	Ipo5	protein_coding	22.386805066666668	20.593158040000002	-0.12848725772438652	-0.006420227162141856	-0.732569502592371	0.375543545793898	0.8478137642859411	True	True	False	down
ENSMUSG00000030663	1110004F10Rik	protein_coding	14.741378346666666	13.259239623333334	-0.1568398971028815	-0.14196335193493415	-1.1709201607712554	0.20918743120086272	0.8163363796027796	True	True	False	down
ENSMUSG00000030666	Calcb	protein_coding	22.739500446666664	23.6028033	0.04114089186754999	-0.08572014623849977	0.19164620476523717	0.7941054279826879	1.0	True	False	False	up
ENSMUSG00000030669	Calca	protein_coding	165.47498883333333	176.51591399999998	0.09254692765708494	0.14411605935853444	0.46315403333324934	0.517553775703368	0.9320330427621338	True	True	False	up
ENSMUSG00000030670	Cyp2r1	protein_coding	0.5428557063333334	0.3514233666666667	-0.4523063670297438	-0.7866656369753138	-0.8786876126238107	1.0	1.0	False	True	False	down
ENSMUSG00000030671	Pde3b	protein_coding	2.547284625666667	2.278810319	-0.15479414989704687	-0.05627344724958383	-0.6736920969836084	0.3607635222109989	0.8413309756721724	True	True	False	down
ENSMUSG00000030672	Mylpf	protein_coding	0.6144988756666667	0.230732083	-0.9031573141608745	-0.7175188290403551	-1.0102687647218307	1.0	1.0	False	True	True	down
ENSMUSG00000030674	Qprt	protein_coding	1.5265711263333335	1.3781668743333333	-0.14183638240851915	-0.15993541494474595	-1.2300552155722788	0.19559677303484652	0.8163363796027796	True	True	False	down
ENSMUSG00000030678	Maz	protein_coding	20.927320486666666	24.32545728	0.2019566730880218	0.22871807841120972	0.55510750712654	0.4497174230430084	0.8905252001419177	True	True	False	up
ENSMUSG00000030681	Mvp	protein_coding	6.6498992076666665	6.896363040000001	0.04979825803074611	0.08299953533913085	0.34028106129614655	0.6324376115577609	0.9969803509729149	True	True	False	up
ENSMUSG00000030682	Cdipt	protein_coding	15.112249106666667	15.636573223333334	0.0398903959778103	0.10398577918162788	0.16721588899146936	0.8140611933739326	1.0	True	True	False	up
ENSMUSG00000030683	Sez6l2	protein_coding	46.034815053333325	56.656215429999996	0.2879959104153311	0.35069097330702625	1.2193857649625124	0.16792247912169414	0.8163363796027796	True	True	False	up
ENSMUSG00000030685	Kctd13	protein_coding	11.518715839999999	14.186995763333334	0.2955771325535119	0.29333957623101936	1.4034777559773053	0.1009578207622738	0.8163363796027796	True	True	False	up
ENSMUSG00000030688	Stard10	protein_coding	16.144931600000003	18.269701013333332	0.15915510071194028	0.33948563515357133	0.3612299145337975	0.6131430517304393	0.9881599681091185	True	True	False	up
ENSMUSG00000030689	Ino80e	protein_coding	2.214243090666667	2.4494974193333334	0.14034589728620017	0.08501240588194725	1.338208545325007	0.11310533735393073	0.8163363796027796	True	True	False	up
ENSMUSG00000030691	Fchsd2	protein_coding	4.550487594333333	3.8548013460000004	-0.24555382947707427	-0.37020119805623675	-1.2338455810956193	0.19678060869297528	0.8163363796027796	True	True	False	down
ENSMUSG00000030695	Aldoa	protein_coding	206.41880413333334	254.07376623333334	0.2911335974550493	0.4122986814522589	1.605592659309669	0.12028162685023291	0.8163363796027796	True	True	False	up
ENSMUSG00000030697	Ppp4c	protein_coding	5.3004946933333335	6.289088452333334	0.23538184194584266	0.3084971967900043	1.0950128789296698	0.18957204087190957	0.8163363796027796	True	True	False	up
ENSMUSG00000030699	Tbx6	protein_coding	1.2610290853333332	1.074742189	-0.15171122620956687	-0.5210030325276995	-0.29212544549530445	0.6926731961229445	1.0	True	True	False	down
ENSMUSG00000030701	Plekhb1	protein_coding	45.12794431333333	51.296025353333334	0.15770995918552	0.21760829073492527	0.5090855197685407	0.5154145138791685	0.9311150080169235	True	True	False	up
ENSMUSG00000030703	Gdpd3	protein_coding	3.204184289	3.0567943389999996	-0.09116462764021982	-0.28632920271649076	-0.3117280698773318	0.678762249079933	1.0	True	True	False	down
ENSMUSG00000030704	Rab6a	protein_coding	41.80124994	36.388290643333335	-0.20812137973160638	-0.21891231698648994	-0.9582785723457081	0.2408804315536319	0.8163363796027796	True	True	False	down
ENSMUSG00000030706	Mrpl48	protein_coding	4.501957386	5.175158474000001	0.19756980164921156	0.19238573763222222	4.078971267810231	0.017898005321529034	0.8163363796027796	True	True	False	up
ENSMUSG00000030707	Coro1a	protein_coding	14.503887386666667	19.653125040000003	0.4414297710315469	0.4987563647159927	1.9562989677414122	0.047302326163225175	0.8163363796027796	True	True	False	up
ENSMUSG00000030711	Sult1a1	protein_coding	27.447311943333332	23.075924979999996	-0.24487878198311108	-0.11722431085992824	-1.136813223166505	0.16333508081480388	0.8163363796027796	True	True	False	down
ENSMUSG00000030714	Sgf29	protein_coding	6.202217026	6.705453552666666	0.11516524676326956	0.17951906524517192	0.41601840112589966	0.5598723596619133	0.9577396385181092	True	True	False	up
ENSMUSG00000030717	Nupr1	protein_coding	2.115007601	2.2088678676666667	0.079007326255782	0.231234861855514	0.16003498866365995	0.8191722641396117	1.0	True	True	False	up
ENSMUSG00000030718	Ppme1	protein_coding	39.28068598666667	41.371987876666665	0.0705607159994921	0.005649265836876083	0.519556339132887	0.49278765051484413	0.91775478122172	True	True	False	up
ENSMUSG00000030720	Cln3	protein_coding	1.9632431286666667	2.1835918026666667	0.13814433373165014	0.08273217157324297	0.5234766240262281	0.47402096060186133	0.9037665495060161	True	True	False	up
ENSMUSG00000030722	Nfatc2ip	protein_coding	1.9072322503333334	1.8892768386666667	-0.012308589080566201	0.029711246014350157	-0.1308459004404318	0.8515558386383468	1.0	True	False	False	down
ENSMUSG00000030725	Lipt2	protein_coding	1.5801233333333335	1.6283450000000002	0.022431105582584765	0.14235024605049995	0.058048695917277154	0.9342442301267777	1.0	True	True	False	up
ENSMUSG00000030726	Pold3	protein_coding	3.5777772056666666	3.0083836993333333	-0.2546355103694611	-0.3612823992561065	-1.1547466237060071	0.1968037742879572	0.8163363796027796	True	True	False	down
ENSMUSG00000030727	Rabep2	protein_coding	4.308098279	4.334031419666666	0.0049025134910487544	0.09197700217849336	0.03427981794612656	0.96151689365029	1.0	True	True	False	up
ENSMUSG00000030729	Pgm2l1	protein_coding	31.51865149	25.472382046666667	-0.3346499864364585	-0.3110646019034906	-0.9965664542926617	0.25292822531270126	0.8163363796027796	True	True	False	down
ENSMUSG00000030730	Atp2a1	protein_coding	1.213392829	0.231529	-1.4977597141621548	-0.45400526848088085	-0.8206734854497598	1.0	1.0	False	True	True	down
ENSMUSG00000030731	Syt3	protein_coding	10.430264159000002	12.426446387666667	0.23449179186536062	0.32365253086785817	0.9114357613134049	0.28085962103075957	0.8176500150475076	True	True	False	up
ENSMUSG00000030733	Sh2b1	protein_coding	12.70385269	16.99303544	0.3609063946105171	0.08531048138054453	0.8489758846691339	0.3226132604120008	0.8249851922735179	True	True	False	up
ENSMUSG00000030737	Slco2b1	protein_coding	3.6842936490000002	3.65879165	-0.0007447126450559338	0.12318972257046346	-0.002671160403091098	0.9969592905738996	1.0	True	False	False	down
ENSMUSG00000030738	Eif3c	protein_coding	49.50711596333334	47.55714060666666	-0.06581566424092866	-0.015331727650706561	-0.37356845879552264	0.619463643155369	0.9914234064474612	True	True	False	down
ENSMUSG00000030739	Myh14	protein_coding	24.797417013333334	26.150743106666667	0.06254575532120654	0.2624052979804192	0.22856248131246598	0.7511541659700299	1.0	True	True	False	up
ENSMUSG00000030741	Spns1	protein_coding	6.345870173333334	9.600351833	0.5772148039987215	0.4942118673819036	2.7255690168405358	0.046223364159504565	0.8163363796027796	True	True	True	up
ENSMUSG00000030744	Rps3	protein_coding	26.178659406666668	28.299564786666664	0.11274091058549551	0.11318607555825544	1.1499257626132366	0.1583957757478085	0.8163363796027796	True	True	False	up
ENSMUSG00000030747	Dgat2	protein_coding	2.58024947	3.322040919666667	0.34644185304443464	0.33690545736688193	1.6299591413824361	0.07944081137696059	0.8163363796027796	True	True	False	up
ENSMUSG00000030748	Il4ra	protein_coding	5.993802657333333	7.102477901333334	0.22047239071776836	0.3318978014380978	0.7436573000174446	0.3574343896581957	0.8408979909541833	True	True	False	up
ENSMUSG00000030750	Nsmce1	protein_coding	7.295133344333333	7.232181487666666	-0.0178022428385054	0.11288209008722516	-0.08217889783254646	0.906942252774836	1.0	True	False	False	down
ENSMUSG00000030751	Psma1	protein_coding	23.506025636666664	22.98319102666667	-0.03236159143566919	-0.004071273890229321	-0.2650118414521997	0.7057213784223632	1.0	True	True	False	down
ENSMUSG00000030752	Kdm8	protein_coding	3.9519845593333334	4.723601638333334	0.24475101671270183	0.32542041350404594	1.1657660206869354	0.1690439872208166	0.8163363796027796	True	True	False	up
ENSMUSG00000030753	Thap12	protein_coding	10.330897978666668	9.301979108333335	-0.1535381082822882	-0.19595855207076918	-1.2380599579502578	0.17603586123137216	0.8163363796027796	True	True	False	down
ENSMUSG00000030754	Copb1	protein_coding	14.162408946666666	11.725938342	-0.278113967280488	-0.24389764734101904	-1.3089759519739304	0.1409598572936891	0.8163363796027796	True	True	False	down
ENSMUSG00000030757	Zkscan2	protein_coding	2.4958058523333335	2.1667096736666664	-0.2604242663895191	-0.22470533490728917	-0.49396898134708117	0.5159872858770791	0.9311285565935743	True	True	False	down
ENSMUSG00000030759	Far1	protein_coding	12.23166498	10.605560252333333	-0.21546771625102368	-0.3634636899225905	-0.592350607012193	0.4192335206274383	0.8741876284330969	True	True	False	down
ENSMUSG00000030760	Acer3	protein_coding	3.4303598036666663	2.800492575	-0.2950421274941277	-0.30451312935614894	-1.2262399836946432	0.16400066775190267	0.8163363796027796	True	True	False	down
ENSMUSG00000030761	Myo7a	protein_coding	5.114080622333334	5.079142135000001	-0.008014788682387142	-0.0018366988795888162	-0.05881022403036462	0.9329853348082457	1.0	True	True	False	down
ENSMUSG00000030763	Lcmt1	protein_coding	8.030434017666666	8.095055345	-0.007786310456304513	0.17620034825021902	-0.0272410558444474	0.9700084639862239	1.0	True	False	False	down
ENSMUSG00000030766	Arhgap17	protein_coding	6.239147278666667	6.291094794333333	0.0020748763503743994	-0.02700267821885749	0.011441992262871858	0.9876022947721111	1.0	True	False	False	up
ENSMUSG00000030768	Disp1	protein_coding	8.058920982333333	7.682067676	-0.08032540255257947	-0.037157799240715494	-0.35960585781330534	0.629601293299392	0.9961187729938509	True	True	False	down
ENSMUSG00000030769	Slc5a11	protein_coding	0.6911003776666665	0.6502352206666667	-0.06714616163679593	0.09316167248273272	-0.19454478518045107	1.0	1.0	False	False	False	down
ENSMUSG00000030770	Parva	protein_coding	8.611723093	15.421545702666668	0.7066933502699633	1.1817922605269646	0.9338710699164179	0.2738262230112863	0.8176500150475076	True	True	True	up
ENSMUSG00000030772	Dkk3	protein_coding	35.805764333333336	40.445969	0.16914957023846267	0.1722351885949136	1.0318363600961786	0.23042828400441756	0.8163363796027796	True	True	False	up
ENSMUSG00000030774	Pak1	protein_coding	18.21197016	19.105277533333332	0.05604073265619469	0.025986512695387987	0.2524169110625107	0.73226533222064	1.0	True	True	False	up
ENSMUSG00000030779	Rbbp6	protein_coding	6.681588952333333	5.318062277	-0.3490482996214941	-0.4854066602774214	-1.1867704823528074	0.20466385034122075	0.8163363796027796	True	True	False	down
ENSMUSG00000030780	BC017158	protein_coding	3.8751465606666664	4.353183755	0.1521983376678011	0.08966544828903733	0.6341621916893654	0.4082427904293325	0.8660049925799954	True	True	False	up
ENSMUSG00000030782	Tgfb1i1	protein_coding	6.905014319666667	7.770177425	0.15565132186970976	0.02165638333924713	0.44474606047991366	0.5369794756930405	0.9444204399032923	True	True	False	up
ENSMUSG00000030786	Itgam	protein_coding	1.4125671303333334	1.3406711356666667	-0.06903278194945045	0.19397381908845945	-0.12427562336616314	0.8583780748166128	1.0	True	False	False	down
ENSMUSG00000030787	Lyve1	protein_coding	0.8434748973333334	0.6763406356666666	-0.3068171033855254	-0.3024306793154126	-0.7882177545284601	1.0	1.0	False	True	False	down
ENSMUSG00000030788	Rnf141	protein_coding	7.533640923	6.478179025999999	-0.21926663237112276	-0.29360260817072215	-1.6910310071865162	0.1114647096725177	0.8163363796027796	True	True	False	down
ENSMUSG00000030790	Adm	protein_coding	1.2475627873333333	0.607334317	-0.9049065608247813	-0.7758291764792825	-1.206566694964775	0.13990380831153698	0.8163363796027796	True	True	True	down
ENSMUSG00000030792	Dkkl1	protein_coding	0.14777601133333332	0.5778672873333334	0.9529449069066154	0.14293146076134633	0.7477047546681875	1.0	1.0	False	True	True	up
ENSMUSG00000030795	Fus	protein_coding	10.022189641666666	8.002823039333334	-0.34725280458487395	-0.3616531229241753	-1.1491883990927423	0.21662605375764013	0.8163363796027796	True	True	False	down
ENSMUSG00000030796	Tead2	protein_coding	0.7117306686666667	0.910154139	0.2998099074206563	0.33051880034462405	0.9293839148144335	1.0	1.0	False	True	False	up
ENSMUSG00000030801	Kat8	protein_coding	4.762299693	5.422662788	0.1780180483308631	0.12990990443248807	1.2525387971374455	0.1878553731085447	0.8163363796027796	True	True	False	up
ENSMUSG00000030802	Bckdk	protein_coding	6.747721244	7.2438230893333335	0.0999152536231418	0.1680139226750188	0.7177597883428507	0.3354620960856355	0.8276475185189964	True	True	False	up
ENSMUSG00000030805	Stx4a	protein_coding	13.568934350000001	13.48506724	-0.009216829915980274	-0.023812872456783207	-0.24284425651536976	0.7396316696239402	1.0	True	True	False	down
ENSMUSG00000030806	Stx1b	protein_coding	54.20769212333334	65.02342144666666	0.26121184059890545	0.2991227760915134	2.3296786354902914	0.02544981163311658	0.8163363796027796	True	True	False	up
ENSMUSG00000030811	Fbxl19	protein_coding	9.180928328333332	12.432888316666668	0.41205570949373627	0.2693470901506503	1.5499642321065121	0.1392962270082006	0.8163363796027796	True	True	False	up
ENSMUSG00000030814	Bcl7c	protein_coding	3.027132703	3.6355487996666667	0.24452803517278698	0.3190999607022691	0.9747454480940051	0.2392161620677753	0.8163363796027796	True	True	False	up
ENSMUSG00000030815	Phkg2	protein_coding	9.823347670999999	10.086769888333334	0.036730290083666794	0.06705362679221327	0.5766184259729399	0.4626551939752059	0.8965424216924858	True	True	False	up
ENSMUSG00000030816	Rnf40	protein_coding	9.423718316	10.683304225666665	0.17804642803520743	0.24207363468154375	1.4590538084592273	0.09426494159325001	0.8163363796027796	True	True	False	up
ENSMUSG00000030822	Prr14	protein_coding	4.293638031333333	4.2002041729999995	-0.06827470556793447	-0.1617506806133724	-0.19298679357573517	0.7949841107409483	1.0	True	True	False	down
ENSMUSG00000030823	9130019O22Rik	protein_coding	1.7340246886666666	1.914553263	0.14004544813848097	0.09118931782801465	1.0675136554384022	0.23385247570641293	0.8163363796027796	True	True	False	up
ENSMUSG00000030824	Nucb1	protein_coding	11.250973503333334	13.059340626666668	0.1938477785164623	0.373385260720668	0.7275645064569262	0.3780555420449039	0.8499017237786123	True	True	False	up
ENSMUSG00000030825	Hsd17b14	protein_coding	1.0471056539999999	1.1090057819999999	-0.025118152509544273	-0.3422007071257338	-0.04097856949300645	0.9549643140482048	1.0	True	True	False	down
ENSMUSG00000030826	Bcat2	protein_coding	4.826773555666667	5.465492186666666	0.14951046631950238	0.17351957216171554	0.4970424444019172	0.5260616927925611	0.9369391344115864	True	True	False	up
ENSMUSG00000030835	Nomo1	protein_coding	19.556884226666668	22.13052864333333	0.17033012026464078	0.12487127675032728	1.0257161137174513	0.24214649067534316	0.8163363796027796	True	True	False	up
ENSMUSG00000030839	Sergef	protein_coding	2.227229381666667	3.051529984	0.40683377465203074	0.387153805856026	0.999254066547821	0.2258918169517207	0.8163363796027796	True	True	False	up
ENSMUSG00000030842	Lamtor1	protein_coding	16.880062823333336	21.56704451666667	0.3336876792643757	0.48281480969893575	1.3013029823302493	0.18011941498078377	0.8163363796027796	True	True	False	up
ENSMUSG00000030844	Rgs10	protein_coding	29.69165168666667	31.06522309	0.04506724922696215	0.1116227608342939	0.1621940274947069	0.8249547406691283	1.0	True	True	False	up
ENSMUSG00000030846	Tial1	protein_coding	8.393024229666667	6.2019257293333325	-0.450551898231192	-0.5767741801298008	-1.6336646401109807	0.11436342121415013	0.8163363796027796	True	True	False	down
ENSMUSG00000030847	Bag3	protein_coding	77.25634000000001	85.75748966666667	0.12612099304751911	0.2550468324955961	0.3901819575437367	0.6022868638928891	0.9816245389563863	True	True	False	up
ENSMUSG00000030849	Fgfr2	protein_coding	2.1363597960000003	2.088716234	-0.06520743868833745	-0.001612035979098314	-0.12225197709393894	0.8623481360263465	1.0	True	True	False	down
ENSMUSG00000030850	Ate1	protein_coding	10.778015623333333	9.750855672666665	-0.1578525608617647	-0.1931740681066323	-0.6788111609977505	0.39993873061881735	0.8592158885039161	True	True	False	down
ENSMUSG00000030852	Tacc2	protein_coding	8.599359342666666	8.457233457333333	-0.029103258903244278	0.02673862414547523	-0.1998374390938709	0.7853855621608933	1.0	True	False	False	down
ENSMUSG00000030854	Ptpn5	protein_coding	0.8620884183333333	2.6265494326666663	1.1328850022586545	0.4558513170466818	1.0196846074923307	0.25118960550373326	0.8163363796027796	True	True	True	up
ENSMUSG00000030861	Acadsb	protein_coding	6.390936128333333	5.398944722333334	-0.23867190730541354	-0.3223264145537539	-0.8296322188170268	0.27299556843186695	0.8176500150475076	True	True	False	down
